"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Hiram",3,0,40,13,98,0.276,36,4,7,52,2,3,2,5,48,0,"6082494"
"Hobart",5,0,45,23,124,0.177,40,4,15,46,8,1,12,0,56,0,"6082495"
"SUNY New Paltz",5,0,58,27,138,0.225,56,8,25,48,4,2,18,0,77,0,"6082495"
"Grove City",4,0,32,21,104,0.106,31,1,10,35,16,3,6,0,39,0,"6082496"
"Thiel",4,0,47,12,100,0.35,44,16,19,39,1,2,4,0,67,0,"6082496"
"Drew",3,0,18,20,72,-0.028,13,2,9,25,8,2,6,0,25,1,"6082497"
"Marymount (VA)",3,0,34,12,81,0.272,25,8,12,28,2,4,12,0,52,0,"6082497"
"Wabash",3,0,42,8,87,0.391,40,4,9,35,2,1,10,2,52,0,"6082498"
"Mt. St. Joseph",3,0,43,20,107,0.215,37,2,9,33,4,0,2,1,46,0,"6082498"
"Kean",3,0,34,18,83,0.193,32,1,9,25,3,0,6,0,38,0,"6082499"
"Juniata",3,0,44,13,91,0.341,39,3,7,26,1,3,2,0,51,0,"6082499"
"Nichols",3,0,41,13,80,0.35,36,5,21,28,5,1,10,0,52,0,"6082500"
"Lasell",3,0,31,14,80,0.213,26,5,13,22,5,1,10,0,42,1,"6082500"
"Elmira",3,0,23,21,83,0.024,21,2,12,30,11,1,6,4,29,0,"6082502"
"NYU",3,0,29,11,74,0.243,28,11,12,31,2,3,14,2,50,0,"6082502"
"St. Joseph's (Brkln)",3,0,18,10,71,0.113,17,4,12,24,7,2,4,4,26,0,"6082505"
"Purchase",3,0,44,15,91,0.319,43,7,14,34,4,2,4,3,55,0,"6082505"
"Concordia Wisconsin",5,0,61,20,152,0.27,56,6,21,70,3,1,20,0,78,0,"6082501"
"Concordia Chicago",5,0,62,25,165,0.224,58,3,23,61,6,3,8,2,72,0,"6082501"
"Cal Lutheran",3,0,23,15,69,0.116,23,5,11,19,14,3,0,0,31,0,"6363744"
"CSUN",3,0,35,14,71,0.296,34,14,16,24,5,1,11,1,55.5,0,"6363744"
"York (NY)",5,0,38,32,146,0.041,36,3,16,49,10,1,2,0,43,0,"6082542"
"Lehman",5,0,50,29,135,0.156,46,10,17,59,3,6,10,3,71,0,"6082542"
"Old Westbury",3,0,16,18,90,-0.022,16,3,5,36,6,1,16,0,28,0,"6082509"
"St. Joseph's (L.I.)",3,0,41,25,107,0.15,40,6,9,46,3,1,14,0,55,0,"6082509"
"Emerson",5,0,73,32,155,0.265,59,5,18,48,4,2,2,0,81,0,"6082514"
"Curry",5,0,47,11,112,0.321,41,4,12,42,5,8,10,0,64,2,"6082514"
"UMSV",3,0,19,12,61,0.115,18,6,15,20,13,3,0,0,28,0,"6082513"
"St. Joseph's (L.I.)",3,0,28,4,54,0.444,26,13,12,22,6,0,6,1,44,0,"6082513"
"Brooklyn",3,0,31,25,92,0.065,27,4,7,28,7,1,12,1,42,0,"6082512"
"John Jay",3,0,34,16,85,0.212,34,7,13,29,4,1,12,2,48,0,"6082512"
"Eastern",4,0,32,15,97,0.175,29,4,15,31,9,9,10,0,50,0,"6082511"
"Lancaster Bible",4,0,48,24,108,0.222,45,9,15,43,4,4,8,0,65,0,"6082511"
"Wilkes",5,0,58,30,169,0.166,55,12,19,57,3,1,10,1,76,2,"6082510"
"Hilbert",5,0,45,21,137,0.175,42,3,13,58,12,1,16,0,57,0,"6082510"
"Russell Sage",4,0,36,24,103,0.117,34,4,14,32,4,1,8,3,45,3,"6082523"
"Rivier",4,0,48,22,113,0.23,42,4,19,30,4,4,10,0,61,0,"6082523"
"Juniata",3,0,39,13,82,0.317,37,3,17,25,3,1,16,0,51,0,"6082522"
"Arcadia",3,0,37,21,89,0.18,35,3,18,24,3,2,6,0,45,0,"6082522"
"Neumann",3,0,18,26,76,-0.105,18,1,10,28,6,1,0,2,20,1,"6082521"
"King's (PA)",3,0,29,8,73,0.288,27,6,10,29,1,7,6,1,45,0,"6082521"
"Calvin",3,0,44,16,99,0.283,37,7,15,37,1,0,14,4,58,0,"6082519"
"Olivet",3,0,21,16,83,0.06,20,1,7,37,7,1,6,2,26,0,"6082519"
"St. John Fisher",5,0,56,24,137,0.234,51,4,20,50,6,4,17,0,72.5,0,"6082517"
"Vassar",5,0,59,23,140,0.257,53,6,16,47,4,3,20,3,78,1,"6082517"
"Elmira",3,0,26,20,81,0.074,25,2,10,26,6,0,8,0,32,0,"6082520"
"SUNY New Paltz",3,0,36,14,84,0.262,35,6,15,30,2,1,20,0,53,0,"6082520"
"York (NY)",4,0,51,22,130,0.223,49,7,14,38,8,3,2,0,62,0,"6082507"
"CCNY",4,0,37,26,110,0.1,37,8,12,43,7,2,8,1,51,0,"6082507"
"Bard",4,0,54,22,128,0.25,50,8,14,30,8,3,4,2,67,0,"6082527"
"Endicott",4,0,57,14,111,0.387,55,8,10,41,8,4,14,1,76,0,"6082527"
"Hunter",3,0,33,12,67,0.313,29,13,13,19,3,0,8,2,50,0,"6082524"
"Brooklyn",3,0,19,18,63,0.016,19,3,10,21,13,0,2,4,23,0,"6082524"
"Stevenson",3,0,35,13,69,0.319,26,12,6,19,3,1,16,1,56,2,"6360713"
"Purchase",3,0,22,17,58,0.086,22,3,8,17,12,1,6,2,29,0,"6360713"
"Baldwin Wallace",4,0,41,14,93,0.29,38,13,17,32,2,6,8,0,64,0,"6082516"
"Buffalo St.",4,0,37,21,100,0.16,30,2,18,27,13,2,4,0,43,0,"6082516"
"Lakeland",3,0,37,14,106,0.217,35,0,13,44,2,4,2,1,42,0,"6082518"
"Wis. Lutheran",3,0,50,16,114,0.298,44,2,16,43,0,0,12,0,58,1,"6082518"
"Benedictine (IL)",3,0,30,11,88,0.216,28,1,10,33,4,1,23,0,43.5,0,"6082515"
"St. Norbert",3,0,40,29,120,0.092,38,4,14,34,1,1,10,0,50,0,"6082515"
"SUNY Potsdam",3,0,46,21,100,0.25,46,6,7,42,3,0,6,1,55,0,"6082536"
"Wilkes",3,0,32,17,97,0.155,30,3,5,30,6,1,12,0,42,1,"6082536"
"Old Westbury",3,0,22,13,85,0.106,16,3,8,25,13,2,4,2,29,0,"6082540"
"UMSV",3,0,37,21,87,0.184,35,13,12,37,3,0,10,0,55,0,"6082540"
"VTSU-Johnson",4,0,41,22,124,0.153,36,5,21,43,7,2,16,0,56,1,"6082538"
"Emerson",4,0,42,19,123,0.187,39,7,12,44,5,1,12,0,56,0,"6082538"
"Southern Va.",3,0,34,10,64,0.375,29,12,8,29,3,3,12,0,55,1,"6082537"
"Eastern",3,0,20,14,71,0.085,19,3,11,19,12,3,2,0,27,1,"6082537"
"Wilson",4,0,50,23,167,0.162,48,11,18,70,3,2,16,11,71,0,"6082534"
"Valley Forge",4,0,48,27,151,0.139,46,3,7,86,11,0,6,10,54,1,"6082534"
"Roanoke",3,0,35,15,91,0.22,30,6,8,34,1,1,16,1,50,0,"6082533"
"Va. Wesleyan",3,0,29,25,91,0.044,28,1,7,36,6,0,12,0,36,0,"6082533"
"Randolph",3,0,28,19,75,0.12,26,3,9,20,5,1,6,2,35,0,"6082532"
"Randolph-Macon",3,0,40,12,77,0.364,39,5,10,26,3,1,10,2,51,0,"6082532"
"Nazareth",4,0,46,22,104,0.231,43,5,14,40,3,3,8,2,58,0,"6082529"
"MIT",4,0,48,23,118,0.212,45,3,24,31,5,1,10,2,57,0,"6082529"
"Thiel",4,0,56,22,126,0.27,55,10,15,52,2,6,8,3,76,0,"6082528"
"Hiram",4,0,48,21,131,0.206,44,2,11,42,10,2,10,8,57,0,"6082528"
"Drew",4,0,45,25,105,0.19,42,5,13,37,9,0,15,0,57.5,1,"6082526"
"East. Mennonite",4,0,47,14,103,0.32,42,9,16,29,5,3,13,0,65.5,0,"6082526"
"Aurora",3,0,37,10,78,0.346,33,14,14,28,2,1,2,1,53,0,"6082525"
"Rockford",3,0,21,12,73,0.123,20,2,10,27,14,3,2,0,27,0,"6082525"
"Calvin",5,0,56,21,141,0.248,49,9,20,51,7,0,23,5,76.5,0,"6082539"
"IIT",5,0,48,24,137,0.175,44,7,11,58,9,1,10,5,61,0,"6082539"
"Dominican (IL)",3,0,31,9,69,0.319,31,4,10,30,2,7,20,1,52,0,"6082531"
"Edgewood",3,0,25,29,88,-0.045,23,2,11,25,4,2,8,0,33,0,"6082531"
"CCNY",4,0,26,26,123,0,25,7,9,47,10,0,12,3,39,0,"6082508"
"Lehman",4,0,52,25,133,0.203,44,10,9,59,7,2,10,2,69,0,"6082508"
"Stevenson",3,0,33,21,81,0.148,29,6,12,26,2,2,14,0,48,0,"6082552"
"Rutgers-Newark",3,0,27,21,82,0.073,27,2,12,25,6,0,10,0,34,0,"6082552"
"Hobart",3,0,25,19,79,0.076,25,1,11,29,7,1,8,3,31,0,"6082543"
"NYU",3,0,33,10,79,0.291,34,3,13,32,2,3,9,1,43.5,1,"6082543"
"Elms",3,0,18,15,68,0.044,15,2,13,19,10,0,2,0,21,0,"6082544"
"Elmira",3,0,33,9,69,0.348,29,10,11,30,2,0,8,0,47,0,"6082544"
"Neumann",4,0,28,27,98,0.01,28,2,24,32,8,1,0,1,31,0,"6082545"
"Elizabethtown",4,0,36,17,86,0.221,32,8,19,36,2,6,6,3,53,0,"6082545"
"Marian (WI)",4,0,39,25,142,0.099,37,2,16,55,8,1,4,2,44,0,"6082530"
"MSOE",4,0,48,22,135,0.193,45,8,15,63,2,2,18,2,67,0,"6082530"
"Hunter",3,0,36,17,74,0.257,34,11,11,26,3,2,14,2,56,0,"6082550"
"John Jay",3,0,23,19,80,0.05,21,3,9,20,11,1,6,2,30,0,"6082550"
"Southern Va.",3,0,42,10,78,0.41,40,3,7,30,4,2,6,0,50,0,"6082547"
"Lancaster Bible",3,0,39,19,92,0.217,37,4,10,24,3,3,4,0,48,0,"6082547"
"SUNY Potsdam",4,0,59,28,145,0.214,54,7,8,53,5,0,4,2,68,0,"6082546"
"Hilbert",4,0,46,24,138,0.159,43,5,10,48,7,6,2,1,58,2,"6082546"
"Houghton",3,0,11,18,55,-0.127,11,4,12,17,10,0,2,0,16,0,"6082535"
"Baldwin Wallace",3,0,30,11,67,0.284,24,10,16,23,4,1,4,0,43,0,"6082535"
"Augustana (IL)",4,0,44,21,120,0.192,40,3,15,41,7,2,4,1,51,0,"6082549"
"Ill. Wesleyan",4,0,55,18,122,0.303,50,7,18,41,3,3,17,0,73.5,0,"6082549"
"Adrian",3,0,30,19,99,0.111,28,8,8,39,8,2,2,2,41,0,"6082548"
"Hiram",3,0,40,8,92,0.348,37,8,7,44,8,4,6,2,55,0,"6082548"
"Drew",3,0,17,16,65,0.015,15,2,16,13,5,1,12,0,26,2,"6082557"
"Messiah",3,0,34,10,59,0.407,32,5,19,25,2,4,6,0,46,0,"6082557"
"SUNY Poly",5,0,41,22,129,0.147,39,10,22,41,7,2,10,0,58,0,"6082556"
"Nazareth",5,0,57,28,140,0.207,56,7,16,53,10,1,12,1,71,0,"6082556"
"VTSU-Johnson",5,0,49,17,138,0.232,45,7,17,58,9,2,24,0,70,1,"6082555"
"Curry",5,0,52,31,152,0.138,47,9,10,59,7,2,16,0,71,0,"6082555"
"Regent",3,0,19,19,70,0,17,2,11,23,10,1,10,0,27,0,"6082554"
"Randolph-Macon",3,0,34,13,73,0.288,31,10,10,29,2,1,10,1,50,0,"6082554"
"North Central (IL)",3,0,38,10,66,0.424,37,8,9,29,3,1,2,0,48,0,"6082551"
"North Park",3,0,27,17,86,0.116,26,3,10,15,8,0,4,2,32,0,"6082551"
"Elms",3,0,20,11,64,0.141,19,1,10,21,10,0,0,0,21,0,"6082559"
"SUNY New Paltz",3,0,43,7,71,0.507,39,10,19,30,1,1,8,0,58,0,"6082559"
"IIT",3,0,34,11,78,0.295,33,4,11,34,5,2,16,0,48,1,"6082558"
"Olivet",3,0,27,20,87,0.08,28,5,15,32,4,0,10,1,37,0,"6082558"
"Purchase",3,0,23,24,72,-0.014,21,3,5,25,9,0,4,2,28,0,"6354714"
"Rutgers-Newark",3,0,34,13,76,0.276,32,9,13,17,3,1,27,0,57.5,0,"6354714"
"Elizabethtown",4,0,66,26,140,0.286,63,7,21,48,3,7,2,2,81,0,"6082560"
"King's (PA)",4,0,41,18,114,0.202,39,3,8,37,7,7,4,4,53,0,"6082560"
"Carthage",3,0,50,8,75,0.56,46,7,12,24,6,2,0,0,59,0,"6082553"
"Loras",3,0,41,10,80,0.388,37,6,8,16,7,5,0,0,52,0,"6082553"
"Messiah",4,0,62,23,120,0.325,57,6,26,41,4,2,12,0,76,0,"6082561"
"East. Mennonite",4,0,28,16,89,0.135,27,4,18,27,6,4,11,0,41.5,0,"6082561"
"Houghton",3,0,25,19,78,0.077,24,5,10,23,6,0,0,0,30,0,"6082541"
"Buffalo St.",3,0,37,11,78,0.333,36,6,15,27,5,2,8,0,49,0,"6082541"
"SUNY Poly",3,0,28,17,93,0.118,27,1,14,28,4,1,4,0,32,0,"6082562"
"MIT",3,0,40,20,95,0.211,37,4,7,39,1,2,10,0,51,0,"6082562"
"Springfield",4,0,55,13,109,0.385,51,11,16,39,1,2,4,4,70,1,"6082563"
"Stevens",4,0,49,19,117,0.256,44,1,14,33,11,0,6,1,53,0,"6082563"
"Menlo",4,0,38,25,129,0.101,36,3,14,45,5,5,6,0,49,0,"6363861"
"UC Santa Cruz",4,0,53,29,139,0.173,52,5,16,61,3,7,12,0,71,0,"6363861"
"Penn St.-Altoona",4,0,44,20,129,0.186,37,9,14,43,5,2,16,0,63,0,"6082568"
"Mount Aloysius",4,0,43,28,124,0.121,39,5,11,51,9,3,2,0,52,1,"6082568"
"SUNY Poly",4,0,48,16,126,0.254,42,11,22,49,4,0,10,4,64,0,"6082566"
"Elms",4,0,46,18,119,0.235,44,4,16,54,11,3,10,1,58,0,"6082566"
"Viterbo",3,0,30,11,81,0.235,30,0,12,26,5,2,0,3,32,0,"6082564"
"Concordia Chicago",3,0,45,8,85,0.435,41,5,10,31,0,1,0,1,51,1,"6082564"
"Viterbo",3,0,23,19,78,0.051,20,0,7,33,8,0,4,1,25,0,"6082567"
"Wis.-Stevens Point",3,0,34,7,78,0.346,29,8,14,32,0,4,12,1,52,0,"6082567"
"Concordia Chicago",4,0,55,23,145,0.221,53,2,13,51,5,0,14,2,64,0,"6082565"
"Wis.-Stevens Point",4,0,54,20,132,0.258,50,5,8,52,2,1,14,5,67,0,"6082565"
"Old Westbury",3,0,24,11,75,0.173,17,8,9,33,8,0,10,1,37,0,"6082569"
"UMSV",3,0,31,28,95,0.032,30,8,14,38,8,0,2,1,40,0,"6082569"
"New Jersey City",4,0,48,33,148,0.101,46,2,8,54,2,6,14,3,63,0,"6082573"
"St. Joseph's (L.I.)",4,0,49,23,131,0.198,47,2,7,56,2,1,22,3,63,0,"6082573"
"Ramapo",5,0,61,29,156,0.205,57,3,24,59,3,0,26,0,77,0,"6082572"
"Manhattanville",5,0,46,27,150,0.127,41,3,15,53,3,0,18,1,58,0,"6082572"
"Yeshiva",3,0,15,16,64,-0.016,15,0,3,20,13,0,2,1,16,0,"6082570"
"Purchase",3,0,40,5,69,0.507,37,13,9,31,0,3,4,2,58,0,"6082570"
"St. Joseph's (Brkln)",5,0,53,25,146,0.192,47,9,17,51,14,2,12,0,70,0,"6082571"
"Sarah Lawrence",5,0,56,23,138,0.239,49,14,19,48,9,0,6,5,73,0,"6082571"
"Baruch",3,0,39,10,69,0.42,34,10,11,20,1,3,10,0,57,0,"6082575"
"CCNY",3,0,20,18,73,0.027,19,1,7,14,10,0,0,0,21,0,"6082575"
"St. Joseph's (Brkln)",4,0,42,31,132,0.083,40,6,15,45,2,0,8,0,52,0,"6300455"
"Lehman",4,0,47,20,116,0.233,44,2,10,51,6,2,16,0,59,0,"6300455"
"Hunter",3,0,33,5,59,0.475,31,19,13,13,3,1,12,4,59,0,"6082574"
"York (NY)",3,0,33,13,65,0.308,29,3,12,19,19,1,0,1,37,0,"6082574"
"Bethany (WV)",3,0,21,20,94,0.011,18,6,12,43,6,0,10,2,32,1,"6082582"
"Chatham",3,0,33,17,99,0.162,28,6,15,46,6,2,4,1,43,0,"6082582"
"Mount Union",3,0,41,16,85,0.294,38,2,13,45,8,4,4,0,49,0,"6082007"
"Penn St.-Behrend",3,0,26,12,89,0.157,26,8,20,22,2,2,10,0,41,0,"6082007"
"Emmanuel (MA)",3,0,28,18,82,0.122,28,1,10,28,3,0,13,1,35.5,0,"6082578"
"Endicott",3,0,40,12,87,0.322,36,3,13,28,1,2,6,0,48,0,"6082578"
"Immaculata",3,0,32,14,96,0.188,30,3,15,39,5,1,6,0,39,0,"6084675"
"Cairn",3,0,40,18,104,0.212,37,5,13,44,3,0,12,0,51,0,"6084675"
"Saint Vincent",3,0,31,21,103,0.097,28,2,8,32,2,3,4,1,38,0,"6082579"
"Hiram",3,0,44,17,101,0.267,38,2,10,40,2,4,12,8,56,0,"6082579"
"Lasell",4,0,45,15,119,0.252,39,10,18,40,5,4,12,1,65,0,"6082581"
"Regis (MA)",4,0,29,23,114,0.053,27,5,11,37,10,3,4,0,39,0,"6082581"
"Brooklyn",3,0,46,15,110,0.282,45,5,10,52,3,1,6,0,55,0,"6082576"
"Lehman",3,0,26,12,93,0.151,24,3,10,38,5,0,4,0,31,0,"6082576"
"Culver-Stockton",4,0,49,27,152,0.145,48,5,11,61,4,2,18,0,65,1,"6082583"
"Westminster (MO)",4,0,51,29,163,0.135,47,4,11,60,5,2,12,0,63,0,"6082583"
"St. John Fisher",4,0,48,20,132,0.212,46,5,22,42,4,0,12,10,59,0,"6082585"
"Webber Int'l",4,0,49,22,122,0.221,47,4,14,53,5,3,14,1,63,0,"6082585"
"Marymount (VA)",3,0,16,15,69,0.014,15,1,13,17,7,1,4,1,20,0,"6082587"
"Southern Va.",3,0,36,9,64,0.422,28,7,12,29,1,0,20,1,53,0,"6082587"
"King's (PA)",4,0,42,33,134,0.067,40,2,13,53,10,1,14,0,52,1,"6082586"
"Drew",4,0,35,23,126,0.095,33,10,16,49,2,1,14,0,53,0,"6082586"
"Old Westbury",4,0,29,19,113,0.088,26,6,11,42,11,4,8,4,43,0,"6082594"
"Manhattanville",4,0,54,24,132,0.227,52,11,16,55,6,0,6,1,68,0,"6082594"
"St. John Fisher",3,0,34,8,69,0.377,32,5,17,22,3,1,18,4,49,0,"6082591"
"Warner",3,0,26,21,73,0.068,24,3,12,21,5,1,6,4,33,3,"6082591"
"Lynchburg",3,0,45,17,94,0.298,40,1,11,41,1,0,6,0,49,0,"6082593"
"Averett",3,0,24,18,87,0.069,24,1,11,24,1,0,10,2,30,0,"6082593"
"Springfield",3,0,40,8,73,0.438,37,7,12,21,5,2,6,0,52,0,"6082588"
"SUNY New Paltz",3,0,40,14,77,0.338,39,5,14,22,7,2,6,0,50,0,"6082588"
"Endicott",3,0,43,20,91,0.253,41,9,9,30,1,2,14,0,61,0,"6082595"
"Curry",3,0,22,12,71,0.141,21,1,10,24,9,1,8,0,28,0,"6082595"
"Mt. St. Joseph",3,0,39,16,75,0.307,35,2,16,21,1,3,12,0,50,0,"6082613"
"Franklin",3,0,22,20,67,0.03,20,1,12,16,2,1,4,1,26,0,"6082613"
"Thiel",5,0,55,19,142,0.254,51,5,16,66,5,4,21,1,74.5,0,"6082597"
"Geneva",5,0,52,37,164,0.091,48,5,9,59,5,0,12,1,63,0,"6082597"
"Randolph",4,0,38,25,110,0.118,36,3,11,40,5,0,12,1,47,0,"6082589"
"Va. Wesleyan",4,0,56,25,130,0.238,54,5,20,43,3,1,12,2,68,0,"6082589"
"Bryn Athyn",5,0,56,27,156,0.186,53,11,13,69,6,4,12,2,77,0,"6082584"
"Pratt",5,0,42,27,147,0.102,38,6,12,62,11,2,14,3,57,2,"6082584"
"St. Norbert",4,0,48,17,116,0.267,46,4,15,47,4,4,8,1,60,0,"6082590"
"Lakeland",4,0,36,25,115,0.096,35,4,15,38,4,0,10,1,45,0,"6082590"
"Yeshiva",3,0,6,8,57,-0.035,6,0,3,15,16,1,0,2,7,0,"6082598"
"Ramapo",3,0,45,12,76,0.434,41,16,6,39,0,2,0,0,63,0,"6082598"
"Sarah Lawrence",3,0,18,22,82,-0.049,18,3,9,30,7,0,2,1,22,0,"6082612"
"St. Joseph's (L.I.)",3,0,36,8,79,0.354,35,7,6,36,3,3,10,1,51,0,"6082612"
"Purchase",3,0,38,19,99,0.192,38,6,9,43,2,0,6,1,47,0,"6082611"
"St. Joseph's (Brkln)",3,0,29,18,94,0.117,27,2,11,38,6,4,2,1,36,0,"6082611"
"Bard",5,0,36,26,99,0.101,34,5,19,33,6,5,8,0,50,0,"6082610"
"Russell Sage",5,0,48,27,115,0.183,41,6,25,30,5,7,6,0,64,1,"6082610"
"Stevenson",4,0,44,17,123,0.22,39,5,15,42,6,1,8,4,54,0,"6082602"
"Messiah",4,0,59,13,117,0.393,55,6,18,55,5,3,8,4,72,0,"6082602"
"Widener",5,0,50,24,118,0.22,47,3,12,42,8,0,16,3,61,0,"6082604"
"Arcadia",5,0,56,21,130,0.269,52,8,19,37,3,2,8,1,70,0,"6082604"
"Olivet",3,0,22,19,90,0.033,20,2,12,26,2,2,0,3,26,0,"6082605"
"Adrian",3,0,38,10,90,0.311,26,2,12,36,2,2,8,0,46,0,"6082605"
"UMSV",3,0,20,25,72,-0.069,18,2,15,14,7,0,2,2,23,0,"6082606"
"New Jersey City",3,0,26,7,49,0.388,22,7,8,19,2,2,2,1,36,0,"6082606"
"Penn St.-Schuylkill",3,0,19,13,62,0.097,18,3,14,24,14,2,8,1,28,0,"6082608"
"Hood",3,0,33,23,90,0.111,30,14,12,28,3,0,4,0,49,1,"6082608"
"MSOE",3,0,38,8,67,0.448,33,4,13,24,3,2,21,1,54.5,0,"6082603"
"Wis. Lutheran",3,0,24,25,77,-0.013,22,3,8,17,4,2,2,1,30,0,"6082603"
"IIT",3,0,36,19,91,0.187,33,6,14,37,4,4,4,0,48,0,"6082601"
"Rockford",3,0,23,17,85,0.071,18,4,15,31,6,5,4,0,34,0,"6082601"
"North Park",3,0,29,18,84,0.131,28,2,12,24,4,0,4,0,33,0,"6082600"
"Carthage",3,0,40,8,78,0.41,38,4,11,35,2,2,6,0,49,0,"6082600"
"Edgewood",4,0,41,25,121,0.132,40,4,17,37,3,3,14,2,55,0,"6082599"
"Marian (WI)",4,0,54,22,121,0.264,51,3,17,44,4,3,10,1,65,0,"6082599"
"St. John Fisher",3,0,29,16,76,0.171,26,4,11,14,7,2,7,0,38.5,0,"6082614"
"St. Thomas (FL)",3,0,41,11,70,0.429,39,7,16,26,4,1,12,0,55,0,"6082614"
"Saint Elizabeth",5,0,33,24,147,0.061,30,6,18,62,10,6,4,3,47,0,"6312356"
"Immaculata",5,0,56,33,161,0.143,49,10,20,76,6,4,8,0,74,0,"6312356"
"John Jay",4,0,42,17,123,0.203,41,6,19,44,6,1,6,7,52,0,"6082615"
"Baruch",4,0,54,23,131,0.237,54,6,16,54,6,3,9,6,67.5,0,"6082615"
"Lehman",3,0,20,14,63,0.095,16,2,9,15,12,1,2,0,24,0,"6082616"
"Hunter",3,0,39,11,77,0.364,34,12,18,21,2,1,10,1,57,2,"6082616"
"CCNY",3,0,27,16,94,0.117,24,2,6,36,8,3,4,5,34,1,"6082619"
"Brooklyn",3,0,44,15,102,0.284,42,8,12,46,2,3,4,1,57,0,"6082619"
"Emerson",3,0,15,19,58,-0.069,12,6,20,14,4,1,0,0,22,0,"6082624"
"Lasell",3,0,31,11,58,0.345,26,4,21,24,6,2,7,0,40.5,0,"6082624"
"SUNY Potsdam",3,0,23,18,84,0.06,22,2,6,35,9,2,4,0,29,0,"6082620"
"Nichols",3,0,40,16,98,0.245,39,9,14,39,2,6,4,0,57,0,"6082620"
"Mount Aloysius",5,0,55,29,133,0.195,52,6,14,47,8,2,12,1,69,0,"6082621"
"Wilson",5,0,56,26,135,0.222,52,8,14,38,6,4,20,2,78,0,"6082621"
"Dean",3,0,16,19,69,-0.043,15,4,8,24,11,2,2,1,23,0,"6082623"
"Regis (MA)",3,0,35,14,78,0.269,33,11,12,32,4,1,2,2,48,0,"6082623"
"William Penn",5,0,57,20,141,0.262,54,9,13,53,6,3,8,0,73,0,"6364907"
"Simpson",5,0,60,23,147,0.252,58,6,14,58,9,4,6,0,73,0,"6364907"
"Augustana (IL)",5,0,59,21,140,0.271,55,1,19,42,6,6,14,1,73,0,"6082596"
"North Central (IL)",5,0,64,31,145,0.228,63,6,13,51,1,0,18,0,79,0,"6082596"
"Maranatha Baptist",3,0,12,17,58,-0.086,12,0,6,20,11,1,2,0,14,0,"6082622"
"Wis.-Stevens Point",3,0,39,9,70,0.429,35,11,16,29,0,3,4,1,55,0,"6082622"
"Roosevelt",4,0,50,18,118,0.271,45,9,18,38,14,1,8,1,64,1,"6314177"
"St. John Fisher",4,0,50,16,111,0.306,44,14,10,41,9,0,25,2,76.5,0,"6314177"
"New Jersey City",4,0,53,14,104,0.375,53,8,8,41,4,4,10,2,70,0,"6082631"
"Purchase",4,0,45,25,120,0.167,44,4,8,34,8,1,12,3,56,1,"6082631"
"St. Andrews",3,0,21,19,73,0.027,19,3,14,19,9,0,0,2,24,1,"6082626"
"Roanoke",3,0,31,10,61,0.344,28,9,13,27,3,1,4,2,43,0,"6082626"
"New Jersey City",3,0,27,6,62,0.339,26,12,9,29,2,2,14,2,48,0,"6082627"
"UMSV",3,0,14,23,71,-0.127,13,2,8,24,12,1,0,2,17,0,"6082627"
"Baldwin Wallace",3,0,34,14,70,0.286,32,7,14,28,3,3,10,1,49,0,"6082628"
"Penn St.-Altoona",3,0,21,16,70,0.071,20,3,15,16,7,1,8,3,29,0,"6082628"
"Vassar",3,0,37,8,71,0.408,34,9,13,25,5,0,14,0,53,0,"6082629"
"Elmira",3,0,25,16,73,0.123,23,5,10,21,9,1,4,0,33,0,"6082629"
"Siena Heights",3,0,29,16,69,0.188,25,6,12,28,2,1,8,2,40,0,"6082630"
"Calvin",3,0,30,18,77,0.156,26,2,20,20,6,2,12,1,40,0,"6082630"
"UMSV",4,0,43,23,107,0.187,39,4,14,38,8,2,2,2,50,0,"6082625"
"Purchase",4,0,50,18,118,0.271,48,8,11,39,4,1,14,5,66,0,"6082625"
"Ramapo",3,0,49,12,107,0.346,44,3,11,50,1,1,6,3,56,0,"6082637"
"Old Westbury",3,0,24,14,96,0.104,23,1,4,38,3,4,4,0,31,0,"6082637"
"Widener",3,0,19,18,70,0.014,18,1,22,15,10,4,2,0,25,0,"6082636"
"Rutgers-Newark",3,0,24,16,60,0.133,20,10,13,27,1,0,14,0,41,0,"6082636"
"SUNY Potsdam",5,0,37,13,77,0.312,37,12,17,35,12,1,10,4,55,0,"6082632"
"Emerson",5,0,53,25,120,0.233,50,12,30,23,12,2,6,1,70,0,"6082632"
"Juniata",3,0,44,16,92,0.304,42,6,12,32,3,1,6,2,54,0,"6082634"
"Nazareth",3,0,32,13,83,0.229,31,3,11,28,6,2,8,2,41,0,"6082634"
"Saint Vincent",4,0,47,23,161,0.149,40,9,9,69,6,2,2,0,59,0,"6082635"
"Thiel",4,0,57,13,147,0.299,54,6,12,76,9,0,14,2,70,0,"6082635"
"Loras",3,0,40,17,108,0.213,37,4,6,37,1,1,10,1,50,0,"6082633"
"Aurora",3,0,49,13,106,0.34,46,1,10,43,4,1,8,2,55,0,"6082633"
"Mt. St. Joseph",3,0,22,13,67,0.134,21,0,11,19,15,0,0,0,22,0,"6365035"
"Maryville (MO)",3,0,31,3,67,0.418,30,15,11,19,0,1,0,0,47,0,"6365035"
"Wabash",3,0,40,26,104,0.135,37,4,9,30,4,2,6,2,49,0,"6082638"
