"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"LMU (CA)",5,61,26,150,0.233,56,7,12,64,81,4,2,18,8,79,0,"5675237"
"Air Force",3,32,13,93,0.204,30,5,10,31,72,5,0,8,2,41,0,"5675254"
"Nevada",3,45,8,94,0.394,42,5,2,42,39,5,0,14,2,57,0,"5675254"
"Northern Colo.",3,41,16,105,0.238,36,4,15,48,53,4,2,14,0,54,0,"5675320"
"Portland St.",3,27,18,105,0.086,25,4,11,40,58,4,2,12,2,39,0,"5675320"
"Long Beach St.",3,41,11,89,0.337,40,4,8,34,54,4,3,16,1,56,0,"5675325"
"CSUN",3,33,27,103,0.058,32,4,4,31,67,4,2,6,0,42,0,"5675325"
"Santa Clara",3,44,12,93,0.344,42,7,7,48,45,2,0,12,2,57,0,"5675305"
"Oregon St.",3,31,15,97,0.165,28,2,7,31,67,7,1,6,1,37,0,"5675305"
"Gonzaga",3,24,21,100,0.03,20,1,2,33,71,6,0,2,0,26,0,"5675287"
"Saint Mary's (CA)",3,45,7,87,0.437,43,6,3,46,36,1,4,12,0,61,0,"5675287"
"Northern Ariz.",4,42,15,125,0.216,39,11,13,50,91,14,0,8,0,57,0,"5675298"
"Sacramento St.",4,56,19,137,0.27,48,14,6,57,67,11,0,10,4,75,0,"5675298"
"San Francisco",4,56,13,137,0.314,51,4,4,55,68,5,3,20,0,73,0,"5675328"
"Portland",4,47,25,138,0.159,44,5,7,49,91,4,2,6,0,57,0,"5675328"
"San Diego St.",3,36,15,90,0.233,34,8,8,37,50,4,3,8,1,51,0,"5675293"
"San Jose St.",3,30,21,92,0.098,28,4,10,32,65,8,2,10,1,41,0,"5675293"
"Radford",4,55,21,165,0.206,49,4,8,79,80,8,0,14,1,66,0,"5675453"
"UNC Asheville",4,55,16,162,0.241,52,8,11,78,81,4,1,10,5,69,0,"5675453"
"Wofford",3,44,14,103,0.291,43,6,8,49,51,2,1,10,0,56,0,"5675340"
"ETSU",3,31,16,102,0.147,31,2,6,40,65,6,1,4,2,36,0,"5675340"
"Northeastern",4,34,18,131,0.122,33,1,5,67,83,8,2,14,3,44,0,"5675354"
"Hofstra",4,65,25,168,0.238,59,8,13,74,70,1,4,10,2,82,0,"5675354"
"Xavier",5,60,22,175,0.217,57,8,5,72,97,6,2,14,0,77,0,"5675360"
"Seton Hall",5,67,27,178,0.225,61,6,3,78,94,8,3,14,0,83,0,"5675360"
"Towson",3,31,25,125,0.048,30,5,6,54,69,4,0,13,1,42.5,0,"5675362"
"Col. of Charleston",3,40,15,115,0.217,38,4,5,59,53,5,5,8,1,53,0,"5675362"
"Central Ark.",3,49,12,93,0.398,46,2,8,49,50,3,2,4,0,55,0,"5675937"
"Austin Peay",3,29,16,100,0.13,28,3,6,29,66,2,1,4,0,35,0,"5675937"
"Eastern Ill.",4,66,23,178,0.242,63,2,14,75,99,11,2,16,1,78,3,"5675346"
"Western Ill.",4,52,19,157,0.21,48,11,3,79,77,2,4,12,0,73,0,"5675346"
"Penn St.",3,44,16,97,0.289,42,7,8,44,46,4,1,8,2,56,0,"5406826"
"Michigan St.",3,26,14,89,0.135,25,4,9,32,66,7,1,2,1,32,0,"5406826"
"UNC Greensboro",4,58,22,159,0.226,54,3,8,67,81,1,1,10,3,67,0,"5675366"
"Western Caro.",4,54,27,156,0.173,52,1,7,72,88,3,4,14,1,66,0,"5675366"
"Morgan St.",3,25,14,101,0.109,23,5,3,34,65,5,3,13,0,39.5,0,"5675372"
"Howard",3,53,17,112,0.321,51,5,8,57,55,5,0,6,0,61,0,"5675372"
"Columbia",3,22,22,93,0,21,3,6,25,66,6,0,4,1,27,0,"5675373"
"Brown",3,38,7,79,0.392,32,6,7,38,36,3,2,14,1,53,0,"5675373"
"Winthrop",3,52,14,121,0.314,49,3,5,60,50,4,2,12,0,63,0,"5675376"
"Presbyterian",3,30,13,116,0.147,28,4,6,44,67,3,1,8,0,39,0,"5675376"
"Wright St.",3,49,15,107,0.318,49,4,4,58,48,0,0,8,0,57,0,"5675377"
"Youngstown St.",3,31,15,109,0.147,30,0,5,37,69,4,0,4,0,33,0,"5675377"
"Eastern Mich.",3,31,16,101,0.149,28,2,4,41,64,10,1,22,0,45,0,"5675383"
"Toledo",3,45,19,114,0.228,43,10,9,46,61,2,0,2,0,56,1,"5675383"
"Robert Morris",5,55,17,165,0.23,53,7,11,59,99,9,4,14,2,73,0,"5675385"
"IU Indy",5,73,30,186,0.231,66,9,11,77,95,7,2,10,2,89,0,"5675385"
"The Citadel",5,56,22,201,0.169,53,5,10,102,107,12,4,26,3,78,0,"5675387"
"Chattanooga",5,66,37,219,0.132,62,12,6,112,94,5,0,14,0,85,0,"5675387"
"Creighton",3,43,6,93,0.398,37,9,10,32,48,1,0,20,0,62,1,"5675389"
"Villanova",3,31,17,94,0.149,29,1,5,32,63,9,0,2,0,33,1,"5675389"
"Norfolk St.",4,53,13,131,0.305,44,6,11,55,91,13,0,14,3,66,1,"5675392"
"Coppin St.",4,58,14,136,0.324,55,13,5,60,70,6,1,6,0,75,1,"5675392"
"Troy",5,66,26,156,0.256,62,7,20,55,98,9,2,8,2,79,0,"5675401"
"Ga. Southern",5,53,15,129,0.295,50,9,10,58,78,7,11,10,0,78,0,"5675401"
"Jacksonville",5,62,25,171,0.216,61,7,5,68,90,9,0,20,2,79,0,"5675405"
"West Ga.",5,56,24,158,0.203,50,9,7,64,95,7,3,16,1,76,0,"5675405"
"James Madison",3,51,6,111,0.405,49,4,9,58,51,3,0,8,1,59,0,"5675407"
"Marshall",3,36,16,117,0.171,34,3,4,47,65,4,0,0,0,39,0,"5675407"
"Gardner-Webb",4,63,23,182,0.22,57,5,8,85,87,4,2,4,0,72,0,"5675408"
"Charleston So.",4,55,15,171,0.234,50,4,8,70,86,5,6,0,0,65,0,"5675408"
"Saint Louis",4,42,21,131,0.16,41,7,8,49,87,8,1,26,4,63,0,"5675409"
"VCU",4,62,28,149,0.228,57,8,11,64,81,7,3,10,2,78,0,"5675409"
"Navy",3,37,18,105,0.181,32,7,4,49,54,6,3,10,0,52,1,"5675412"
"Holy Cross",3,28,21,109,0.064,26,6,7,46,69,7,0,14,0,41,1,"5675412"
"Milwaukee",5,77,34,223,0.193,72,5,8,100,104,8,4,12,0,92,1,"5675413"
"Northern Ky.",5,58,22,203,0.177,56,8,7,91,104,5,0,28,1,80,0,"5675413"
"Central Conn. St.",3,16,15,76,0.013,14,3,8,28,59,12,2,4,1,23,0,"5675417"
"Saint Francis",3,40,12,83,0.337,39,12,14,43,39,3,0,8,0,56,0,"5675417"
"Akron",3,36,14,110,0.2,35,4,3,33,70,8,0,6,1,43,1,"5675420"
"Ball St.",3,48,7,92,0.446,44,8,4,45,50,4,0,16,2,64,0,"5675420"
"Central Mich.",5,62,27,163,0.215,55,8,16,58,94,8,1,14,0,78,1,"5675421"
"Bowling Green",5,51,16,133,0.263,49,8,10,61,81,8,2,22,0,72,0,"5675421"
"UAlbany",3,48,16,129,0.248,45,6,7,59,58,4,1,8,1,59,0,"5675427"
"NJIT",3,37,12,116,0.216,33,4,7,47,67,6,2,12,1,49,0,"5675427"
"High Point",5,63,18,201,0.224,56,4,6,92,89,5,2,34,4,86,0,"5675435"
"USC Upstate",5,65,33,213,0.15,59,5,9,98,102,4,3,4,0,75,0,"5675435"
"Georgia St.",3,40,21,110,0.173,39,4,5,57,63,9,0,4,1,46,0,"5675444"
"Coastal Carolina",3,39,5,108,0.315,36,9,10,44,58,4,0,16,0,56,0,"5675444"
"Kent St.",3,27,22,103,0.049,24,2,3,39,70,8,3,6,0,35,0,"5675448"
"Western Mich.",3,41,13,98,0.286,41,8,3,45,44,2,2,8,1,55,0,"5675448"
"North Florida",3,49,14,123,0.285,45,7,8,63,56,1,1,10,1,62,0,"5675451"
"Queens (NC)",3,33,16,119,0.143,31,1,3,55,65,7,3,6,1,40,0,"5675451"
"South Carolina St.",5,52,27,143,0.175,40,9,15,50,88,6,1,6,0,65,0,"5675455"
"UMES",5,42,19,126,0.183,37,6,7,50,82,9,1,8,0,53,0,"5675455"
"App State",4,44,20,128,0.188,39,13,9,44,68,4,1,22,2,69,0,"5675462"
"Old Dominion",4,43,30,125,0.104,42,4,9,57,86,13,2,12,1,55,0,"5675462"
"American",4,62,24,195,0.195,55,6,3,80,88,8,5,8,0,77,0,"5675465"
"Lehigh",4,56,25,172,0.18,53,8,5,85,95,6,5,18,1,78,0,"5675465"
"Stonehill",4,44,22,109,0.202,40,10,21,43,72,8,2,14,3,63,0,"5675466"
"Le Moyne",4,37,24,105,0.124,37,8,19,36,76,10,2,10,1,52,0,"5675466"
"Green Bay",4,48,28,161,0.124,47,4,6,67,86,7,0,8,1,56,1,"5675468"
"Cleveland St.",4,54,17,142,0.261,52,7,9,74,74,4,0,24,1,73,1,"5675468"
"Mercyhurst",3,32,17,90,0.167,31,1,7,24,64,5,1,8,0,38,0,"5675471"
"FDU",3,43,13,87,0.345,40,5,10,35,50,1,3,8,3,55,0,"5675471"
"N.C. Central",5,35,29,187,0.032,35,4,9,68,99,4,2,6,0,44,11,"5675489"
"Delaware St.",5,40,23,183,0.093,38,4,8,68,92,4,3,18,0,56,16,"5675489"
"Furman",4,51,18,149,0.221,50,2,13,68,90,10,1,12,0,60,3,"5675364"
"Samford",4,52,20,152,0.211,49,10,6,68,70,2,0,16,1,70,2,"5675364"
"Buffalo",5,76,30,188,0.245,70,4,11,83,87,3,3,10,5,88,0,"5675496"
"Miami (OH)",5,49,18,164,0.189,44,3,8,69,94,4,1,20,0,63,0,"5675496"
"Evansville",3,25,17,101,0.079,24,4,5,44,65,9,0,10,2,34,0,"5675390"
"Bradley",3,42,10,103,0.311,39,9,7,56,44,4,1,12,0,58,1,"5675390"
"Belmont",3,22,15,95,0.074,21,2,1,34,65,4,1,10,2,30,0,"5675393"
"UNI",3,53,14,104,0.375,49,4,8,47,47,2,2,16,0,67,0,"5675393"
"Murray St.",5,60,25,208,0.168,54,3,2,94,103,7,1,12,0,70,0,"5675396"
"Drake",5,74,24,210,0.238,68,7,7,102,100,3,4,8,1,89,0,"5675396"
"Southern Ill.",4,51,20,157,0.197,47,2,5,73,77,3,3,16,2,64,0,"5675402"
"Valparaiso",4,54,28,170,0.153,51,3,8,72,84,2,3,10,0,65,0,"5675402"
"Southern Ind.",4,49,32,190,0.089,48,9,6,97,87,9,1,10,0,64,0,"5675403"
"Little Rock",4,43,19,168,0.143,40,9,3,92,79,9,2,27,0,67.5,1,"5675403"
"North Texas",3,33,19,104,0.135,30,2,10,33,67,4,2,6,0,40,1,"5675411"
"Rice",3,38,13,94,0.266,37,4,6,44,46,2,2,6,1,47,0,"5675411"
"Charlotte",4,45,18,129,0.209,45,4,15,48,90,7,2,8,1,55,0,"5675419"
"Memphis",4,58,26,137,0.234,54,7,7,64,69,4,0,14,1,72,0,"5675419"
"Southern Miss.",4,52,23,199,0.146,47,6,14,98,0,3,2,12,2,66,0,"5675378"
"Louisiana",4,40,28,183,0.066,38,3,4,105,0,6,1,18,2,53,0,"5675378"
"Indiana St.",3,27,12,103,0.146,27,4,6,42,64,10,2,12,0,39,0,"5675371"
"Illinois St.",3,46,14,104,0.308,43,10,9,62,51,4,1,8,0,61,0,"5675371"
"ULM",3,32,21,138,0.08,30,3,9,66,74,5,0,8,1,39,0,"5675370"
"Arkansas St.",3,43,23,139,0.144,38,5,3,70,54,3,4,16,3,60,0,"5675370"
"Louisville",5,61,18,146,0.295,57,4,15,46,92,9,0,20,0,75,4,"5675572"
"Florida St.",5,55,22,137,0.241,49,9,9,52,87,4,2,14,0,73,4,"5675572"
"Army West Point",3,46,12,106,0.321,38,6,5,48,43,0,0,10,0,57,2,"5675569"
"Lafayette",3,26,16,102,0.098,26,0,4,40,69,6,2,8,0,32,1,"5675569"
"Dartmouth",3,39,18,97,0.216,35,8,11,46,48,3,2,6,1,52,0,"5675568"
"Penn",3,26,13,89,0.146,25,3,11,39,63,8,0,4,0,31,1,"5675568"
"Cornell",3,29,19,81,0.123,26,1,5,21,64,8,0,12,3,36,1,"5675561"
"Yale",3,38,12,81,0.321,31,8,10,26,48,1,3,4,1,51,0,"5675561"
"Loyola Chicago",3,27,21,103,0.058,24,0,6,41,62,4,2,2,0,30,0,"5675553"
"Dayton",3,46,9,103,0.359,43,4,14,44,46,0,1,16,1,59,0,"5675553"
"South Carolina",5,67,33,169,0.201,63,7,9,60,103,8,0,4,0,76,0,"5675550"
"Georgia",5,61,14,146,0.322,57,8,7,57,87,7,1,35,1,87.5,0,"5675550"
"UConn",3,40,7,85,0.388,36,4,5,41,45,5,0,14,2,51,0,"5675543"
"Butler",3,29,25,102,0.039,27,5,5,35,68,4,2,2,2,37,1,"5675543"
"Virginia Tech",3,23,20,101,0.03,23,2,12,41,65,5,1,12,1,32,0,"5675540"
"Georgia Tech",3,37,15,103,0.214,35,5,8,53,41,2,0,16,1,50,0,"5675540"
"Harvard",3,30,25,105,0.048,27,2,5,37,66,5,2,10,1,39,0,"5675531"
"Princeton",3,41,15,99,0.263,36,5,9,44,54,2,4,18,0,59,0,"5675531"
"New Hampshire",5,54,16,146,0.26,49,10,9,64,92,8,0,14,0,71,0,"5675529"
"Bryant",5,69,31,186,0.204,64,8,11,68,99,10,1,12,0,84,0,"5675529"
"Virginia",3,45,17,115,0.243,39,3,6,48,57,2,2,14,1,57,0,"5675526"
"Clemson",3,35,19,107,0.15,35,2,5,42,67,3,3,4,0,42,0,"5675526"
"Oakland",5,73,38,216,0.162,69,5,7,86,110,3,1,14,1,86,1,"5675522"
"Purdue Fort Wayne",5,77,30,206,0.228,76,3,16,88,118,5,0,26,1,93,0,"5675522"
"Marquette",4,49,14,119,0.294,46,6,6,50,69,9,2,22,0,68,0,"5675520"
"St. John's (NY)",4,46,25,129,0.163,43,9,7,47,82,6,2,10,0,62,1,"5675520"
"Colgate",4,67,18,179,0.274,58,3,6,83,90,7,1,10,2,76,0,"5675519"
"Loyola Maryland",4,63,16,175,0.269,60,7,7,90,88,3,0,6,2,73,0,"5675519"
"Morehead St.",3,37,11,80,0.325,35,3,4,35,46,4,0,30,3,55,0,"5675431"
"UT Martin",3,31,24,96,0.073,29,4,9,27,69,3,0,10,0,40,0,"5675431"
"LIU",4,37,27,134,0.075,32,2,12,52,91,10,2,20,0,51,1,"5675434"
"Chicago St.",4,49,22,140,0.193,45,10,8,58,64,2,2,16,2,69,2,"5675434"
"Tennessee Tech",3,45,15,111,0.27,42,1,7,43,72,5,3,4,0,51,0,"5675438"
"Lindenwood",3,48,11,105,0.352,47,5,2,46,53,1,2,6,1,58,0,"5675438"
"North Ala.",5,54,21,140,0.236,53,11,7,51,90,7,1,6,0,69,0,"5675440"
"Lipscomb",5,75,15,153,0.392,73,7,19,59,95,11,2,12,0,90,0,"5675440"
"Jackson St.",3,43,20,101,0.228,39,5,10,36,65,4,0,22,0,59,0,"5675443"
"Alabama St.",3,34,26,99,0.081,31,4,5,36,68,5,0,20,3,48,0,"5675443"
"Texas St.",4,54,26,160,0.175,49,2,9,75,86,7,3,14,1,66,0,"5675460"
"South Alabama",4,56,16,168,0.238,52,7,12,68,78,2,2,16,2,73,1,"5675460"
"Ohio",3,41,10,91,0.341,37,4,8,25,64,2,3,18,0,57,0,"5675461"
"NIU",3,47,24,103,0.223,44,2,8,33,67,4,0,6,0,52,0,"5675461"
"Missouri St.",4,49,28,176,0.119,44,7,7,66,87,4,2,12,1,64,0,"5675473"
"UIC",4,55,21,161,0.211,54,4,8,75,80,7,2,30,2,76,0,"5675473"
"SIUE",4,55,25,145,0.207,50,9,6,71,78,7,0,12,0,70,0,"5675477"
"Tennessee St.",4,43,24,144,0.132,40,7,5,58,87,9,4,4,1,56,0,"5675477"
"Fla. Atlantic",4,52,27,159,0.157,52,7,8,71,86,3,3,16,0,70,2,"5675493"
"Tulsa",4,53,20,151,0.219,51,3,7,69,79,7,0,16,2,64,0,"5675493"
"Rutgers",3,31,18,111,0.117,28,5,3,41,68,7,1,8,1,41,0,"5365054"
"Iowa",3,49,17,117,0.274,44,7,7,49,59,5,2,14,2,65,0,"5365054"
"Mississippi St.",4,48,23,132,0.189,45,5,10,40,91,10,1,14,1,61,0,"5675177"
"Florida",4,55,20,121,0.289,54,10,7,52,71,5,1,22,0,77,0,"5675177"
"Illinois",3,41,12,95,0.305,36,2,8,29,56,4,3,20,1,56,0,"5362121"
"Michigan",3,36,25,107,0.103,36,4,6,33,66,2,0,4,0,42,0,"5362121"
"DePaul",5,67,29,178,0.213,63,0,4,97,94,9,2,22,0,80,0,"5675502"
"Georgetown",5,67,28,201,0.194,61,9,16,70,109,0,3,22,0,90,0,"5675502"
"Duke",4,57,31,171,0.152,53,5,13,89,87,5,3,8,1,69,2,"5675510"
"Wake Forest",4,44,28,175,0.091,42,5,11,74,92,5,5,26,2,67,1,"5675510"
"Notre Dame",5,54,31,151,0.152,45,6,13,61,91,6,2,10,2,67,0,"5675512"
"Miami (FL)",5,50,25,150,0.167,42,6,11,59,85,6,3,30,2,74,1,"5675512"
"North Carolina",4,45,19,139,0.187,41,9,18,61,83,4,2,8,0,60,0,"5675513"
"NC State",4,57,17,144,0.278,51,4,14,69,70,9,3,14,0,71,1,"5675513"
"East Carolina",5,56,28,179,0.156,52,8,14,76,89,5,0,20,0,74,1,"5675497"
"Tulane",5,49,23,166,0.157,49,5,11,79,87,8,1,20,0,65,2,"5675497"
"Indiana",3,41,19,111,0.198,41,2,8,35,71,4,2,2,1,46,0,"5361310"
"Minnesota",3,44,10,95,0.358,43,4,3,39,49,2,0,24,2,60,0,"5361310"
"Maryland",3,27,23,92,0.043,26,3,7,29,70,12,0,2,1,31,0,"5695413"
"Wisconsin",3,33,8,75,0.333,32,12,3,34,36,3,1,26,1,59,0,"5695413"
"South Fla.",4,66,25,153,0.268,63,5,12,76,73,3,1,6,2,75,0,"5675533"
"Wichita St.",4,41,17,144,0.167,40,3,9,53,86,5,2,14,0,53,0,"5675533"
"Alabama",3,39,12,106,0.255,35,1,6,36,64,3,0,6,0,43,0,"5675583"
"Missouri",3,53,13,116,0.345,52,3,9,43,58,1,1,8,0,61,0,"5675583"
"Temple",3,42,24,134,0.134,40,6,4,55,66,6,1,6,0,52,1,"5675507"
"UAB",3,39,7,114,0.281,38,7,7,57,60,6,2,16,0,56,0,"5675507"
"Oklahoma",4,55,21,109,0.312,50,8,14,33,86,11,3,13,0,72.5,1,"5675509"
"LSU",4,50,18,105,0.305,50,11,11,26,80,8,3,6,3,67,0,"5675509"
"Purdue",5,68,16,167,0.311,67,1,19,64,104,3,3,24,2,84,0,"5375022"
"Nebraska",5,74,31,178,0.242,68,3,7,69,91,1,0,11,1,82.5,0,"5375022"
"UC San Diego",4,55,27,126,0.222,52,7,10,46,88,8,1,8,1,67,0,"5675430"
"CSU Bakersfield",4,46,19,131,0.206,42,8,7,37,81,7,8,4,0,64,0,"5675430"
"UC Santa Barbara",4,54,21,144,0.229,48,9,8,54,79,3,3,6,4,69,1,"5675456"
"Cal St. Fullerton",4,45,24,134,0.157,40,3,4,51,84,9,1,12,0,55,0,"5675456"
"Weber St.",5,51,31,163,0.123,47,8,11,63,92,3,2,14,4,68,0,"5675530"
"Idaho St.",5,57,25,159,0.201,54,3,11,69,86,8,3,16,4,71,0,"5675530"
"Cal Poly",3,41,12,114,0.254,39,6,4,59,67,7,1,20,0,58,0,"5675474"
"UC Irvine",3,45,23,141,0.156,43,7,4,54,69,6,0,8,0,56,0,"5675474"
"Syracuse",3,17,19,86,-0.023,16,0,5,28,63,3,1,12,1,24,0,"5675558"
"Stanford",3,46,15,95,0.326,42,3,11,39,39,0,0,14,0,56,0,"5675558"
"Boston College",5,59,27,184,0.174,56,6,13,81,97,6,4,26,3,82,0,"5675525"
"California",5,53,36,193,0.088,50,6,7,87,97,6,1,22,3,71,0,"5675525"
"UC Davis",4,67,19,167,0.287,63,8,11,53,88,3,2,16,2,85,0,"5675516"
"Hawaii",4,54,22,138,0.232,53,3,2,69,88,8,6,4,3,65,0,"5675516"
"Iona",3,34,15,100,0.19,32,5,5,40,70,9,1,12,0,46,0,"5675628"
"Merrimack",3,45,21,108,0.222,37,9,7,38,66,5,1,2,0,56,0,"5675628"
"Sacred Heart",5,65,33,172,0.186,65,10,7,78,98,8,0,14,6,82,0,"5675661"
"Canisius",5,61,21,169,0.237,59,8,12,65,101,10,3,14,1,79,0,"5675661"
"Lamar University",5,58,25,201,0.164,44,5,8,74,111,6,4,10,2,72,0,"5675637"
"Houston Christian",5,75,29,196,0.235,64,6,7,94,97,5,7,14,2,95,0,"5675637"
"SIUE",5,64,30,151,0.225,60,7,9,44,98,6,2,18,0,82,0,"5675688"
"Tennessee St.",5,59,24,135,0.259,53,6,8,49,96,7,1,10,4,71,0,"5675688"
"Towson",5,76,29,210,0.224,71,4,10,96,98,2,2,8,2,86,0,"5675733"
"Col. of Charleston",5,59,21,186,0.204,53,2,3,88,96,4,4,13,0,71.5,0,"5675733"
"Stetson",3,28,15,93,0.14,26,1,4,33,62,2,1,8,1,34,0,"5675900"
"Bellarmine",3,53,19,115,0.296,49,2,12,43,58,1,1,4,3,58,0,"5675900"
"Siena",3,36,11,89,0.281,35,7,2,44,52,4,1,14,2,51,1,"5675745"
"Saint Peter's",3,38,25,114,0.114,35,4,7,36,72,7,0,8,0,46,0,"5675745"
"Kansas",3,43,6,89,0.416,39,5,3,44,46,2,0,18,5,57,0,"5675757"
"Cincinnati",3,38,20,107,0.168,34,2,6,39,70,5,0,6,0,43,0,"5675757"
"Manhattan",3,26,14,78,0.154,23,5,3,22,69,10,2,10,4,38,0,"5675767"
"Quinnipiac",3,49,15,92,0.37,45,10,7,35,54,5,1,8,0,64,0,"5675767"
"Stonehill",4,29,14,106,0.142,24,11,9,49,73,15,0,10,2,45,0,"5675775"
"Le Moyne",4,51,20,128,0.242,46,15,15,57,67,11,2,14,0,75,0,"5675775"
"Mercyhurst",5,47,16,149,0.208,43,11,12,67,90,9,1,21,3,69.5,0,"5675777"
"FDU",5,64,23,164,0.25,60,9,11,74,85,11,1,12,5,80,0,"5675777"
"Stony Brook",5,68,19,165,0.297,65,7,13,74,92,10,3,10,0,83,0,"5675778"
"N.C. A&T",5,57,22,164,0.213,54,10,7,69,92,7,5,6,2,75,0,"5675778"
"Marist",4,51,20,148,0.209,48,9,7,65,92,12,2,8,1,66,1,"5675779"
"Rider",4,63,20,160,0.269,58,12,10,60,84,9,1,18,3,85,0,"5675779"
"Delaware",4,50,26,157,0.153,45,4,15,69,88,4,1,26,1,68,0,"5675784"
"William & Mary",4,52,20,147,0.218,51,4,9,75,71,4,4,12,0,66,0,"5675784"
"SFA",5,72,26,182,0.253,72,7,5,82,94,8,3,24,1,94,0,"5675665"
"UIW",5,59,27,179,0.179,55,8,4,68,107,7,0,10,1,72,1,"5675665"
"McNeese",3,25,24,111,0.009,25,2,3,49,66,2,1,8,1,32,1,"5675657"
"Southeastern La.",3,44,14,112,0.268,42,2,7,53,47,2,2,20,0,58,0,"5675657"
"Arizona St.",3,53,20,141,0.234,51,3,8,70,63,2,2,0,0,58,0,"5675897"
"Texas Tech",3,32,16,125,0.128,32,2,2,60,65,3,2,6,0,39,0,"5675897"
"Fairfield",4,59,21,184,0.207,56,12,8,103,67,3,0,23,0,82.5,1,"5675743"
"Niagara",4,39,19,169,0.118,36,3,6,88,88,12,2,14,0,51,0,"5675743"
"San Diego St.",5,64,23,161,0.255,60,3,8,83,96,16,3,8,5,74,1,"5675609"
"Fresno St.",5,58,21,175,0.211,53,16,13,63,93,3,3,12,9,83,0,"5675609"
"Air Force",3,27,18,93,0.097,27,3,11,29,66,6,0,18,0,39,0,"5675682"
"Utah St.",3,40,14,85,0.306,35,6,7,44,44,3,2,20,1,58,0,"5675682"
"ULM",3,26,25,111,0.009,25,5,7,51,72,5,1,4,0,34,0,"5675714"
"Arkansas St.",3,38,11,110,0.245,36,5,2,54,39,5,1,12,0,50,0,"5675714"
"Northwestern St.",3,36,14,107,0.206,35,5,6,48,68,7,0,12,4,47,0,"5675719"
"A&M-Corpus Christi",3,46,13,119,0.277,45,7,5,52,58,5,4,4,1,59,0,"5675719"
"Pittsburgh",5,54,25,133,0.218,50,6,12,48,80,7,2,26,1,75,0,"5675722"
"SMU",5,53,27,140,0.186,49,7,16,44,93,6,0,28,1,74,0,"5675722"
"Kansas City",4,46,24,140,0.157,43,7,11,49,83,4,1,10,0,59,1,"5675724"
"Oral Roberts",4,52,20,138,0.232,47,4,8,55,73,7,6,6,0,65,1,"5675724"
"Nicholls",3,46,10,105,0.343,41,7,11,47,51,5,0,4,2,55,0,"5675740"
"New Orleans",3,28,14,97,0.144,26,5,6,42,61,7,0,2,1,34,1,"5675740"
"UT Arlington",3,34,18,87,0.184,33,7,9,34,53,4,1,18,3,51,0,"5675747"
"Abilene Christian",3,29,27,100,0.02,27,4,9,30,67,7,0,12,1,39,0,"5675747"
"LIU",3,18,16,87,0.023,17,4,5,31,62,6,0,10,1,27,3,"5675748"
"Chicago St.",3,44,12,91,0.352,42,6,11,48,45,4,0,4,1,52,0,"5675748"
"New Mexico St.",4,52,19,143,0.231,51,2,13,68,78,7,3,16,1,65,0,"5675761"
"Sam Houston",4,44,32,155,0.077,41,7,9,62,81,2,0,14,4,58,0,"5675761"
"Utah Valley",5,59,27,179,0.179,50,10,10,84,96,9,2,30,2,86,1,"5675762"
"Tarleton St.",5,58,30,184,0.152,55,9,9,89,100,10,2,16,0,77,0,"5675762"
"Texas St.",4,54,34,160,0.125,50,6,5,69,87,8,3,14,0,70,0,"5675766"
"South Alabama",4,49,23,152,0.171,47,8,8,62,88,6,6,20,2,73,0,"5675766"
"Wright St.",3,51,12,108,0.361,48,8,6,52,49,5,0,8,0,63,0,"5675815"
"Youngstown St.",3,28,10,95,0.189,27,5,5,41,67,8,0,10,2,38,0,"5675815"
"Robert Morris",3,21,21,98,0,18,4,1,35,66,5,2,8,3,31,0,"5675819"
"IU Indy",3,47,14,107,0.308,41,5,7,48,47,4,2,8,0,58,0,"5675819"
"Davidson",3,37,15,92,0.239,35,4,5,37,65,5,0,6,3,44,0,"5675822"
"George Washington",3,51,11,101,0.396,48,5,11,39,62,4,1,12,3,63,0,"5675822"
"James Madison",4,62,12,160,0.313,60,9,4,85,78,8,1,12,1,78,0,"5675827"
"Marshall",4,55,21,175,0.194,51,8,3,79,91,9,7,2,1,71,0,"5675827"
"Winthrop",3,45,16,123,0.236,41,4,2,78,46,1,1,6,0,53,0,"5675828"
"Charleston So.",3,32,17,127,0.118,32,1,8,62,74,4,2,14,0,42,0,"5675828"
"Saint Louis",3,37,16,107,0.196,33,4,1,37,72,5,0,18,0,50,0,"5675829"
"VCU",3,54,20,116,0.293,52,5,2,46,64,4,1,12,1,66,0,"5675829"
"Oakland",5,54,22,147,0.218,53,3,5,61,86,8,5,16,2,70,1,"5675830"
"Purdue Fort Wayne",5,68,24,164,0.268,66,8,18,59,94,3,0,16,1,84,0,"5675830"
"Milwaukee",3,36,24,119,0.101,30,5,6,46,73,5,6,6,0,50,0,"5675831"
"Northern Ky.",3,35,18,107,0.159,34,5,1,50,59,5,1,18,0,50,0,"5675831"
"George Mason",5,60,30,178,0.169,59,9,21,83,91,12,0,14,1,76,0,"5675841"
"Fordham",5,37,21,156,0.103,35,12,10,78,80,9,2,20,3,61,0,"5675841"
"Loyola Chicago",3,36,20,107,0.15,35,1,2,34,68,2,0,6,2,40,0,"5675845"
"Dayton",3,49,8,97,0.423,45,2,5,41,50,1,0,18,3,60,0,"5675845"
"Georgia St.",5,52,28,170,0.141,50,5,10,76,94,8,3,22,0,71,1,"5675846"
