"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Northern Colo.",5,58,35,176,0.131,45,9,3,78,100,6,3,20,0,80,1,"3246428"
"Nebraska",3,48,12,105,0.343,45,6,12,46,48,4,1,10,0,60,0,"3146996"
"Michigan",3,30,13,98,0.173,26,4,11,37,66,6,4,2,2,39,0,"3146996"
"UC Irvine",3,34,12,123,0.179,31,3,11,51,70,6,1,8,0,42,0,"3247200"
"Hawaii",3,46,18,130,0.215,42,6,3,66,53,3,1,5,2,55.5,1,"3247200"
"Alabama A&M",5,62,27,180,0.194,55,8,6,85,91,8,3,8,0,77,0,"3247209"
"Ark.-Pine Bluff",5,52,27,184,0.136,44,8,5,72,103,8,5,6,0,68,0,"3247209"
"Alabama St.",3,44,18,116,0.224,28,11,6,37,50,5,1,0,0,56,0,"3247210"
"Texas Southern",3,22,10,91,0.132,19,5,4,22,68,11,4,0,0,31,0,"3247210"
"Wake Forest",4,60,26,142,0.239,57,5,7,63,71,6,4,12,2,75,0,"3247228"
"Syracuse",4,37,24,134,0.097,35,6,9,46,90,5,7,8,3,54,0,"3247228"
"North Texas",4,56,28,157,0.178,50,2,9,59,82,3,4,22,0,73,0,"3247221"
"East Carolina",4,52,23,148,0.196,48,3,9,56,84,2,1,22,2,67,0,"3247221"
"Bethune-Cookman",5,49,34,195,0.077,40,2,8,79,104,3,6,4,0,59,0,"3247235"
"Prairie View",5,55,28,207,0.13,43,3,10,83,94,2,0,4,0,60,0,"3247235"
"LSU",3,28,11,80,0.213,26,0,9,26,65,5,2,4,0,32,0,"3247225"
"Tennessee",3,49,9,90,0.444,45,5,8,36,38,0,1,10,1,60,0,"3247225"
"Mississippi Val.",3,14,18,87,-0.046,12,2,4,29,66,11,1,2,0,18,0,"3247216"
"Grambling",3,36,14,93,0.237,29,11,8,45,39,2,0,4,0,49,0,"3247216"
"Davidson",4,47,28,142,0.134,44,11,7,68,76,4,2,16,3,68,2,"3247227"
"Rhode Island",4,40,31,147,0.061,39,4,6,58,89,11,0,32,2,60,2,"3247227"
"New Mexico St.",4,62,23,155,0.252,55,11,7,71,83,3,3,16,0,84,2,"3247247"
"Liberty",4,53,19,153,0.222,48,3,7,65,91,11,2,19,3,67.5,0,"3247247"
"Jacksonville St.",3,33,17,102,0.157,32,3,7,39,69,4,1,2,1,38,2,"3247217"
"Western Ky.",3,42,10,98,0.327,41,4,4,42,45,3,2,6,4,51,0,"3247217"
"Rice",4,57,22,171,0.205,55,5,5,79,76,4,6,12,1,74,0,"3247256"
"Charlotte",4,48,24,161,0.149,41,4,6,76,88,5,0,20,2,62,2,"3247256"
"Bryant",3,40,22,111,0.162,40,2,6,44,69,4,0,6,0,45,1,"3247266"
"Binghamton",3,37,6,93,0.333,33,4,5,44,49,2,2,23,0,54.5,0,"3247266"
"South Carolina St.",4,36,26,122,0.082,32,9,11,43,86,4,2,14,1,54,0,"3247265"
"UMES",4,57,25,132,0.242,53,4,12,52,74,9,2,14,3,70,0,"3247265"
"NC State",5,72,22,174,0.287,68,5,12,63,100,2,0,10,0,82,3,"3247264"
"Florida St.",5,66,11,152,0.362,63,2,7,65,88,5,2,18,1,79,2,"3247264"
"Stony Brook",3,49,12,105,0.352,46,4,5,57,39,2,1,6,0,57,0,"3247263"
"Hampton",3,23,17,107,0.056,22,2,4,39,69,4,2,2,0,28,0,"3247263"
"SMU",4,66,17,177,0.277,63,7,4,74,88,2,2,6,6,78,1,"3247261"
"Fla. Atlantic",4,63,23,175,0.229,61,2,3,76,96,7,3,10,2,73,1,"3247261"
"Canisius",5,55,22,184,0.179,54,4,8,89,87,8,1,6,0,63,2,"3247259"
"Rider",5,58,27,191,0.162,56,8,14,87,93,4,2,14,3,75,1,"3247259"
"Hofstra",5,65,24,159,0.258,58,7,14,60,95,5,3,12,0,81,1,"3247258"
"N.C. A&T",5,60,25,154,0.227,54,5,8,62,94,7,4,18,1,78,2,"3247258"
"Virginia Tech",3,30,26,107,0.037,29,2,5,41,68,5,1,10,2,38,0,"3247257"
"Boston College",3,39,17,103,0.214,38,5,6,43,51,2,5,14,0,56,0,"3247257"
"NJIT",3,38,17,118,0.178,33,4,2,48,69,4,0,12,0,48,0,"3247254"
"New Hampshire",3,51,15,117,0.308,49,4,6,59,64,4,0,12,0,61,0,"3247254"
"Alabama",3,48,17,120,0.258,43,1,10,52,65,8,0,2,1,50,3,"3247251"
"Florida",3,41,6,104,0.337,38,8,13,46,59,1,1,18,2,59,0,"3247251"
"Niagara",3,39,11,108,0.259,37,6,4,50,50,2,2,10,2,52,3,"3247249"
"Saint Peter's",3,34,21,110,0.118,34,2,7,51,69,6,0,2,1,37,1,"3247249"
"UNCW",3,40,22,135,0.133,39,1,3,63,71,4,1,10,1,47,2,"3247248"
"Col. of Charleston",3,44,13,128,0.242,40,4,3,64,56,1,0,12,2,54,0,"3247248"
"Fordham",4,53,26,182,0.148,49,2,5,94,81,4,1,16,3,64,0,"3247244"
"VCU",4,51,26,180,0.139,48,4,7,90,87,2,1,16,2,64,2,"3247244"
"Louisville",3,44,14,114,0.263,40,8,5,51,52,1,0,8,0,56,1,"3247242"
"Duke",3,35,16,104,0.183,33,1,5,45,69,8,0,8,1,40,1,"3247242"
"Clemson",3,38,14,103,0.233,36,2,7,44,66,7,2,14,0,49,0,"3247241"
"Pittsburgh",3,47,15,114,0.281,45,7,8,41,57,2,1,16,2,63,0,"3247241"
"Notre Dame",5,58,23,148,0.236,50,5,12,66,79,10,4,18,0,76,0,"3247238"
"North Carolina",5,41,29,149,0.081,38,10,9,57,90,5,2,12,3,59,0,"3247238"
"Georgia Tech",5,72,24,177,0.271,66,4,10,83,88,3,4,10,1,85,1,"3247237"
"Virginia",5,57,24,172,0.192,52,3,7,70,98,4,3,14,2,70,0,"3247237"
"N.C. Central",3,29,17,91,0.132,24,8,8,32,61,10,0,2,1,38,0,"3246632"
"Delaware St.",3,36,10,85,0.306,32,10,12,37,54,8,4,2,2,51,0,"3246632"
"Ole Miss",4,37,26,128,0.086,35,1,2,40,95,6,3,10,2,46,4,"3247269"
"Kentucky",4,61,18,136,0.316,57,6,5,56,62,1,2,12,0,75,1,"3247269"
"Oregon St.",5,71,25,135,0.341,68,2,9,48,93,9,3,10,0,81,1,"3247232"
"Colorado",5,53,17,125,0.288,48,9,8,30,92,2,4,28,0,80,0,"3247232"
"Oregon",4,49,16,112,0.295,47,6,9,50,63,7,4,20,1,69,0,"3247224"
"Utah",4,42,29,132,0.098,39,7,12,43,86,6,1,10,1,55,0,"3247224"
"FIU",3,27,13,70,0.2,24,1,5,19,65,10,2,0,0,30,1,"3247218"
"UTEP",3,45,10,76,0.461,41,10,8,26,43,1,0,20,2,65,0,"3247218"
"Manhattan",3,41,14,111,0.243,40,7,4,48,55,1,1,8,0,53,0,"3247273"
"Siena",3,40,17,109,0.211,39,1,8,47,69,7,2,8,2,47,0,"3247273"
"Holy Cross",3,22,16,100,0.06,20,3,2,44,68,13,0,4,0,27,1,"3247270"
"Loyola Maryland",3,43,13,109,0.275,41,13,6,56,43,3,1,14,0,64,0,"3247270"
"Temple",5,70,25,181,0.249,68,6,12,76,105,14,4,24,2,92,1,"3247260"
"UTSA",5,54,28,171,0.152,53,14,4,75,99,6,0,12,2,74,0,"3247260"
"George Washington",3,30,13,98,0.173,29,1,7,36,68,8,0,12,2,37,2,"3247239"
"Loyola Chicago",3,45,16,107,0.271,41,8,5,47,47,1,1,8,0,58,0,"3247239"
"Sam Houston",3,32,25,100,0.07,30,0,3,38,65,4,1,8,0,37,0,"3247262"
"Middle Tenn.",3,43,12,100,0.31,42,4,9,38,52,0,3,14,2,57,0,"3247262"
"Campbell",3,43,14,109,0.266,38,4,7,45,56,5,0,8,0,51,0,"3247274"
"Towson",3,39,16,108,0.213,37,5,10,43,69,4,0,19,1,53.5,1,"3247274"
"Delaware",3,47,14,103,0.32,42,8,9,48,60,2,0,12,4,61,0,"3247275"
"Northeastern",3,35,15,101,0.198,31,2,4,35,64,8,1,12,2,44,0,"3247275"
"Elon",3,37,19,107,0.168,37,1,8,49,68,6,1,6,0,42,0,"3247276"
"William & Mary",3,41,10,109,0.284,37,6,5,45,50,1,1,14,1,55,0,"3247276"
"Tulane",4,47,19,142,0.197,46,7,6,69,81,6,1,10,4,60,0,"3247245"
"Memphis",4,60,27,172,0.192,59,6,10,70,88,7,2,14,2,75,2,"3247245"
"Jackson St.",3,35,2,74,0.446,28,8,4,34,26,3,0,12,0,49,0,"3247268"
"Alcorn",3,18,18,78,0,17,3,5,25,69,8,0,0,0,21,0,"3247268"
"South Fla.",3,37,22,115,0.13,35,5,10,35,69,4,1,6,0,46,0,"3247246"
"Wichita St.",3,37,10,88,0.307,35,4,5,44,49,5,0,18,1,50,0,"3247246"
"Southern U.",5,51,26,202,0.124,41,7,7,81,96,2,4,11,0,67.5,0,"3247278"
"Florida A&M",5,60,25,201,0.174,49,2,9,89,96,7,6,9,1,72.5,0,"3247278"
"Tulsa",3,41,19,118,0.186,36,7,7,37,58,0,1,16,0,57,0,"3247255"
"UAB",3,35,19,93,0.172,33,0,5,42,66,7,1,18,0,45,1,"3247255"
"Howard",3,42,21,102,0.206,36,2,9,42,69,3,0,6,0,47,2,"3247250"
"Coppin St.",3,40,14,106,0.245,37,3,5,35,56,2,2,16,0,53,1,"3247250"
"Southern California",5,62,18,133,0.331,60,6,7,55,80,7,0,14,0,75,1,"3247226"
"Arizona",5,59,27,150,0.213,55,7,13,44,101,6,3,10,0,74,0,"3247226"
"Auburn",5,58,27,157,0.197,56,9,10,58,100,6,1,32,4,84,1,"3247280"
"South Carolina",5,65,31,168,0.202,63,6,9,62,99,9,4,12,3,81,1,"3247280"
"California",4,44,19,115,0.217,37,4,14,37,85,9,1,14,2,56,2,"3247229"
"Washington",4,49,17,109,0.294,43,9,9,43,62,4,1,4,0,61,1,"3247229"
"Stanford",4,70,20,174,0.287,68,10,19,60,98,1,4,20,1,94,1,"3247230"
"Washington St.",4,58,26,152,0.211,50,1,2,69,88,10,1,12,3,66,0,"3247230"
"Texas A&M",3,45,10,98,0.357,40,5,7,36,56,3,0,28,0,64,0,"3247271"
"Mississippi St.",3,36,19,101,0.168,33,3,5,38,66,5,1,10,0,45,0,"3247271"
"Colgate",3,39,12,116,0.233,39,2,6,63,55,5,1,12,3,48,0,"3247291"
"Lafayette",3,37,19,127,0.142,33,5,7,56,67,2,1,10,7,48,5,"3247291"
"UMBC",5,60,35,169,0.148,57,5,4,76,88,8,2,20,1,77,2,"3247290"
"UAlbany",5,55,24,162,0.191,51,8,16,59,105,5,3,28,5,80,3,"3247290"
"Missouri",4,42,18,137,0.175,40,3,12,73,83,7,0,20,0,55,1,"3247281"
"Arkansas",4,53,23,164,0.183,50,7,10,70,67,3,1,12,1,67,0,"3247281"
"Lehigh",4,48,34,163,0.086,46,4,7,76,89,5,3,10,0,60,2,"3247289"
"Army West Point",4,49,18,153,0.203,43,5,7,69,76,4,12,6,0,69,2,"3247289"
"Grambling",5,58,29,184,0.158,47,7,9,72,91,7,2,14,0,74,0,"3247288"
"Alabama A&M",5,54,26,173,0.162,46,7,14,67,98,7,2,14,1,70,0,"3247288"
"UCLA",3,32,25,106,0.066,30,2,5,42,69,5,4,10,1,43,0,"3247252"
"Arizona St.",3,40,18,113,0.195,39,5,5,39,53,2,2,14,4,54,0,"3247252"
"Prairie View",5,65,21,175,0.251,61,6,11,73,104,12,2,12,3,79,0,"3247287"
"Alabama St.",5,64,22,180,0.233,62,12,7,76,94,6,2,14,4,85,0,"3247287"
"Mississippi Val.",3,25,18,103,0.068,18,3,4,48,69,5,2,0,0,30,0,"3247292"
"Alcorn",3,38,15,114,0.202,31,5,5,52,53,3,0,4,0,45,0,"3247292"
"Southern U.",5,54,37,183,0.093,49,7,10,80,98,5,1,14,0,69,0,"3247293"
"Bethune-Cookman",5,54,30,170,0.141,51,5,10,76,93,7,0,24,3,71,0,"3247293"
"Jackson St.",3,47,12,96,0.365,38,3,9,39,48,4,1,4,0,53,0,"3247294"
"Ark.-Pine Bluff",3,22,14,88,0.091,18,4,6,22,64,3,3,4,0,31,0,"3247294"
"Florida A&M",5,52,23,170,0.171,50,5,11,72,96,5,4,2,0,62,1,"3247295"
"Texas Southern",5,53,27,173,0.15,50,5,5,73,86,5,3,10,0,66,0,"3247295"
"Alabama St.",3,41,13,100,0.28,39,6,8,49,47,1,0,14,1,54,0,"3247296"
"Southern U.",3,24,21,99,0.03,24,1,3,42,65,6,1,6,0,29,0,"3247296"
"Alcorn",3,32,16,101,0.158,23,7,11,36,67,8,1,4,0,42,0,"3247297"
"Alabama A&M",3,32,9,97,0.237,25,8,7,40,47,7,1,6,0,44,0,"3247297"
"Jackson St.",3,39,23,103,0.155,32,5,4,42,59,5,3,6,0,50,0,"3247298"
"Grambling",3,28,18,106,0.094,25,5,5,29,69,5,1,12,0,40,0,"3247298"
"Florida A&M",4,60,18,145,0.29,55,11,9,66,80,10,3,6,2,77,0,"3247299"
"Prairie View",4,49,18,142,0.218,46,10,10,60,92,11,0,16,3,67,0,"3247299"
"Mississippi Val.",3,20,18,126,0.016,14,5,4,47,70,7,2,2,0,28,0,"3247301"
"Ark.-Pine Bluff",3,40,14,137,0.19,30,7,5,63,46,5,0,6,0,50,0,"3247301"
"Bethune-Cookman",4,43,27,174,0.092,35,2,4,85,88,7,4,16,1,57,0,"3247302"
"Texas Southern",4,57,27,185,0.162,53,7,7,91,80,2,2,14,2,73,0,"3247302"
"Indiana St.",4,50,21,144,0.201,46,3,8,39,89,4,1,12,0,60,1,"3247309"
"Evansville",4,63,15,129,0.372,62,4,9,58,75,3,4,10,1,76,3,"3247309"
"Seattle U",3,18,20,94,-0.021,18,1,3,38,65,5,0,0,2,19,1,"3247306"
"Utah Valley",3,46,9,98,0.378,43,5,8,50,36,1,0,22,0,62,0,"3247306"
"High Point",4,43,14,120,0.242,35,7,12,64,52,6,2,14,1,59,1,"3247321"
"Howard",4,33,26,134,0.052,32,6,15,50,82,7,1,10,0,45,1,"3247321"
"Binghamton",4,57,14,138,0.312,50,7,6,73,73,8,2,29,4,80.5,0,"3247325"
"LIU",4,50,23,154,0.175,46,8,8,57,90,7,0,8,3,62,0,"3247325"
"Tennessee Tech",3,27,15,106,0.113,27,3,4,42,70,6,2,6,2,35,0,"3247363"
"Morehead St.",3,49,15,118,0.288,45,6,3,56,47,3,3,10,0,63,0,"3247363"
"Queens (NC)",3,23,10,85,0.153,21,3,10,26,63,4,2,4,1,30,2,"3247372"
"Kennesaw St.",3,49,14,93,0.376,45,4,10,44,44,3,1,4,0,56,1,"3247372"
"Merrimack",4,43,29,151,0.093,38,9,6,53,89,3,0,8,0,56,1,"3247421"
"New Hampshire",4,61,14,135,0.348,55,3,10,57,73,9,0,22,2,75,0,"3247421"
"Utah St.",4,56,19,142,0.261,54,6,9,61,80,4,0,24,1,74,1,"3247397"
"Boise St.",4,53,24,151,0.192,48,4,8,61,86,6,2,16,3,67,1,"3247397"
"Georgia",4,46,27,127,0.15,43,6,8,33,85,4,1,14,2,60,0,"3247463"
"South Carolina",4,56,17,117,0.333,52,4,9,42,74,6,4,16,2,72,2,"3247463"
"Saint Peter's",5,56,24,161,0.199,52,11,9,58,103,10,1,22,1,79,2,"3247456"
"Marist",5,56,31,158,0.158,51,10,0,72,95,11,3,16,1,77,5,"3247456"
"Purdue",4,53,19,140,0.243,49,3,11,56,84,6,0,14,9,63,0,"3146879"
"Indiana",4,55,16,139,0.281,51,6,7,56,71,3,1,10,2,67,0,"3146879"
"TCU",5,51,28,152,0.151,46,10,8,56,96,7,7,30,3,83,2,"3247461"
"Oklahoma",5,67,31,169,0.213,63,7,18,64,105,10,0,24,1,86,0,"3247461"
"West Virginia",3,32,18,89,0.157,27,4,4,30,66,3,2,4,0,40,0,"3247510"
"UCF",3,50,9,95,0.432,43,3,8,35,53,4,5,4,0,60,0,"3247510"
"Southern N.H.",5,55,21,147,0.231,50,6,12,65,71,7,1,12,0,68,0,"3505181"
"Stonehill",5,42,19,160,0.144,37,7,18,51,96,6,1,20,0,60,0,"3505181"
"Manhattan",3,29,16,79,0.165,27,1,5,25,69,10,4,4,1,36,0,"3247540"
"Quinnipiac",3,42,13,83,0.349,34,10,5,28,44,1,1,10,0,58,0,"3247540"
"Villanova",4,48,15,136,0.243,44,10,8,55,81,10,0,8,0,62,2,"3247514"
"Georgetown",4,49,22,145,0.186,44,10,10,55,89,10,0,4,0,61,0,"3247514"
"Iona",3,37,29,155,0.052,37,3,2,80,72,2,3,2,1,44,3,"3247492"
"Fairfield",3,39,16,142,0.162,36,2,2,79,59,3,3,14,3,51,1,"3247492"
"Virginia Tech",3,29,18,97,0.113,26,5,9,34,69,3,3,4,3,39,1,"3247511"
"Wake Forest",3,43,11,90,0.356,36,3,5,42,45,5,0,14,2,53,2,"3247511"
"Iowa St.",3,36,23,118,0.11,31,2,7,48,71,6,0,12,0,44,1,"3247484"
"Kansas St.",3,38,12,105,0.248,32,6,3,53,48,2,3,10,0,52,1,"3247484"
"Denver",3,32,10,83,0.265,32,4,11,30,65,8,3,10,1,44,0,"3247521"
"Omaha",3,45,19,104,0.25,42,8,9,36,54,4,0,8,0,57,0,"3247521"
"Minnesota",3,44,8,93,0.387,40,5,6,41,45,6,2,12,0,57,0,"3146780"
"Michigan",3,30,20,97,0.103,28,6,7,30,69,5,1,4,3,39,0,"3146780"
"Missouri",3,55,15,113,0.354,51,5,8,52,64,6,0,10,2,65,3,"3247541"
"Alabama",3,38,10,106,0.264,37,6,8,41,70,5,4,6,4,51,2,"3247541"
"Central Mich.",3,30,12,97,0.186,30,2,6,34,67,5,2,6,0,37,0,"3247556"
"Western Mich.",3,51,12,105,0.371,44,5,6,43,47,2,1,10,1,62,0,"3247556"
"Akron",3,35,18,114,0.149,33,2,7,48,73,6,0,12,0,43,0,"3247586"
"Ball St.",3,42,16,114,0.228,36,6,2,54,50,2,2,14,2,57,0,"3247586"
"Baylor",4,59,22,144,0.257,51,8,9,43,80,3,2,12,1,75,1,"3247590"
"Cincinnati",4,47,21,119,0.218,44,3,3,58,84,8,2,16,2,60,1,"3247590"
"Wofford",3,46,17,124,0.234,39,2,5,59,59,3,3,8,1,55,0,"3247564"
"Western Caro.",3,37,19,122,0.148,35,3,5,54,69,2,3,4,0,45,0,"3247564"
"Georgia St.",3,33,13,107,0.187,32,3,5,56,62,8,3,8,2,43,1,"3247568"
"James Madison",3,47,10,122,0.303,44,8,10,54,55,3,3,6,0,61,1,"3247568"
"Nicholls",5,53,29,144,0.167,48,4,4,60,84,9,1,22,0,69,1,"3247575"
"UIW",5,54,23,155,0.2,49,9,14,54,93,4,3,22,5,77,0,"3247575"
"Tarleton St.",3,38,13,118,0.212,36,1,8,48,68,4,0,4,0,41,1,"3247563"
"SFA",3,48,11,111,0.333,44,4,6,59,52,1,2,8,2,58,0,"3247563"
"Southeastern La.",3,45,11,96,0.354,42,7,0,52,37,2,4,4,0,58,1,"3247595"
"Lamar University",3,29,12,98,0.173,27,2,8,36,73,7,3,8,1,38,2,"3247595"
"Utah Valley",4,50,26,139,0.173,49,5,3,57,84,5,3,20,0,68,3,"3247557"
"Utah Tech",4,49,29,145,0.138,39,5,5,52,90,5,4,6,0,61,4,"3247557"
"Eastern Mich.",3,42,25,110,0.155,39,2,7,35,71,2,0,4,1,46,2,"3247594"
"NIU",3,43,9,95,0.358,39,2,7,39,56,2,3,24,0,60,1,"3247594"
"Abilene Christian",5,61,27,163,0.209,57,8,14,61,104,4,1,16,1,78,0,"3247588"
"UT Arlington",5,60,25,155,0.226,54,4,4,62,84,8,0,26,0,77,1,"3247588"
"Grand Canyon",5,65,22,169,0.254,60,9,6,63,93,3,4,18,3,87,0,"3247607"
"UTRGV",5,67,28,173,0.225,63,3,5,72,102,9,1,12,1,77,0,"3247607"
"Northwestern St.",3,25,16,123,0.073,23,1,7,47,72,5,1,2,1,28,0,"3247603"
"McNeese",3,40,15,114,0.219,40,5,2,70,39,1,4,2,0,50,0,"3247603"
"Tex. A&M-Commerce",3,35,22,114,0.114,32,6,8,46,73,2,1,13,1,48.5,2,"3247604"
"Houston Christian",3,46,20,123,0.211,43,2,6,52,60,6,2,10,2,55,0,"3247604"
"New Orleans",3,25,16,82,0.11,25,0,4,26,70,8,1,2,0,27,1,"3247606"
"A&M-Corpus Christi",3,46,6,79,0.506,43,8,3,38,33,0,2,6,0,59,0,"3247606"
"Colorado St.",5,65,25,170,0.235,61,7,8,58,96,4,2,18,3,83,0,"3247569"
"Air Force",5,68,26,167,0.251,68,4,11,65,102,7,4,14,1,83,0,"3247569"
"St. Thomas (MN)",3,32,17,114,0.132,30,1,5,47,67,3,3,10,0,41,0,"3247658"
"South Dakota",3,50,17,121,0.273,49,3,6,59,53,1,5,8,1,62,0,"3247658"
"Mercer",5,61,20,180,0.228,57,13,9,77,91,7,2,18,5,85,2,"3247657"
"Samford",5,65,22,177,0.243,61,7,12,78,99,13,0,6,4,75,0,"3247657"
"North Dakota",3,34,18,115,0.139,33,4,4,48,72,5,3,2,0,42,3,"3247652"
"Kansas City",3,47,15,116,0.276,42,5,5,53,56,4,1,16,2,61,0,"3247652"
"South Dakota St.",4,48,27,170,0.124,45,7,10,94,82,11,3,6,0,61,0,"3247634"
"Oral Roberts",4,40,28,174,0.069,40,11,9,81,85,7,6,12,0,63,1,"3247634"
"Wyoming",4,55,33,166,0.133,50,5,7,61,95,10,2,20,6,72,1,"3247602"
"New Mexico",4,52,21,145,0.214,47,10,7,59,82,5,4,16,4,74,0,"3247602"
"Seattle U",5,50,22,158,0.177,43,4,9,60,97,13,3,22,2,68,1,"3247605"
"Southern Utah",5,56,27,150,0.193,53,13,12,79,92,4,3,8,3,76,1,"3247605"
"Boise St.",3,41,18,118,0.195,40,10,7,48,60,2,3,4,0,56,0,"3247576"
"San Jose St.",3,38,16,109,0.202,36,2,7,48,66,10,3,8,0,47,0,"3247576"
"San Diego St.",5,60,29,155,0.2,58,2,12,63,99,9,5,8,7,71,0,"3247584"
"Fresno St.",5,52,19,140,0.236,44,9,12,55,84,2,9,8,6,74,0,"3247584"
"Idaho",3,22,16,97,0.062,17,3,7,42,67,9,0,12,1,31,0,"3247635"
"Montana",3,41,14,104,0.26,36,9,6,52,40,3,1,12,0,57,0,"3247635"
"UNLV",5,54,27,157,0.172,49,13,9,69,95,11,0,20,2,77,0,"3247593"
"Nevada",5,54,25,159,0.182,45,11,8,69,94,13,4,16,2,77,2,"3247593"
"Portland",4,38,31,128,0.055,36,6,11,46,85,10,3,6,0,50,0,"3247587"
"Pacific",4,45,22,122,0.189,41,10,11,50,70,6,0,8,0,59,2,"3247587"
"Eastern Wash.",4,42,33,151,0.06,40,5,8,57,89,3,1,26,1,61,1,"3247655"
"Montana St.",4,47,33,152,0.092,44,3,3,64,78,5,1,16,0,59,0,"3247655"
"Idaho St.",4,56,16,160,0.25,52,5,7,80,90,5,4,20,2,75,4,"3247639"
"Portland St.",4,58,32,187,0.139,52,5,2,80,90,5,0,12,2,69,2,"3247639"
"Santa Clara",3,35,12,111,0.207,34,1,5,45,68,6,1,8,1,41,0,"3247659"
"Pepperdine",3,51,9,112,0.375,49,6,5,52,47,1,0,10,2,62,0,"3247659"
"San Diego",4,45,28,141,0.121,42,4,5,52,88,9,4,6,1,56,1,"3247636"
"LMU (CA)",4,54,22,134,0.239,50,9,9,57,77,4,1,17,3,72.5,1,"3247636"
"Cal Poly",3,31,17,92,0.152,30,2,5,37,66,4,1,10,1,39,0,"3247618"
"UC Santa Barbara",3,47,12,103,0.34,40,4,8,34,52,2,6,8,1,61,2,"3247618"
"Gonzaga",4,48,22,139,0.187,46,7,6,55,88,14,3,12,0,64,0,"3247614"
"Saint Mary's (CA)",4,52,23,137,0.212,48,14,6,55,80,7,3,26,1,82,0,"3247614"
"Weber St.",3,47,10,127,0.291,45,4,7,64,63,2,0,10,0,56,0,"3247628"
"Sacramento St.",3,47,16,140,0.221,45,2,6,58,66,4,1,2,2,51,0,"3247628"
"Texas",4,58,11,146,0.322,53,7,10,57,84,5,1,26,4,79,1,"3247666"
"Houston",4,59,22,158,0.234,52,5,3,62,81,7,1,10,1,70,1,"3247666"
"Xavier",3,44,14,112,0.268,39,5,2,57,51,5,2,6,0,54,0,"3247705"
"UConn",3,34,19,117,0.128,33,5,7,47,72,5,2,4,1,43,0,"3247705"
"Stonehill",3,37,15,111,0.198,33,7,6,39,68,7,2,6,1,49,1,"3247708"
"FDU",3,43,13,105,0.286,41,7,6,51,60,7,1,8,1,55,0,"3247708"
"Georgia St.",3,26,10,75,0.213,24,5,5,26,68,14,2,10,1,38,0,"3247713"
"James Madison",3,46,12,91,0.374,45,14,5,35,45,5,3,8,1,67,0,"3247713"
"Central Mich.",3,41,15,115,0.226,39,2,11,49,71,6,6,6,1,52,1,"3247717"
"Western Mich.",3,39,13,105,0.248,38,6,2,49,49,2,0,10,0,50,0,"3247717"
"Saint Francis",5,51,34,153,0.111,50,14,17,51,88,5,0,16,0,73,1,"3247718"
"Sacred Heart",5,41,17,123,0.195,39,5,10,51,80,14,1,24,5,59,0,"3247718"
"Dartmouth",3,34,17,105,0.162,33,6,7,41,68,11,1,8,0,45,0,"3247899"
"Brown",3,40,18,106,0.208,38,11,6,46,59,6,2,8,0,57,0,"3247899"
"Le Moyne",3,25,24,103,0.01,22,6,12,38,71,4,1,4,0,34,2,"3247667"
"Central Conn. St.",3,31,17,95,0.147,28,4,3,49,40,6,4,14,3,46,0,"3247667"
"Tennessee Tech",4,47,30,141,0.121,43,3,14,48,83,1,4,20,5,64,0,"3247720"
"SIUE",4,43,25,122,0.148,42,1,8,56,72,3,4,14,3,55,1,"3247720"
"Merrimack",4,47,24,151,0.152,44,11,8,62,83,7,1,12,5,65,2,"3247729"
"LIU",4,52,21,146,0.212,49,7,11,59,84,11,4,26,3,76,1,"3247729"
"Norfolk St.",3,26,12,79,0.177,21,8,8,20,65,10,0,10,0,39,0,"3247736"
"Howard",3,43,17,83,0.313,39,10,9,35,56,8,3,4,0,58,0,"3247736"
"ULM",3,41,23,119,0.151,32,3,5,43,71,4,1,6,0,48,0,"3247737"
"App State",3,42,9,103,0.32,36,4,6,41,56,3,0,12,0,52,0,"3247737"
"N.C. Central",3,39,15,87,0.276,38,6,5,42,0,4,3,0,1,48,0,"3247742"
"South Carolina St.",3,31,17,98,0.143,30,4,11,28,0,6,4,4,1,41,0,"3247742"
"Milwaukee",3,40,10,84,0.357,38,4,4,40,37,1,2,12,0,52,1,"3247743"
"Oakland",3,23,21,94,0.021,23,1,4,28,69,4,0,4,0,26,5,"3247743"
"East Carolina",5,52,20,145,0.221,50,9,17,71,86,6,4,20,0,75,1,"3247752"
"Temple",5,56,30,176,0.148,52,6,16,62,91,9,7,6,3,72,0,"3247752"
"Marshall",3,35,22,112,0.116,35,0,3,48,70,4,4,4,0,41,0,"3247755"
"Ga. Southern",3,44,12,116,0.276,39,4,3,46,49,0,3,4,0,53,0,"3247755"
"Old Dominion",5,62,17,156,0.288,60,6,15,58,96,7,6,10,3,79,0,"3247758"
"Coastal Carolina",5,64,25,164,0.238,61,7,9,64,88,6,2,6,1,76,0,"3247758"
"UNC Greensboro",3,30,19,100,0.11,28,2,9,37,69,6,0,8,1,36,0,"3247759"
"Western Caro.",3,38,11,90,0.3,36,6,4,44,40,2,2,16,1,54,0,"3247759"
"Buffalo",5,75,35,190,0.211,71,9,14,78,104,4,2,10,2,91,0,"3247761"
"Toledo",5,57,17,164,0.244,53,4,8,74,95,9,5,16,2,74,0,"3247761"
