"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"LeMoyne-Owen",3,23,17,95,0.063,21,3,0,45,64,15,2,0,0,28,3,"3244029"
"Albany St. (GA)",3,39,12,105,0.257,35,15,9,47,53,3,1,6,3,58,2,"3244029"
"Edward Waters",3,40,13,100,0.27,39,12,7,44,51,1,0,11,0,57.5,0,"3243911"
"Kentucky St.",3,31,12,98,0.194,29,1,5,39,68,12,2,6,0,37,1,"3243911"
"Tuskegee",5,50,33,159,0.107,43,9,2,63,101,12,4,10,0,68,3,"3953918"
"Fort Valley St.",5,52,20,174,0.184,39,12,8,55,92,9,3,8,0,71,0,"3953918"
"Goldey-Beacom",3,17,25,96,-0.083,16,5,7,44,64,12,2,8,1,28,2,"3244364"
"Holy Family",3,29,9,85,0.235,29,12,9,49,38,5,1,8,0,46,2,"3244364"
"Chestnut Hill",4,36,24,122,0.098,29,4,9,32,85,7,1,0,5,41,1,"3244363"
"Jefferson",4,52,15,108,0.343,45,7,9,46,64,4,1,10,4,65,2,"3244363"
"Francis Marion",4,51,18,152,0.217,50,3,7,55,95,3,0,10,1,59,0,"3244434"
"North Greenville",4,68,15,152,0.349,62,3,4,72,68,3,1,10,3,77,0,"3244434"
"Wilmington (DE)",3,31,18,109,0.119,30,5,9,49,65,7,2,2,2,39,2,"3244435"
"Georgian Court",3,39,13,112,0.232,36,7,8,53,52,5,1,6,2,50,0,"3244435"
"Southern Conn. St.",3,28,13,93,0.161,25,5,11,40,66,4,2,8,2,39,0,"3244421"
"New Haven",3,46,16,109,0.275,36,4,8,43,47,5,2,6,1,55,0,"3244421"
"D'Youville",3,34,16,95,0.189,32,5,4,30,66,9,3,8,0,46,0,"3244410"
"Molloy",3,45,13,94,0.34,42,9,7,37,59,5,5,10,3,64,1,"3244410"
"Daemen",3,46,15,107,0.29,44,7,9,54,50,3,4,0,1,57,0,"3244408"
"Queens (NY)",3,27,13,102,0.137,23,3,8,38,64,7,3,4,4,35,0,"3244408"
"St. Thomas Aquinas",3,20,21,100,-0.01,19,1,2,54,65,10,2,8,2,27,0,"3244406"
"Roberts Wesleyan",3,41,15,116,0.224,38,10,8,55,45,1,1,12,0,58,0,"3244406"
"Thomas More",3,25,17,113,0.071,23,2,11,49,69,6,0,10,1,32,0,"3244405"
"Hillsdale",3,41,21,119,0.168,39,6,5,65,47,2,1,6,3,51,0,"3244405"
"Spring Hill",3,43,9,115,0.296,31,7,2,49,35,2,2,10,0,57,0,"3244328"
"Benedict",3,17,18,109,-0.009,12,2,2,36,71,7,1,4,0,22,0,"3244328"
"Bridgeport",4,42,22,120,0.167,39,9,10,54,68,8,5,8,0,60,0,"3244436"
"Bloomfield",4,31,27,120,0.033,29,8,10,51,83,9,4,0,1,43,0,"3244436"
"Allen",3,36,21,111,0.135,30,11,6,46,62,10,1,8,0,52,0,"3244027"
"Central St. (OH)",3,31,18,107,0.121,29,10,8,42,69,11,0,12,1,47,0,"3244027"
"Savannah St.",3,43,14,83,0.349,40,9,6,50,41,6,0,10,1,57,1,"3244028"
"Kentucky St.",3,17,14,76,0.039,16,6,6,21,68,9,3,4,1,28,0,"3244028"
"Bowie St.",5,53,18,135,0.259,48,9,17,56,94,10,3,12,0,71,5,"3244459"
"Notre Dame (MD)",5,48,30,144,0.125,45,10,9,62,89,9,2,2,0,61,5,"3244459"
"Pace",3,31,15,86,0.186,29,4,8,37,65,11,2,4,1,39,0,"3244458"
"West Chester",3,39,14,96,0.26,36,11,8,36,52,4,1,12,0,57,0,"3244458"
"Tiffin",4,48,25,157,0.146,43,2,6,73,95,7,1,14,2,58,3,"3244471"
"Ashland",4,58,29,171,0.17,53,7,6,79,83,2,0,14,0,72,2,"3244471"
"Lee",5,58,26,202,0.158,52,4,7,82,104,14,2,0,0,64,0,"3244453"
"Valdosta St.",5,62,21,193,0.212,52,14,10,86,91,4,3,18,0,88,0,"3244453"
"Chestnut Hill",3,26,17,97,0.093,22,4,8,37,60,11,0,4,0,32,0,"3244542"
"Adelphi",3,35,9,101,0.257,29,11,12,35,51,4,0,6,1,49,3,"3244542"
"Ursuline",3,31,21,103,0.097,28,4,6,43,67,5,2,6,0,40,0,"3244515"
"Lake Erie",3,35,14,94,0.223,33,5,6,44,55,4,2,4,0,44,1,"3244515"
"Lincoln (PA)",4,34,22,105,0.114,30,7,10,33,89,18,1,12,2,48,0,"3244514"
"Kutztown",4,48,25,118,0.195,47,18,10,46,70,7,1,2,0,68,3,"3244514"
"Young Harris",3,29,11,94,0.191,25,2,6,46,69,12,0,6,1,34,0,"3244513"
"Mount Olive",3,41,13,102,0.275,37,12,4,52,45,2,0,2,1,54,0,"3244513"
"Saint Rose",3,16,21,100,-0.05,13,2,3,36,67,6,0,6,0,21,0,"3244498"
"American Int'l",3,42,11,105,0.295,32,6,7,48,39,2,2,8,1,54,0,"3244498"
"Findlay",5,58,37,183,0.115,54,3,10,81,99,10,3,12,0,70,0,"3244480"
"Ohio Dominican",5,50,37,179,0.073,47,10,8,73,99,3,2,30,0,77,0,"3244480"
"Mississippi Col.",5,53,24,155,0.187,52,9,10,61,86,7,3,10,0,70,0,"3244613"
"Christian Brothers",5,52,26,147,0.177,46,7,11,64,91,9,4,8,0,67,1,"3244613"
"Erskine",4,46,34,152,0.079,44,6,8,69,85,10,2,4,2,56,0,"3244409"
"Chowan",4,43,16,143,0.189,41,10,10,63,72,6,3,8,0,60,0,"3244409"
"Tuskegee",5,45,18,135,0.2,40,7,9,48,98,17,4,14,3,63,3,"3953926"
"Clark Atlanta",5,52,28,149,0.161,48,17,8,61,84,7,3,4,0,74,2,"3953926"
"Belmont Abbey",3,24,18,99,0.061,23,2,4,41,63,10,0,0,1,26,3,"3244556"
"Lees-McRae",3,44,14,109,0.275,40,10,14,50,52,2,1,2,0,56,0,"3244556"
"UNC Pembroke",3,40,20,120,0.167,38,7,3,61,60,6,4,8,0,55,0,"3244558"
"Southern Wesleyan",3,33,20,120,0.108,30,6,3,50,72,7,3,13,1,48.5,0,"3244558"
"California (PA)",5,48,17,145,0.214,43,8,10,55,93,12,7,10,0,68,0,"3244561"
"Mercyhurst",5,62,28,182,0.187,53,12,14,62,93,8,4,0,1,78,0,"3244561"
"UVA Wise",4,56,26,180,0.167,53,4,8,75,86,2,3,12,1,69,1,"3244562"
"Coker",4,44,22,161,0.137,39,2,6,65,86,4,3,10,1,54,1,"3244562"
"Edward Waters",3,40,12,110,0.255,29,11,5,39,48,3,1,8,0,56,0,"3244030"
"Miles",3,29,13,101,0.158,23,3,7,35,68,11,1,2,0,34,0,"3244030"
"Malone",3,28,20,93,0.086,27,3,9,35,65,8,1,8,2,36,1,"3244517"
"Trevecca Nazarene",3,34,17,95,0.179,34,7,12,41,53,3,1,20,1,52,1,"3244517"
"Lane",3,29,17,90,0.133,26,6,2,37,66,15,0,4,1,37,0,"3244680"
"Albany St. (GA)",3,40,14,105,0.248,38,15,8,35,61,6,1,2,2,57,0,"3244680"
"Emmanuel (GA)",3,45,10,102,0.343,41,8,7,51,43,0,2,0,0,55,0,"3244599"
"Barton",3,30,13,99,0.172,29,0,5,45,67,8,1,4,0,33,1,"3244599"
"Clarion",4,62,22,162,0.247,55,6,7,66,86,6,6,6,0,77,7,"3244591"
"Gannon",4,50,26,160,0.15,47,6,8,62,99,6,5,6,0,64,3,"3244591"
"Michigan Tech",5,50,26,156,0.154,47,2,6,68,91,11,6,6,1,61,1,"3244584"
"Purdue Northwest",5,53,25,166,0.169,48,11,9,61,90,2,7,10,1,76,3,"3244584"
"Shorter",5,61,39,191,0.115,53,9,10,84,103,7,0,12,1,76,1,"3244575"
"West Ga.",5,54,26,170,0.165,48,7,8,77,95,9,2,28,0,77,0,"3244575"
"Lenoir-Rhyne",4,55,18,158,0.234,50,13,7,72,83,5,1,12,2,75,1,"3244635"
"Francis Marion",4,54,22,156,0.205,53,5,6,69,90,13,1,12,2,66,1,"3244635"
"Northwest Nazarene",4,58,27,168,0.185,53,3,7,97,72,7,2,16,0,71,0,"3244457"
"Mont. St. Billings",4,38,28,172,0.058,33,7,9,75,91,3,3,12,1,54,0,"3244457"
"Washburn",3,39,21,133,0.135,38,0,4,69,66,3,2,18,0,50,0,"3244560"
"Central Mo.",3,47,17,142,0.211,43,3,7,61,61,0,1,14,1,58,0,"3244560"
"Mary",5,51,26,196,0.128,48,4,4,102,94,8,1,16,1,64,0,"3244565"
"Minn.-Crookston",5,63,21,194,0.216,63,8,11,111,90,4,3,8,1,78,0,"3244565"
"Pittsburg St.",3,42,15,107,0.252,38,8,10,50,57,3,1,8,1,55,0,"3244566"
"Fort Hays St.",3,33,17,103,0.155,27,3,7,44,65,8,0,12,2,42,1,"3244566"
"Walsh",3,40,14,91,0.286,39,5,10,38,53,4,1,4,1,48,0,"3244570"
"Ky. Wesleyan",3,28,22,93,0.065,26,4,6,30,65,5,1,10,0,38,0,"3244570"
"MSU Moorhead",3,29,18,93,0.118,27,2,5,19,66,4,1,0,2,32,0,"3244571"
"Minn. Duluth",3,44,11,85,0.388,41,4,7,30,47,2,1,10,2,54,0,"3244571"
"Cameron",3,19,15,110,0.036,19,1,3,35,64,10,1,8,1,25,0,"3244581"
"DBU",3,42,13,108,0.269,40,10,9,49,51,1,3,6,0,58,0,"3244581"
"Midwestern St.",4,46,26,170,0.118,42,6,2,89,84,4,1,18,1,62,3,"3244592"
"St. Mary's (TX)",4,56,26,179,0.168,53,4,9,82,87,6,4,12,2,70,0,"3244592"
"Minot St.",3,19,11,70,0.114,17,2,8,21,61,11,0,6,2,24,0,"3244596"
"Bemidji St.",3,43,10,76,0.434,40,11,12,36,39,2,4,4,1,60,1,"3244596"
"Winona St.",3,22,18,97,0.041,21,2,5,34,66,7,0,4,2,26,2,"3244598"
"Concordia-St. Paul",3,41,11,94,0.319,38,7,8,50,41,2,5,10,1,58,0,"3244598"
"Texas Woman's",4,62,20,187,0.225,53,4,6,83,78,1,2,18,2,77,0,"3244601"
"St. Edward's",4,55,23,189,0.169,45,1,8,79,94,4,3,8,0,63,0,"3244601"
"West Tex. A&M",4,70,19,181,0.282,66,5,4,96,82,1,5,6,2,83,1,"3244603"
"UT Tyler",4,65,19,194,0.237,57,1,10,73,99,5,7,2,0,74,0,"3244603"
"West Ala.",5,61,32,196,0.148,53,8,12,76,106,8,3,17,0,80.5,0,"3244604"
"Union (TN)",5,55,31,169,0.142,54,8,5,91,100,8,1,10,2,69,1,"3244604"
"Lubbock Christian",4,43,22,122,0.172,41,10,5,55,66,8,0,16,2,61,0,"3244606"
"Okla. Christian",4,41,32,136,0.066,40,8,11,51,91,10,0,26,2,62,0,"3244606"
"Angelo St.",3,47,13,91,0.374,46,7,9,34,45,4,1,0,0,55,1,"3244608"
"Tex. Permian Basin",3,21,12,77,0.117,20,4,8,17,66,7,4,2,0,30,1,"3244608"
"Northern St.",3,24,18,84,0.071,22,2,2,34,69,7,0,10,1,31,1,"3244610"
"St. Cloud St.",3,46,15,101,0.307,42,7,6,38,47,2,1,20,0,64,1,"3244610"
"Eastern N.M.",3,33,23,128,0.078,32,2,8,55,67,6,2,12,1,43,2,"3244611"
"Ark.-Fort Smith",3,37,20,119,0.143,34,6,7,64,56,2,2,12,1,51,0,"3244611"
"Western N.M.",3,21,18,107,0.028,19,0,6,51,67,8,1,4,1,24,4,"3244615"
"Tex. A&M-Kingsville",3,38,13,108,0.231,32,8,7,63,40,0,1,10,1,52,1,"3244615"
"Northern Mich.",4,51,28,166,0.139,49,7,6,85,81,5,5,10,2,68,0,"3244326"
"Wis.-Parkside",4,54,19,161,0.217,50,5,12,82,85,7,0,14,1,66,1,"3244326"
"Flagler",3,19,20,95,-0.011,19,1,3,34,68,5,0,8,3,24,0,"3244644"
"Augusta",3,43,10,96,0.344,41,5,5,48,34,1,4,14,1,59,0,"3244644"
"Adelphi",3,51,19,139,0.23,39,3,4,57,68,4,1,10,2,60,1,"3244649"
"Jefferson",3,40,18,134,0.164,32,4,4,50,74,3,1,2,2,46,0,"3244649"
"Drury",3,27,20,99,0.071,26,3,7,36,70,9,2,6,1,35,0,"3244658"
"UIndy",3,38,10,89,0.315,34,9,4,49,41,3,1,16,0,56,0,"3244658"
"Southern N.H.",3,32,17,102,0.147,30,2,2,38,68,7,0,10,0,39,1,"3244662"
"Bentley",3,48,15,109,0.303,45,7,5,50,59,2,3,10,2,63,1,"3244662"
"USC Aiken",3,34,23,114,0.096,33,1,3,54,66,7,1,2,0,37,2,"3244668"
"Lander",3,39,15,112,0.214,37,7,7,49,56,1,1,14,3,54,0,"3244668"
"East Stroudsburg",5,62,14,181,0.265,57,0,6,98,94,5,1,18,1,72,1,"3244698"
"New Haven",5,77,25,219,0.237,69,5,12,96,96,0,0,10,1,87,0,"3244698"
"Florida Tech",4,50,32,174,0.103,41,4,5,64,92,4,5,2,0,60,0,"3244739"
"Saint Leo",4,57,18,177,0.22,42,4,7,66,80,4,1,10,0,67,0,"3244739"
"Lake Superior St.",5,67,32,170,0.206,66,8,7,64,94,3,1,14,2,83,0,"3244711"
"Wayne St. (MI)",5,61,24,160,0.231,55,3,10,54,102,8,0,16,6,72,0,"3244711"
"Fla. Southern",4,50,25,145,0.172,48,6,8,59,90,10,3,16,1,67,0,"3244710"
"Barry",4,54,26,149,0.188,47,10,6,59,83,6,3,16,3,75,2,"3244710"
"Tampa",3,48,14,130,0.262,48,2,5,74,60,4,4,6,2,57,0,"3244709"
"Lynn",3,38,22,145,0.11,34,4,5,62,72,2,4,4,3,48,0,"3244709"
"Southwest Baptist",3,38,17,110,0.191,37,0,5,44,70,6,1,6,1,42,1,"3244638"
"Lewis",3,46,6,103,0.388,32,6,4,47,45,0,2,10,0,59,0,"3244638"
"William Jewell",3,42,16,100,0.26,39,2,6,53,52,4,0,18,0,53,2,"3244639"
"McKendree",3,28,25,115,0.026,28,4,6,41,68,2,0,8,4,36,1,"3244639"
"Rockhurst",3,31,17,99,0.141,30,3,3,36,69,7,2,4,3,38,1,"3244643"
"Mo.-St. Louis",3,47,12,103,0.34,44,7,4,43,49,3,3,4,1,59,0,"3244643"
"Upper Iowa",5,60,22,169,0.225,54,8,9,61,96,9,3,0,1,71,0,"3244645"
"Truman St.",5,52,14,168,0.226,45,9,3,45,87,8,5,2,1,67,0,"3244645"
"Ill. Springfield",3,29,20,123,0.073,27,5,3,57,70,5,3,6,0,40,1,"3244652"
"Missouri S&T",3,44,12,123,0.26,39,5,3,58,53,5,3,6,0,55,2,"3244652"
"Savannah St.",4,56,29,158,0.171,52,8,3,62,77,6,2,6,1,69,0,"3244333"
"LeMoyne-Owen",4,43,22,143,0.147,41,6,8,57,94,8,3,6,0,55,0,"3244333"
"Quincy",4,60,23,167,0.222,54,1,5,76,78,5,3,14,2,71,1,"3244663"
"Maryville (MO)",4,44,25,156,0.122,43,5,2,73,84,1,2,10,1,56,1,"3244663"
"Cal St. Monterey Bay",3,22,16,78,0.077,22,3,11,28,67,8,1,6,0,29,0,"3244485"
"San Fran. St.",3,38,8,77,0.39,33,8,6,37,31,3,1,6,1,50,0,"3244485"
"Spring Hill",3,28,12,95,0.168,27,11,2,40,38,5,4,18,0,52,1,"3244826"
"Fort Valley St.",3,20,25,88,-0.057,18,5,6,35,71,11,0,8,0,29,2,"3244826"
"Biola",3,38,8,104,0.288,29,7,5,45,46,0,5,8,0,54,0,"3244478"
"Dominican (CA)",3,34,20,114,0.123,25,0,6,44,68,7,1,2,0,36,0,"3244478"
"Embry-Riddle (FL)",3,30,19,113,0.097,28,9,1,35,70,6,0,12,2,45,0,"3244704"
"Nova Southeastern",3,45,13,99,0.323,44,6,4,49,56,9,4,12,2,61,0,"3244704"
"Rollins",3,30,19,111,0.099,27,3,7,28,68,6,0,6,1,36,0,"3244714"
"Eckerd",3,43,10,85,0.388,40,6,6,49,43,3,3,14,0,59,0,"3244714"
"Pitt.-Johnstown",5,53,27,171,0.152,52,10,9,79,90,7,2,6,3,68,1,"3244733"
"Edinboro",5,53,22,165,0.188,51,7,8,78,85,10,4,10,0,69,1,"3244733"
"CSU Pueblo",5,58,19,174,0.224,56,3,10,104,89,8,1,16,1,70,0,"3244678"
"South Dakota Mines",5,56,19,208,0.178,49,8,9,89,93,3,3,14,0,74,0,"3244678"
"Adams St.",4,46,14,122,0.262,43,6,4,49,82,4,0,20,0,62,0,"3244671"
"Black Hills St.",4,60,31,165,0.176,54,4,7,56,88,6,1,4,0,67,0,"3244671"
"Westmont",5,60,13,150,0.313,54,8,7,63,83,7,1,22,2,80,1,"3244580"
"Academy of Art",5,63,23,164,0.244,58,7,10,68,95,8,1,8,2,75,0,"3244580"
"Central Wash.",5,59,22,153,0.242,57,4,9,75,83,7,5,18,2,77,2,"3244577"
"Seattle Pacific",5,54,32,176,0.125,50,7,10,60,97,4,1,16,1,70,0,"3244577"
"Sonoma St.",3,33,19,106,0.132,29,1,9,46,71,15,2,12,0,42,0,"3244563"
"Stanislaus St.",3,31,17,99,0.141,28,15,3,49,47,1,1,18,0,56,0,"3244563"
"Wayne St. (NE)",5,65,8,159,0.358,61,5,8,73,83,8,3,18,0,82,0,"3244718"
"Southwest Minn. St.",5,62,24,175,0.217,62,8,8,74,101,5,0,8,0,74,3,"3244718"
"Lenoir-Rhyne",4,44,16,144,0.194,43,7,7,70,92,7,2,26,2,66,1,"3244778"
"North Greenville",4,73,35,195,0.195,67,7,12,79,95,7,1,12,2,87,1,"3244778"
"Cedarville",3,28,21,103,0.068,25,3,7,34,68,6,0,12,0,37,1,"3244768"
"Northwood",3,38,15,94,0.245,37,6,6,45,47,3,1,12,0,51,0,"3244768"
"Grand Valley St.",4,58,29,167,0.174,55,3,10,73,76,5,4,18,2,74,0,"3244766"
"Saginaw Valley",4,38,26,147,0.082,36,5,7,68,86,3,3,18,0,55,3,"3244766"
"Ferris St.",5,58,19,188,0.207,56,10,12,86,86,5,5,14,1,80,1,"3244752"
"Davenport",5,62,33,197,0.147,56,5,16,96,107,10,2,6,0,72,2,"3244752"
"Colo. Sch. of Mines",4,48,22,130,0.2,46,3,6,47,88,9,0,10,5,56,1,"3244713"
"Colorado Mesa",4,54,16,134,0.284,53,9,5,48,68,3,0,16,2,71,0,"3244713"
"Cal State LA",3,40,17,103,0.223,39,6,11,48,50,4,4,6,1,53,0,"3244655"
"Cal St. San Marcos",3,22,23,98,-0.01,20,4,6,42,63,6,3,2,1,30,0,"3244655"
"Fort Lewis",5,53,33,174,0.115,47,11,12,71,99,14,4,14,2,75,0,"3244705"
"Chadron St.",5,47,27,162,0.123,43,14,9,73,91,11,7,22,2,79,0,"3244705"
"MSU Denver",3,46,13,100,0.33,38,6,4,49,48,5,1,14,2,60,0,"3244741"
"Westminster (UT)",3,24,14,97,0.103,22,5,3,41,70,6,3,0,0,32,0,"3244741"
"Cal St. Dom. Hills",3,32,19,111,0.117,29,2,5,54,67,6,1,5,2,37.5,1,"3244677"
"Cal Poly Pomona",3,44,12,118,0.271,41,6,7,56,51,2,1,18,1,60,0,"3244677"
"Minnesota St.",3,30,11,99,0.192,29,3,8,34,66,8,1,8,2,38,1,"3244765"
"Augustana (SD)",3,47,20,108,0.25,41,8,8,52,56,3,4,6,0,62,0,"3244765"
"Catawba",3,28,16,112,0.107,27,4,6,47,67,6,0,18,0,41,3,"3244806"
"Charleston (WV)",3,44,20,118,0.203,40,6,6,61,58,4,1,8,0,55,2,"3244806"
"Dominican (NY)",3,37,18,100,0.19,34,11,6,45,48,3,3,14,0,58,2,"3244811"
"Felician",3,23,19,95,0.042,21,3,6,40,68,11,0,12,0,32,2,"3244811"
"Western Colo.",3,26,16,97,0.103,24,5,5,42,66,6,0,6,1,34,1,"3244767"
"Colo. Christian",3,46,10,108,0.333,43,6,7,50,45,5,1,10,0,58,0,"3244767"
"Regis (CO)",3,41,13,90,0.311,37,8,5,34,40,1,0,22,1,60,1,"3244769"
"N.M. Highlands",3,22,22,85,0,18,1,4,30,68,8,1,8,0,28,0,"3244769"
"Cal Poly Humboldt",5,72,25,190,0.247,62,11,9,79,108,8,2,12,0,91,5,"3244754"
"Chico St.",5,65,20,174,0.259,61,8,6,78,104,11,1,10,0,79,2,"3244754"
"Emporia St.",3,42,19,150,0.153,41,1,1,81,69,4,3,6,1,49,0,"3244809"
"Mo. Southern St.",3,45,14,154,0.201,43,4,5,74,64,1,1,12,0,56,0,"3244809"
"Cal St. East Bay",4,42,19,138,0.167,37,9,9,58,88,10,0,8,0,55,2,"3244758"
"CSUSB",4,56,19,139,0.266,51,10,9,66,71,9,0,12,3,72,0,"3244758"
"Alas. Anchorage",3,39,17,116,0.19,37,1,9,41,67,5,0,14,1,47,0,"3244817"
"Simon Fraser",3,43,13,105,0.286,37,5,7,51,54,1,0,12,0,54,0,"3244817"
"Alas. Fairbanks",5,52,30,159,0.138,47,7,8,80,92,11,0,19,0,68.5,2,"3244807"
"Western Wash.",5,48,21,161,0.168,43,11,6,69,84,7,2,14,0,68,4,"3244807"
"Saint Martin's",4,49,15,154,0.221,46,4,7,70,79,6,5,8,6,62,1,"3244821"
"Western Ore.",4,53,27,162,0.16,47,6,8,76,83,4,1,6,5,63,2,"3244821"
"Azusa Pacific",4,39,16,121,0.19,38,4,13,38,82,10,1,8,3,48,1,"3244764"
"Chaminade",4,51,23,118,0.237,46,10,11,58,68,4,2,8,2,67,2,"3244764"
"CUI",3,42,10,93,0.344,37,7,3,46,42,0,0,14,2,56,1,"3244786"
"Hawaii Pacific",3,31,17,99,0.141,27,0,6,35,70,7,0,6,1,34,0,"3244786"
"Point Loma",5,62,22,170,0.235,61,4,11,83,91,9,3,22,1,80,0,"3244808"
"Hawaii Hilo",5,53,37,183,0.087,48,9,5,76,99,4,2,2,1,65,0,"3244808"
"Mercy",4,53,35,142,0.127,50,10,8,65,77,6,2,8,5,69,2,"3244832"
"Roberts Wesleyan",4,35,18,127,0.134,33,6,10,46,82,10,1,28,6,56,0,"3244832"
"D'Youville",5,59,24,173,0.202,49,10,14,85,88,8,4,4,0,75,3,"3244833"
"Queens (NY)",5,55,19,172,0.209,46,8,17,79,97,10,5,6,1,71,3,"3244833"
"Daemen",5,69,25,180,0.244,64,6,14,75,88,6,3,2,1,79,1,"3244834"
"Molloy",5,46,21,153,0.163,44,6,7,78,91,6,2,18,4,63,1,"3244834"
"Lock Haven",4,52,20,147,0.218,49,7,5,65,69,10,1,8,2,64,2,"3244870"
"Assumption",4,42,17,138,0.181,39,10,12,70,92,7,1,2,2,54,6,"3244870"
"Assumption",5,57,27,176,0.17,55,15,11,98,100,4,0,2,1,73,4,"3244887"
"Bloomsburg",5,61,21,188,0.213,59,4,8,81,96,15,1,18,3,75,1,"3244887"
"Azusa Pacific",4,55,8,136,0.346,50,6,6,71,77,9,0,12,3,67,1,"3244885"
"Hawaii Hilo",4,56,19,154,0.24,51,9,5,67,82,6,0,0,0,65,0,"3244885"
"CUI",4,50,19,157,0.197,45,10,17,64,85,5,1,14,1,68,3,"3244886"
"Chaminade",4,46,26,147,0.136,41,5,7,79,77,10,5,6,3,59,1,"3244886"
"Winston-Salem",3,23,18,84,0.06,23,5,6,29,65,10,1,2,0,30,4,"3244899"
"Fayetteville St.",3,34,12,80,0.275,29,10,9,34,50,5,6,4,0,52,4,"3244899"
"Livingstone",5,47,36,193,0.057,46,15,10,89,0,7,1,0,1,63,0,"3244901"
"Claflin",5,41,24,162,0.105,37,7,8,94,0,15,0,16,3,56,0,"3244901"
"Virginia St.",4,48,17,113,0.274,44,11,14,40,59,2,9,4,0,70,1,"3244903"
"Bowie St.",4,34,25,106,0.085,30,2,9,41,79,11,2,2,1,39,0,"3244903"
"Elizabeth City St.",3,29,11,96,0.188,23,8,6,54,33,2,5,13,1,48.5,1,"3244905"
"Virginia Union",3,19,28,114,-0.079,19,2,6,49,67,8,0,4,0,23,1,"3244905"
"Johnson C. Smith",3,20,16,86,0.047,20,3,3,38,65,11,1,2,0,25,0,"3244908"
"Saint Augustine's",3,43,14,97,0.299,39,11,9,46,47,3,1,6,0,58,1,"3244908"
"Bluefield St.",3,39,10,66,0.439,30,11,10,21,43,3,0,8,0,54,0,"3244907"
"Lincoln (PA)",3,25,12,62,0.21,22,3,10,13,64,11,3,0,0,31,0,"3244907"
"Adelphi",5,61,27,177,0.192,57,4,5,83,93,4,4,8,4,73,2,"3244911"
"Bridgeport",5,61,23,178,0.213,55,4,9,72,94,4,2,16,2,75,0,"3244911"
"Mont. St. Billings",3,40,22,150,0.12,37,4,8,77,70,3,0,2,0,45,0,"3244991"
"Rocky Mountain",3,42,11,137,0.226,40,3,4,77,54,4,2,6,0,50,1,"3244991"
"Talladega",4,58,20,142,0.268,55,5,10,71,69,5,3,4,0,68,3,"3244913"
"Georgia College",4,28,14,126,0.111,25,5,8,48,84,5,5,2,1,39,4,"3244913"
"Georgia College",3,32,6,77,0.338,27,7,3,39,41,2,5,0,0,44,2,"3244914"
"Clark Atlanta",3,33,20,104,0.125,30,2,7,30,71,7,3,0,1,38,3,"3244914"
"Carson-Newman",4,56,27,157,0.185,49,4,14,69,88,4,1,8,2,65,1,"3244929"
"Catawba",4,51,20,151,0.205,47,4,8,70,77,4,2,8,5,61,1,"3244929"
"Francis Marion",4,68,20,164,0.293,67,5,8,91,73,4,0,6,2,76,1,"3244925"
"Chowan",4,44,12,157,0.204,42,4,7,69,86,5,2,2,3,51,2,"3244925"
"Northern Mich.",3,41,21,120,0.167,39,5,3,54,65,4,1,8,1,51,0,"3244957"
"Michigan Tech",3,38,22,119,0.134,35,4,5,48,73,5,3,14,0,52,3,"3244957"
"Anderson (SC)",3,36,18,129,0.14,35,3,3,56,69,8,2,12,1,47,0,"3244953"
"Lander",3,46,22,138,0.174,42,8,4,62,64,3,0,16,0,62,0,"3244953"
"Alabama Huntsville",4,47,36,171,0.064,45,11,6,77,83,5,1,12,3,65,1,"3244950"
"Lee",4,45,16,146,0.199,41,5,11,71,85,11,4,12,8,60,3,"3244950"
"Edinboro",3,53,16,143,0.259,50,4,9,71,60,4,0,6,2,60,0,"3244948"
"Ursuline",3,32,13,126,0.151,30,4,5,58,71,4,2,6,2,41,0,"3244948"
"Montevallo",5,61,20,187,0.219,52,8,9,78,85,7,1,18,1,79,0,"3244947"
"Shorter",5,58,27,186,0.167,56,7,12,84,99,8,2,4,1,69,0,"3244947"
"UVA Wise",5,64,30,165,0.206,58,7,4,62,90,3,7,6,3,81,2,"3244932"
"Emory & Henry",5,59,27,161,0.199,53,3,8,52,104,7,2,22,5,75,0,"3244932"
"Talladega",5,43,20,129,0.178,39,8,14,47,78,4,5,4,2,58,3,"3244933"
"Clark Atlanta",5,48,26,136,0.162,45,4,14,49,93,8,9,4,0,63,5,"3244933"
"Albany St. (GA)",4,37,20,159,0.107,33,4,7,58,93,6,3,14,0,51,0,"3244918"
"Valdosta St.",4,62,25,167,0.222,51,6,7,79,76,4,3,2,0,72,0,"3244918"
"Pitt.-Johnstown",3,39,14,122,0.205,31,4,10,43,69,6,0,6,0,46,0,"3244938"
"Clarion",3,42,13,114,0.254,30,6,4,54,54,4,0,12,0,54,0,"3244938"
"Middle Ga. St.",5,52,24,185,0.151,52,7,6,85,101,7,2,6,1,64,0,"3244963"
"Savannah St.",5,64,27,185,0.2,63,7,6,95,90,7,2,16,1,81,0,"3244963"
"Purdue Northwest",4,42,14,144,0.194,40,5,9,71,89,12,2,14,2,56,5,"3244917"
"Wis.-Parkside",4,59,27,166,0.193,49,12,10,79,78,5,1,10,3,77,0,"3244917"
"Ashland",5,54,21,171,0.193,53,5,7,79,87,3,1,16,0,68,0,"3244930"
"Ohio Dominican",5,63,29,179,0.19,61,3,9,87,93,5,1,18,0,76,0,"3244930"
