#,P,S,MS,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id,team_name
7,MB,1,0,2,1,4,0.25,0,0,0,1,0,0,0,0,2,0,6082358,Rutgers-Newark
4,S,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6082358,Rutgers-Newark
16,OPP,4,0,21,6,40,0.375,0,1,1,10,0,0,2,0,23,1,6082358,Rutgers-Newark
18,S,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6082358,Rutgers-Newark
3,MB,4,0,5,0,7,0.714,0,0,0,0,1,0,4,0,7,0,6082358,Rutgers-Newark
2,L,4,0,0,0,0,0,4,0,0,6,1,0,0,0,0,0,6082358,Rutgers-Newark
21,MB,3,0,4,6,14,-0.143,0,0,0,0,1,1,2,0,6,0,6082358,Rutgers-Newark
23,OH,4,0,12,6,28,0.214,1,0,7,6,1,0,1,0,12.5,0,6082358,Rutgers-Newark
12,L,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082358,Rutgers-Newark
6,OH,4,0,6,8,29,-0.069,2,0,5,3,1,0,0,0,6,0,6082358,East. Mennonite
13,OPP,1,0,0,1,4,-0.25,0,0,1,0,0,0,0,0,0,0,6082358,East. Mennonite
12,OH,4,0,0,1,4,-0.25,0,0,1,4,1,0,0,0,0,0,6082358,East. Mennonite
2,L,4,0,0,0,0,0,3,0,0,6,1,0,0,0,0,0,6082358,East. Mennonite
14,OH,2,0,1,2,4,-0.25,0,0,1,1,0,0,0,0,1,0,6082358,East. Mennonite
1,S,4,0,1,0,2,0.5,22,0,2,3,0,0,1,0,1.5,0,6082358,East. Mennonite
11,L/DS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6082358,East. Mennonite
20,MB,4,0,5,3,14,0.143,0,1,2,2,0,1,0,0,7,0,6082358,East. Mennonite
8,OPP,4,0,14,2,35,0.343,0,2,1,4,1,0,0,0,16,0,6082358,East. Mennonite
9,DB,1,0,0,0,0,0,4,1,0,2,0,0,0,0,1,0,6082358,East. Mennonite
17,MB,3,0,0,1,3,-0.333,0,0,0,0,0,2,0,0,2,0,6082358,East. Mennonite
5,MB,2,0,3,0,6,0.5,0,2,2,0,0,0,1,0,5.5,0,6082358,East. Mennonite
4,L/DS,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6082358,East. Mennonite
7,OH,1,0,1,1,5,0,0,0,1,0,0,0,0,0,1,0,6082358,East. Mennonite
15,OH,2,0,1,0,2,0.5,0,0,2,0,0,0,0,0,1,0,6082358,East. Mennonite
6,OH,2,0,3,2,7,0.143,9,1,2,2,0,2,0,0,6,0,6082314,Elizabethtown
11,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6082314,Elizabethtown
2,OH,2,0,7,6,19,0.053,0,0,1,2,0,2,0,1,9,0,6082314,Elizabethtown
9,MB,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6082314,Elizabethtown
18,OH,1,0,2,1,5,0.2,0,1,1,1,0,0,0,0,3,0,6082314,Elizabethtown
13,L,3,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,6082314,Elizabethtown
21,OH,3,0,5,1,11,0.364,0,1,2,3,0,1,0,0,7,0,6082314,Elizabethtown
5,OH,1,0,0,1,6,-0.167,0,1,2,0,0,0,0,0,1,0,6082314,Elizabethtown
24,MB,3,0,3,0,3,1,0,0,0,1,0,0,0,0,3,0,6082314,Elizabethtown
3,S,1,0,2,0,3,0.667,5,0,0,1,0,0,0,0,2,0,6082314,Elizabethtown
16,MB,2,0,4,0,4,1,0,0,1,0,0,2,0,0,6,0,6082314,Elizabethtown
10,L,3,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,6082314,Elizabethtown
1,S,1,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,6082314,Elizabethtown
23,OH,1,0,5,3,10,0.2,0,0,0,2,0,1,0,1,6,0,6082314,Elizabethtown
4,MB,1,0,1,1,5,0,0,0,1,1,0,2,0,1,3,0,6082314,Elizabethtown
12,OH,3,0,5,3,16,0.125,0,0,0,1,0,1,0,0,6,0,6082314,Immaculata
6,MB,3,0,1,1,4,0,0,0,0,0,0,1,0,0,2,0,6082314,Immaculata
7,OH,3,0,0,4,6,-0.667,0,1,1,0,0,0,0,0,1,0,6082314,Immaculata
1,S,3,0,0,0,0,0,3,0,2,5,0,0,0,0,0,0,6082314,Immaculata
13,S,3,0,1,0,1,1,20,1,2,7,0,0,0,0,2,0,6082314,Immaculata
9,OH,3,0,13,5,26,0.308,0,1,3,2,0,0,0,0,14,0,6082314,Immaculata
3,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082314,Immaculata
10,L/DS,3,0,0,1,1,-1,0,0,0,6,0,0,0,0,0,0,6082314,Immaculata
2,DB,3,0,0,1,2,-0.5,0,0,1,1,0,0,0,0,0,0,6082314,Immaculata
11,OH,3,0,4,8,20,-0.2,0,0,1,4,0,0,0,0,4,0,6082314,Immaculata
8,OH,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6082419,SUNY Potsdam
14,OH,3,0,1,3,9,-0.222,0,1,0,2,0,3,2,0,6,0,6082419,SUNY Potsdam
1,OH,3,0,2,1,11,0.091,0,1,1,2,0,1,3,0,5.5,0,6082419,SUNY Potsdam
17,MB,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,6082419,SUNY Potsdam
10,MB,3,0,8,4,24,0.167,1,0,3,7,2,0,1,0,8.5,0,6082419,SUNY Potsdam
2,S,3,0,1,0,2,0.5,18,0,3,4,0,0,0,0,1,0,6082419,SUNY Potsdam
20,OH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082419,SUNY Potsdam
18,MB,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6082419,SUNY Potsdam
4,OH,3,0,7,6,23,0.043,0,1,2,4,0,0,0,0,8,0,6082419,SUNY Potsdam
9,MB,3,0,3,1,5,0.4,0,0,0,1,0,0,0,0,3,1,6082419,SUNY Potsdam
11,OPP,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6082419,SUNY Potsdam
19,MB,3,0,3,3,9,0,3,2,2,2,0,2,0,0,7,1,6082419,SUNY Poly
6,L,3,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,6082419,SUNY Poly
3,OH,3,0,13,6,31,0.226,1,0,3,3,0,1,0,0,14,0,6082419,SUNY Poly
13,OH,3,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,6082419,SUNY Poly
17,OH,3,0,8,3,23,0.217,0,0,4,11,0,0,0,0,8,0,6082419,SUNY Poly
8,MB,3,0,8,5,17,0.176,0,0,0,1,0,0,0,0,8,0,6082419,SUNY Poly
7,L,3,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,6082419,SUNY Poly
5,L/DS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6082419,SUNY Poly
12,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082419,SUNY Poly
20,MB,3,0,8,4,13,0.308,0,0,0,0,0,0,0,0,8,0,6082419,SUNY Poly
4,S,3,0,4,0,4,1,36,0,1,4,0,0,0,0,4,0,6082419,SUNY Poly
4,OH,2,0,3,3,12,0,0,0,0,7,0,0,0,0,3,0,6082364,Mount Union
9,MB,4,0,8,2,19,0.316,0,0,5,1,0,0,3,0,9.5,0,6082364,Mount Union
18,OH,4,0,4,3,19,0.053,0,1,2,9,2,1,0,0,6,0,6082364,Mount Union
7,S,4,0,3,1,8,0.25,29,1,2,7,0,0,0,0,4,0,6082364,Mount Union
20,DB,1,0,1,0,2,0.5,0,0,0,0,0,0,0,0,1,1,6082364,Mount Union
16,S,2,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6082364,Mount Union
6,L,4,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,6082364,Mount Union
5,OPP,4,0,16,5,38,0.289,1,0,1,5,0,0,2,0,17,0,6082364,Mount Union
11,OH,2,0,2,2,10,0,0,0,0,0,0,0,2,0,3,0,6082364,Mount Union
13,OH,3,0,5,2,10,0.3,1,0,2,4,0,0,1,0,5.5,0,6082364,Mount Union
10,MB,4,0,10,1,17,0.529,5,3,1,5,0,0,2,0,14,0,6082364,Mount Union
10,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082364,Adrian
18,MB,4,0,8,2,13,0.462,0,0,5,3,0,1,0,0,9,0,6082364,Adrian
12,OH,4,0,9,5,34,0.118,0,0,1,9,1,0,0,0,9,0,6082364,Adrian
20,L/DS,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6082364,Adrian
8,S,4,0,0,1,4,-0.25,37,1,0,8,0,1,0,0,2,1,6082364,Adrian
9,OH,4,0,13,2,37,0.297,3,2,2,10,0,0,2,0,16,0,6082364,Adrian
14,L,4,0,0,0,1,0,0,0,0,8,1,0,0,0,0,1,6082364,Adrian
4,OH,4,0,10,6,32,0.125,1,0,5,7,0,0,0,0,10,1,6082364,Adrian
25,MB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082364,Adrian
48,MB,4,0,3,3,8,0,1,0,1,4,0,0,2,0,4,0,6082364,Adrian
17,NA,3,0,8,1,18,0.389,0,0,0,14,1,0,0,0,8,0,6082363,Randolph
11,NA,3,0,5,2,11,0.273,1,0,0,2,0,1,0,0,6,0,6082363,Randolph
7,NA,3,0,0,1,1,-1,0,0,0,8,2,0,0,0,0,0,6082363,Randolph
9,NA,3,0,6,0,10,0.6,0,0,0,2,0,0,0,0,6,0,6082363,Randolph
3,NA,3,0,1,1,3,0,41,0,0,6,0,0,0,0,1,0,6082363,Randolph
14,NA,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6082363,Randolph
15,NA,3,0,5,2,9,0.333,0,0,0,1,0,0,1,1,5.5,0,6082363,Randolph
12,NA,3,0,11,5,19,0.316,0,0,0,2,0,1,1,1,12.5,0,6082363,Randolph
10,NA,3,0,12,7,25,0.2,2,1,2,7,0,0,0,0,13,0,6082363,Randolph
8,OH,3,0,8,2,24,0.25,1,1,5,4,0,1,2,2,11,0,6082363,Wilson
9,MB,3,0,9,4,17,0.294,0,0,0,2,0,0,1,0,9.5,0,6082363,Wilson
6,S,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6082363,Wilson
7,S,3,0,2,0,4,0.5,32,2,2,5,0,0,1,0,4.5,0,6082363,Wilson
11,MB,3,0,8,1,11,0.636,0,0,3,0,0,2,5,0,12.5,0,6082363,Wilson
2,L/DS,3,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,6082363,Wilson
12,OH,3,0,5,2,17,0.176,0,0,1,5,0,0,2,0,6,0,6082363,Wilson
10,OH,3,0,5,9,30,-0.133,0,0,1,4,1,0,1,0,5.5,0,6082363,Wilson
5,S,4,0,0,0,5,0,30,1,4,3,0,0,2,0,2,0,6082362,Neumann
1,DB,4,0,0,0,1,0,0,1,3,3,0,0,0,0,1,0,6082362,Neumann
31,MB,4,0,10,8,27,0.074,0,0,2,0,0,1,3,0,12.5,0,6082362,Neumann
2,L,4,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,6082362,Neumann
3,OPP,4,0,20,3,42,0.405,0,3,2,5,0,0,2,0,24,0,6082362,Neumann
15,DB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082362,Neumann
33,MB,2,0,0,2,5,-0.4,0,0,1,2,0,0,0,0,0,0,6082362,Neumann
7,OH,4,0,6,2,15,0.267,1,1,1,2,0,0,1,0,7.5,0,6082362,Neumann
17,OH,2,0,0,0,0,0,0,2,0,4,0,0,0,0,2,0,6082362,Neumann
9,MB,2,0,0,2,7,-0.286,0,1,2,2,0,0,3,0,2.5,0,6082362,Neumann
24,MB,4,0,4,6,18,-0.111,1,1,4,4,0,0,1,0,5.5,0,6082362,Neumann
2,S,4,0,0,1,3,-0.333,34,0,1,12,0,1,1,0,1.5,0,6082362,Cairn
10,MB,4,0,6,1,10,0.5,0,0,0,1,0,0,1,2,6.5,0,6082362,Cairn
13,L,4,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,6082362,Cairn
3,S,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6082362,Cairn
14,MB,4,0,6,5,15,0.067,0,0,4,3,0,0,1,0,6.5,0,6082362,Cairn
12,OH,4,0,20,5,46,0.326,0,0,2,5,2,0,0,0,20,0,6082362,Cairn
5,OH,4,0,4,4,18,0,0,1,5,3,0,0,0,0,5,0,6082362,Cairn
6,OH,4,0,5,3,24,0.083,0,0,4,9,0,0,1,0,5.5,0,6082362,Cairn
1,OH,3,0,2,0,3,0.667,1,0,0,1,0,0,0,0,2,0,6082361,Baldwin Wallace
24,RS,3,1,3,2,13,0.077,0,0,5,0,0,0,2,1,4,0,6082361,Baldwin Wallace
17,MH,3,1,4,2,8,0.25,0,2,5,1,0,0,5,0,8.5,0,6082361,Baldwin Wallace
4,OH,3,1,9,2,13,0.538,2,4,0,3,0,0,3,0,14.5,0,6082361,Baldwin Wallace
15,S,3,1,0,0,0,0,27,0,3,4,0,0,2,0,1,0,6082361,Baldwin Wallace
7,L,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6082361,Baldwin Wallace
21,OH,3,1,9,3,14,0.429,0,2,5,3,0,0,2,0,12,0,6082361,Baldwin Wallace
13,MH,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6082361,Baldwin Wallace
12,MH,3,1,5,2,11,0.273,0,0,4,0,0,0,4,0,7,0,6082361,Baldwin Wallace
12,MB,3,1,1,0,2,0.5,0,0,3,0,0,0,1,0,1.5,0,6082361,Olivet
3,OH,3,1,0,5,8,-0.625,0,0,2,4,3,0,1,1,0.5,0,6082361,Olivet
11,OH,3,1,0,0,0,0,0,1,2,5,3,0,0,0,1,0,6082361,Olivet
7,OPP,3,0,2,5,10,-0.3,0,0,0,0,0,0,0,1,2,0,6082361,Olivet
9,OPP,3,0,1,0,2,0.5,0,0,0,0,0,0,1,0,1.5,0,6082361,Olivet
13,MH,3,1,0,2,8,-0.25,0,0,2,0,0,1,5,0,3.5,0,6082361,Olivet
24,OH,3,1,8,11,29,-0.103,0,0,2,2,2,0,3,0,9.5,0,6082361,Olivet
8,S,3,1,0,0,0,0,11,1,0,2,0,0,1,0,1.5,0,6082361,Olivet
26,DB,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6082361,Olivet
6,MB,5,1,9,4,18,0.278,1,0,0,1,0,1,1,0,10.5,0,6082367,Wittenberg
2,OH,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6082367,Wittenberg
10,L,5,0,0,0,0,0,2,0,0,9,1,0,0,0,0,0,6082367,Wittenberg
23,OH,2,0,1,0,3,0.333,0,0,0,0,0,1,0,0,2,0,6082367,Wittenberg
8,S,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6082367,Wittenberg
1,OH,5,1,12,4,30,0.267,0,1,1,3,0,0,0,0,13,0,6082367,Wittenberg
11,S,5,1,3,0,8,0.375,41,0,1,3,0,1,2,0,5,0,6082367,Wittenberg
13,OH,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6082367,Wittenberg
4,L,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6082367,Wittenberg
21,MB,4,0,5,0,7,0.714,0,1,0,0,0,0,0,0,6,0,6082367,Wittenberg
18,OPP,3,1,4,2,12,0.167,0,0,2,2,1,0,1,0,4.5,0,6082367,Wittenberg
77,MB,3,1,3,0,3,1,0,0,0,0,0,0,3,0,4.5,0,6082367,Wittenberg
14,S,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6082367,Wittenberg
9,OH,5,1,13,3,25,0.4,0,0,4,4,1,0,1,0,13.5,0,6082367,Wittenberg
3,OH,5,1,18,6,35,0.343,0,0,3,6,0,0,1,0,18.5,0,6082367,Juniata
11,L,5,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6082367,Juniata
2,L,4,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6082367,Juniata
17,S,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6082367,Juniata
5,OH,5,1,21,5,29,0.552,1,3,7,7,3,1,1,0,25.5,0,6082367,Juniata
20,MB,5,1,12,2,20,0.5,0,0,3,0,0,0,2,0,13,0,6082367,Juniata
6,S,5,0,3,0,5,0.6,24,0,0,0,0,0,2,0,4,0,6082367,Juniata
8,MB,5,1,6,0,8,0.75,0,0,0,0,0,1,4,0,9,0,6082367,Juniata
4,MB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6082367,Juniata
13,L/DS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082367,Juniata
14,OH,5,1,18,7,31,0.355,1,0,3,9,0,0,2,0,19,0,6082367,Juniata
7,S,5,1,0,0,0,0,41,0,2,4,0,0,0,0,0,0,6082367,Juniata
32,OPP,2,1,2,3,8,-0.125,0,1,1,0,0,0,1,0,3.5,0,6082365,Westminster (MO)
23,OH,2,0,3,1,7,0.286,0,0,4,2,0,0,2,0,4,0,6082365,Westminster (MO)
13,OH,4,0,11,4,36,0.194,1,1,2,5,0,0,0,0,12,0,6082365,Westminster (MO)
14,MB,4,1,2,4,11,-0.182,0,0,1,0,0,0,1,0,2.5,0,6082365,Westminster (MO)
18,DB,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6082365,Westminster (MO)
2,L,4,0,0,0,0,0,3,0,0,10,4,0,0,0,0,0,6082365,Westminster (MO)
24,MB,2,1,1,2,3,-0.333,0,0,1,2,0,0,1,0,1.5,0,6082365,Westminster (MO)
9,L,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6082365,Westminster (MO)
10,S,4,1,2,1,8,0.125,34,0,2,9,0,0,0,0,2,0,6082365,Westminster (MO)
11,OH,4,1,6,3,16,0.188,2,3,4,6,0,0,1,0,9.5,0,6082365,Westminster (MO)
4,OH,4,1,13,7,39,0.154,0,1,2,3,1,0,4,0,16,0,6082365,Westminster (MO)
19,S,4,1,3,1,9,0.222,36,0,0,3,0,0,2,0,4,0,6082365,Lakeland
6,OH,4,1,17,7,35,0.286,1,0,6,8,4,3,1,0,20.5,0,6082365,Lakeland
18,MB,4,1,4,1,11,0.273,0,2,1,6,0,1,3,0,8.5,0,6082365,Lakeland
13,MB,4,1,5,1,11,0.364,1,0,1,1,0,1,2,0,7,0,6082365,Lakeland
4,OH,4,1,12,4,27,0.296,0,2,2,14,0,1,2,0,16,0,6082365,Lakeland
20,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082365,Lakeland
5,OH,4,0,0,0,0,0,4,0,0,8,2,0,0,0,0,0,6082365,Lakeland
11,OH,4,1,8,3,21,0.238,1,1,2,13,0,0,0,1,9,0,6082365,Lakeland
16,S,3,1,1,0,1,1,36,0,0,2,0,0,2,0,2,0,6082366,Wabash
30,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082366,Wabash
4,OH,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6082366,Wabash
15,MB,3,1,6,1,7,0.714,1,0,2,3,0,1,2,1,8,0,6082366,Wabash
14,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6082366,Wabash
22,MB,1,0,1,0,2,0.5,0,0,0,0,0,0,0,0,1,0,6082366,Wabash
7,OH,3,1,19,1,23,0.783,0,0,4,4,0,0,0,1,19,0,6082366,Wabash
18,S,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6082366,Wabash
26,MB,3,1,13,4,25,0.36,3,0,1,7,0,0,1,0,13.5,0,6082366,Wabash
10,OPP,3,1,1,1,4,0,1,0,3,1,0,1,1,0,2.5,0,6082366,Wabash
2,OH,3,0,0,0,0,0,2,0,0,9,1,0,0,0,0,0,6082366,Wabash
3,OH,3,1,6,0,13,0.462,0,0,2,4,1,0,0,0,6,0,6082366,Wabash
16,NA,3,0,3,1,9,0.222,0,0,0,0,0,0,0,0,3,0,6082366,Trinity Christian
5,NA,3,1,4,3,14,0.071,0,0,0,0,0,1,0,0,5,0,6082366,Trinity Christian
11,NA,3,1,0,1,2,-0.5,15,0,2,4,0,0,0,0,0,0,6082366,Trinity Christian
7,NA,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6082366,Trinity Christian
2,NA,2,0,0,1,8,-0.125,0,0,0,0,0,0,0,0,0,0,6082366,Trinity Christian
1,NA,3,1,9,7,24,0.083,0,2,1,4,0,0,1,0,11.5,0,6082366,Trinity Christian
15,NA,3,1,5,0,7,0.714,0,1,1,0,0,0,2,1,7,0,6082366,Trinity Christian
9,NA,3,0,0,1,1,-1,13,0,2,2,0,0,0,0,0,0,6082366,Trinity Christian
6,NA,3,1,7,1,16,0.375,2,2,3,3,0,0,0,0,9,0,6082366,Trinity Christian
3,NA,3,1,3,2,9,0.111,0,0,0,1,0,0,1,0,3.5,0,6082366,Trinity Christian
17,S,4,0,3,0,9,0.333,21,1,2,4,0,0,1,0,4.5,1,6082360,Wis. Lutheran
7,L,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6082360,Wis. Lutheran
14,MB,1,0,0,1,3,-0.333,0,1,1,0,0,1,0,0,2,0,6082360,Wis. Lutheran
11,OH,4,0,5,9,28,-0.143,6,6,1,7,0,1,1,0,12.5,0,6082360,Wis. Lutheran
12,OPP,1,0,0,1,2,-0.5,0,0,0,0,0,0,0,0,0,0,6082360,Wis. Lutheran
1,OH,4,0,6,5,16,0.063,2,0,4,7,2,1,0,0,7,0,6082360,Wis. Lutheran
8,OPP,4,0,12,3,34,0.265,1,1,0,11,0,2,0,0,15,0,6082360,Wis. Lutheran
3,L,4,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,6082360,Wis. Lutheran
5,MB,3,0,3,2,11,0.091,0,0,0,2,0,0,0,0,3,0,6082360,Wis. Lutheran
16,S,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,6082360,Wis. Lutheran
15,MB,4,0,7,1,12,0.5,0,3,2,4,0,1,1,0,11.5,0,6082360,Wis. Lutheran
2,S,4,0,3,2,15,0.067,28,0,1,7,0,1,0,0,4,0,6082360,Rockford
5,L,4,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,6082360,Rockford
19,MB,4,0,8,4,17,0.235,0,1,4,2,0,0,0,0,9,0,6082360,Rockford
8,L,4,0,1,0,1,1,0,0,2,6,0,0,0,0,1,0,6082360,Rockford
3,OH,4,0,13,9,42,0.095,0,0,6,4,5,1,2,0,15,0,6082360,Rockford
11,OPP,4,0,4,2,14,0.143,1,0,0,2,0,0,1,0,4.5,0,6082360,Rockford
1,MB,4,0,10,4,23,0.261,0,2,4,7,0,2,3,0,15.5,0,6082360,Rockford
23,S,4,0,0,0,0,0,13,1,2,1,0,0,0,0,1,0,6082360,Rockford
22,OH,4,0,7,4,20,0.15,0,1,2,4,1,0,0,0,8,1,6082360,Rockford
20,OPP,3,0,4,8,23,-0.174,0,0,0,1,1,0,1,0,4.5,0,6082368,Trine
21,MB,3,0,3,4,10,-0.1,0,0,1,0,0,0,1,0,3.5,0,6082368,Trine
1,OH,2,0,0,1,2,-0.5,1,0,2,0,2,0,0,0,0,0,6082368,Trine
5,OH,3,0,4,1,9,0.333,0,0,1,3,1,0,0,0,4,0,6082368,Trine
16,DB,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,6082368,Trine
23,S,3,0,1,0,3,0.333,11,1,0,2,0,0,0,0,2,0,6082368,Trine
9,OPP,3,0,1,0,4,0.25,0,0,0,0,0,0,1,0,1.5,0,6082368,Trine
22,MB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082368,Trine
6,OH,3,0,2,4,8,-0.25,0,0,5,0,2,0,1,0,2.5,0,6082368,Trine
1,MB,3,0,5,0,6,0.833,0,0,0,0,0,0,1,0,5.5,0,6082368,Southern Va.
10,OH,3,0,3,3,6,0,0,2,5,4,0,0,2,0,6,0,6082368,Southern Va.
9,OPP,3,0,7,4,16,0.188,0,4,3,7,0,0,0,0,11,0,6082368,Southern Va.
17,OH,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6082368,Southern Va.
18,OPP,3,0,5,2,10,0.3,1,0,0,0,0,0,1,0,5.5,0,6082368,Southern Va.
2,OPP,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6082368,Southern Va.
6,L,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6082368,Southern Va.
11,OH,3,0,12,0,15,0.8,1,2,3,3,1,0,0,0,14,0,6082368,Southern Va.
15,S,3,0,0,0,0,0,0,4,1,2,0,0,0,0,4,0,6082368,Southern Va.
4,S,3,0,0,0,2,0,29,2,0,5,0,0,1,0,2.5,0,6082368,Southern Va.
21,OPP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082368,Southern Va.
11,OH,3,0,4,0,8,0.5,1,0,0,6,0,0,0,0,4,0,6082370,Rutgers-Newark
14,S,3,0,4,2,9,0.222,37,0,1,5,0,0,1,0,4.5,0,6082370,Rutgers-Newark
10,L,3,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,6082370,Rutgers-Newark
8,OH,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,6082370,Rutgers-Newark
16,OPP,3,0,10,5,25,0.2,1,1,3,4,0,0,1,0,11.5,0,6082370,Rutgers-Newark
18,S,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6082370,Rutgers-Newark
3,MB,3,0,1,2,10,-0.1,0,0,0,2,0,0,2,0,2,0,6082370,Rutgers-Newark
21,MB,3,0,11,1,15,0.667,0,0,0,0,0,2,1,0,13.5,0,6082370,Rutgers-Newark
23,OH,3,0,14,7,26,0.269,2,0,1,5,1,0,1,0,14.5,0,6082370,Rutgers-Newark
12,L,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6082370,Rutgers-Newark
13,L,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6082370,Randolph-Macon
9,L,3,0,1,1,2,0,1,0,0,5,0,0,0,0,1,0,6082370,Randolph-Macon
10,MB,2,0,0,2,4,-0.5,0,0,0,0,0,0,1,0,0.5,0,6082370,Randolph-Macon
3,MB,2,0,4,1,8,0.375,0,0,0,0,0,0,4,0,6,0,6082370,Randolph-Macon
35,OH,3,0,4,4,16,0,0,0,0,7,0,0,1,0,4.5,0,6082370,Randolph-Macon
6,L,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,6082370,Randolph-Macon
2,S,3,0,1,1,3,0,25,1,4,5,0,1,2,0,4,1,6082370,Randolph-Macon
11,MB,3,0,6,0,11,0.545,2,0,1,1,0,0,3,0,7.5,0,6082370,Randolph-Macon
12,OH,3,0,13,7,29,0.207,0,0,1,2,2,0,3,0,14.5,0,6082370,Randolph-Macon
17,OH,3,0,5,2,14,0.214,0,0,0,1,1,0,2,0,6,0,6082370,Randolph-Macon
6,L,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6082371,Penn St.-Altoona
9,MB,3,1,6,0,11,0.545,0,0,3,0,0,0,0,0,6,0,6082371,Penn St.-Altoona
16,OPP,3,1,10,4,27,0.222,1,0,3,8,0,1,0,0,11,0,6082371,Penn St.-Altoona
12,S,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6082371,Penn St.-Altoona
20,MH,3,1,2,1,8,0.125,0,1,2,2,0,1,1,0,4.5,0,6082371,Penn St.-Altoona
2,OH,3,1,5,0,19,0.263,0,0,0,6,3,0,1,0,5.5,0,6082371,Penn St.-Altoona
