#,P,S,MS,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id,team_name
10,OH,2,0,3,1,6,0.333,0,0,1,1,0,0,0,0,3,0,6084085,Webber Int'l
23,MB,4,0,11,2,16,0.563,1,0,4,1,0,0,1,0,11.5,0,6084085,Webber Int'l
13,OH,1,0,1,2,10,-0.1,0,0,0,4,0,0,0,0,1,0,6084085,Webber Int'l
9,OH,4,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,6084085,Webber Int'l
19,OH,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,6084084,Central St. (OH)
5,MB,3,0,3,1,5,0.4,0,1,2,2,0,0,0,0,4,0,6084084,Central St. (OH)
3,OH,3,0,4,2,9,0.222,0,0,2,4,2,0,0,0,4,0,6084084,Central St. (OH)
2,L,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6084084,Central St. (OH)
11,S,3,0,1,0,0,0,13,0,2,1,0,1,0,0,2,1,6084084,Central St. (OH)
9,MB,3,0,5,7,23,-0.087,0,0,1,2,0,0,1,1,5.5,0,6084084,Central St. (OH)
12,L/DS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084084,Central St. (OH)
4,S,2,0,0,0,0,0,9,0,3,0,0,1,0,0,1,0,6084084,Central St. (OH)
23,OH,3,0,4,0,5,0.8,0,0,0,1,0,0,1,0,4.5,0,6084084,Central St. (OH)
7,MB,3,0,9,5,18,0.222,1,0,2,1,2,0,0,0,9,0,6084084,Central St. (OH)
8,OPP,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6084084,Missouri S&T
13,OH,3,0,3,3,8,0,1,2,1,3,0,0,0,0,5,0,6084084,Missouri S&T
15,OH,1,0,1,0,2,0.5,0,0,1,0,0,0,0,0,1,0,6084084,Missouri S&T
21,S,2,0,0,0,0,0,16,2,1,1,0,1,0,0,3,0,6084084,Missouri S&T
3,S,2,0,1,0,1,1,2,1,1,0,0,0,0,0,2,0,6084084,Missouri S&T
4,MB,3,0,8,0,10,0.8,0,0,0,0,0,0,0,0,8,0,6084084,Missouri S&T
9,MB,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,6084084,Missouri S&T
16,MB,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,6084084,Missouri S&T
10,OH,3,0,9,1,12,0.667,1,0,3,1,0,0,0,0,9,0,6084084,Missouri S&T
7,S,2,0,0,0,0,0,11,3,0,1,0,0,0,0,3,0,6084084,Missouri S&T
2,L,3,0,0,1,1,-1,6,0,0,7,0,0,0,0,0,0,6084084,Missouri S&T
6,MB,2,0,4,0,6,0.667,0,0,2,0,0,0,1,1,4.5,0,6084084,Missouri S&T
14,OPP,3,0,10,3,20,0.35,0,0,2,1,0,0,2,0,11,0,6084084,Missouri S&T
12,OH,1,0,2,0,5,0.4,0,0,1,1,0,0,0,0,2,0,6084084,Missouri S&T
25,OH,4,0,4,4,19,0,4,1,5,3,2,0,1,0,5.5,0,6084086,George Mason
9,OH,4,0,11,4,29,0.241,1,3,1,6,0,0,1,1,14.5,0,6084086,George Mason
10,OH,1,0,0,2,2,-1,1,0,1,0,0,0,0,0,0,0,6084086,George Mason
13,OPP,4,0,14,7,30,0.233,0,1,1,4,0,0,1,0,15.5,0,6084086,George Mason
19,L,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6084086,George Mason
20,MB,4,0,5,1,8,0.5,0,0,1,2,0,1,1,1,6.5,0,6084086,George Mason
7,MB,4,0,12,2,21,0.476,0,2,3,3,1,1,4,1,17,0,6084086,George Mason
4,S,4,0,2,2,5,0,36,1,2,4,0,0,2,0,4,0,6084086,George Mason
17,OPP,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6084086,George Mason
23,L,3,0,0,1,1,-1,0,0,0,4,0,0,0,0,0,0,6084086,George Mason
11,S,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,6084086,George Mason
15,S,4,0,0,1,3,-0.333,49,0,1,6,0,0,1,0,0.5,0,6084086,FDU
13,OH,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6084086,FDU
5,L,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6084086,FDU
6,L,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084086,FDU
9,MB,4,0,5,2,11,0.273,0,1,1,1,0,1,3,1,8.5,0,6084086,FDU
1,L,4,0,0,0,2,0,5,0,0,15,1,0,0,0,0,0,6084086,FDU
10,MB,4,0,5,1,7,0.571,0,0,0,1,0,1,7,1,9.5,0,6084086,FDU
2,OH,4,0,14,6,37,0.216,0,1,4,4,2,0,2,0,16,0,6084086,FDU
4,OH,4,0,13,4,28,0.321,1,0,3,4,0,1,1,0,14.5,0,6084086,FDU
21,OH,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,6084086,FDU
17,OH,4,0,19,8,34,0.324,0,3,7,6,0,0,7,0,25.5,0,6084086,FDU
5,OH,3,0,6,2,17,0.235,0,0,2,2,1,0,3,1,7.5,0,6084087,Penn St.
9,MB,3,0,5,2,9,0.333,0,2,1,2,0,2,0,0,9,0,6084087,Penn St.
17,OH,3,0,16,7,28,0.321,1,0,1,6,2,0,2,0,17,0,6084087,Penn St.
15,OH,3,0,5,4,20,0.05,0,1,1,5,0,0,4,1,8,0,6084087,Penn St.
7,L,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6084087,Penn St.
13,MB,3,0,3,1,8,0.25,1,0,0,1,0,1,7,0,7.5,0,6084087,Penn St.
10,S,3,0,1,2,3,-0.333,30,1,1,5,0,0,2,0,3,0,6084087,Penn St.
3,S,3,0,1,0,2,0.5,36,0,2,3,0,0,0,0,1,0,6084087,Harvard
12,OH,3,0,7,3,17,0.235,0,0,1,2,1,0,0,0,7,0,6084087,Harvard
14,OH,2,0,3,0,6,0.5,0,1,3,1,0,0,0,0,4,0,6084087,Harvard
19,OH,3,0,4,5,12,-0.083,0,0,4,0,1,0,1,0,4.5,0,6084087,Harvard
24,OH,3,0,12,4,24,0.333,0,1,3,3,0,0,1,0,13.5,0,6084087,Harvard
9,OH,2,0,4,5,14,-0.071,1,0,2,3,1,1,0,1,5,0,6084087,Harvard
2,L,3,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,6084087,Harvard
8,MB,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6084087,Harvard
35,MB,3,0,8,1,14,0.5,0,1,2,1,0,0,0,1,9,0,6084087,Harvard
6,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084093,Charleston (WV)
7,MB,3,0,1,2,3,-0.333,0,1,2,2,0,0,2,0,3,0,6084093,Charleston (WV)
9,OPP,3,0,13,4,25,0.36,0,1,3,7,0,1,1,0,15.5,0,6084093,Charleston (WV)
8,OH,3,0,13,4,26,0.346,2,1,4,3,0,0,1,0,14.5,0,6084093,Charleston (WV)
21,MB,3,0,4,1,5,0.6,0,0,2,3,0,0,3,0,5.5,0,6084093,Charleston (WV)
13,L,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6084093,Charleston (WV)
4,L,3,0,9,3,21,0.286,3,1,1,7,0,0,2,0,11,0,6084093,Charleston (WV)
16,S,3,0,0,0,1,0,35,1,1,10,0,0,1,0,1.5,0,6084093,Charleston (WV)
12,S,3,0,3,2,9,0.111,22,1,4,5,1,1,1,0,5.5,0,6084093,Sacred Heart
5,OPP,3,0,3,2,9,0.111,2,0,3,7,0,0,2,0,4,0,6084093,Sacred Heart
3,OH,3,0,12,2,30,0.333,2,0,0,6,1,0,0,0,12,0,6084093,Sacred Heart
20,MB,3,0,3,1,6,0.333,1,0,0,0,0,3,0,0,6,0,6084093,Sacred Heart
10,MB,3,0,0,1,3,-0.333,0,0,3,2,0,0,6,0,3,0,6084093,Sacred Heart
1,L,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6084093,Sacred Heart
4,OH,3,0,13,4,29,0.31,0,1,3,1,1,1,3,0,16.5,0,6084093,Sacred Heart
8,L,3,0,0,1,2,-0.5,0,0,0,3,0,0,0,0,0,0,6084093,Sacred Heart
19,S,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6084093,Sacred Heart
2,G,3,0,10,4,23,0.261,4,1,0,5,0,0,2,0,12,0,6084089,Webber Int'l
17,G,3,0,7,0,14,0.5,0,1,1,1,0,0,3,1,9.5,0,6084089,Webber Int'l
14,G,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6084089,Webber Int'l
3,G,3,0,2,1,6,0.167,30,2,3,4,0,0,1,1,4.5,0,6084089,Webber Int'l
12,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084089,Webber Int'l
11,G,3,0,11,2,16,0.563,3,0,2,5,0,0,0,0,11,0,6084089,Webber Int'l
4,G,3,0,3,5,10,-0.2,0,0,1,1,0,0,1,0,3.5,0,6084089,Webber Int'l
23,G,3,0,8,2,14,0.429,0,0,3,0,0,0,1,0,8.5,0,6084089,Webber Int'l
9,G,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6084089,Webber Int'l
12,OH,3,0,10,7,24,0.125,2,0,2,4,0,0,2,0,11,0,6084089,Barry
1,S,3,0,2,0,2,1,23,2,1,1,0,0,0,0,4,0,6084089,Barry
5,L,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,6084089,Barry
3,MB,3,0,4,0,7,0.571,1,0,1,1,1,0,5,0,6.5,0,6084089,Barry
4,OH,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6084089,Barry
10,OH,3,0,6,3,15,0.2,1,0,3,1,0,0,2,0,7,0,6084089,Barry
14,S,2,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,6084089,Barry
6,OH,3,0,9,4,24,0.208,1,0,5,3,2,0,3,0,10.5,0,6084089,Barry
13,MB,3,0,5,3,11,0.182,0,1,1,2,1,0,2,0,7,0,6084089,Barry
22,OPP,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6084090,Loyola Chicago
28,OH,4,0,12,2,27,0.37,2,1,1,7,2,1,6,1,17,0,6084090,Loyola Chicago
27,MB,4,0,11,3,23,0.348,0,0,4,2,0,1,2,0,13,0,6084090,Loyola Chicago
9,S,4,0,5,0,9,0.556,45,3,5,7,0,0,2,0,9,0,6084090,Loyola Chicago
17,MB,4,0,5,0,12,0.417,0,0,4,1,0,0,5,0,7.5,0,6084090,Loyola Chicago
7,OH,4,0,5,4,19,0.053,2,2,0,6,0,0,1,0,7.5,0,6084090,Loyola Chicago
8,OH,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6084090,Loyola Chicago
3,L,4,0,0,0,0,0,6,0,0,8,1,0,0,0,0,0,6084090,Loyola Chicago
14,OH,4,0,20,1,33,0.576,1,1,5,7,0,1,1,1,22.5,0,6084090,Loyola Chicago
7,OH,4,0,15,3,28,0.429,3,2,3,5,4,0,1,0,17.5,0,6084090,Ohio St.
5,S,4,0,0,2,4,-0.5,40,0,3,10,0,1,1,0,1.5,0,6084090,Ohio St.
4,L,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,6084090,Ohio St.
13,MB,4,0,0,0,6,0,0,0,1,6,0,0,3,0,1.5,0,6084090,Ohio St.
1,L,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6084090,Ohio St.
14,OH,4,0,11,4,25,0.28,5,0,4,10,4,0,0,1,11,0,6084090,Ohio St.
6,OPP,4,0,23,7,42,0.381,1,1,2,4,0,0,1,0,24.5,0,6084090,Ohio St.
18,MB,4,0,4,1,10,0.3,0,2,1,2,0,0,0,1,6,0,6084090,Ohio St.
5,OH,1,0,1,1,5,0,1,0,1,1,0,0,0,0,1,0,6084088,CSUN
2,OH,4,0,9,4,18,0.278,1,2,1,6,0,0,2,0,12,0,6084088,CSUN
23,S,4,0,3,1,13,0.154,44,1,4,5,0,1,3,1,6.5,0,6084088,CSUN
1,MB,4,0,8,0,13,0.615,1,2,2,5,0,1,4,1,13,0,6084088,CSUN
20,MB,4,0,5,1,11,0.364,0,0,0,0,0,0,3,0,6.5,0,6084088,CSUN
8,L,4,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6084088,CSUN
24,OH,4,0,5,6,12,-0.083,1,0,1,4,0,0,2,0,6,0,6084088,CSUN
25,OPP,4,0,19,8,41,0.268,0,4,3,5,0,0,3,1,24.5,0,6084088,CSUN
12,OH,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6084088,CSUN
14,OH,4,0,18,5,43,0.302,0,1,5,3,0,1,2,0,21,0,6084088,Pepperdine
5,L,4,0,1,1,2,0,2,0,2,2,1,0,1,0,1.5,0,6084088,Pepperdine
3,S,4,0,0,0,4,0,43,0,1,6,0,0,1,0,0.5,0,6084088,Pepperdine
26,MB,4,0,10,3,14,0.5,0,0,0,2,0,0,5,0,12.5,0,6084088,Pepperdine
22,OH,4,0,2,5,15,-0.2,0,0,3,1,0,0,2,0,3,0,6084088,Pepperdine
10,OH,4,0,16,4,27,0.444,2,1,1,6,2,0,3,0,18.5,0,6084088,Pepperdine
4,L,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6084088,Pepperdine
6,L,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6084088,Pepperdine
17,OH,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6084088,Pepperdine
12,MB,4,0,5,2,11,0.273,0,0,2,2,0,0,4,0,7,0,6084088,Pepperdine
6,L/DS,4,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,6084092,McKendree
4,OH,3,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,6084092,McKendree
26,S,4,0,4,1,7,0.429,52,1,5,15,0,0,1,0,5.5,0,6084092,McKendree
12,OH,4,0,23,6,47,0.362,1,1,2,12,1,0,0,0,24,0,6084092,McKendree
24,MB,4,0,1,1,8,0,0,1,1,0,0,0,1,0,2.5,0,6084092,McKendree
23,MB,4,0,8,2,15,0.4,0,1,1,1,0,0,0,2,9,0,6084092,McKendree
9,L,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084092,McKendree
5,S,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6084092,McKendree
19,OH,4,0,17,4,35,0.371,3,0,1,8,0,0,0,0,17,0,6084092,McKendree
18,OPP,4,0,13,2,20,0.55,0,1,1,10,0,1,0,1,15,0,6084092,McKendree
11,L,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084092,Lewis
12,S,2,0,0,1,3,-0.333,24,0,2,1,0,0,1,0,0.5,0,6084092,Lewis
14,OH,4,0,11,4,28,0.25,0,1,2,7,0,0,2,1,13,0,6084092,Lewis
24,OPP,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6084092,Lewis
2,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084092,Lewis
1,MB,4,0,8,2,13,0.462,0,0,3,1,0,0,3,0,9.5,0,6084092,Lewis
3,S,3,0,0,0,3,0,33,0,1,6,0,0,0,0,0,0,6084092,Lewis
17,OPP,4,0,21,3,45,0.4,1,1,2,6,0,0,0,1,22,0,6084092,Lewis
4,L,4,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,6084092,Lewis
9,OH,4,0,21,4,44,0.386,3,0,5,6,1,1,1,0,22.5,0,6084092,Lewis
16,OH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084092,Lewis
13,OH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084092,Lewis
18,MB,4,0,1,0,5,0.2,0,1,1,0,0,0,0,0,2,0,6084092,Lewis
16,MB,2,0,1,2,5,-0.2,0,0,0,0,0,0,0,0,1,0,6084091,UC Santa Barbara
3,OH,3,0,8,2,12,0.5,0,0,0,0,0,0,2,0,9,0,6084091,UC Santa Barbara
7,OH,3,0,4,1,11,0.273,1,0,5,0,2,0,1,0,4.5,0,6084091,UC Santa Barbara
9,OH,3,0,7,9,18,-0.111,0,0,3,3,2,0,1,0,7.5,0,6084091,UC Santa Barbara
24,OH,3,0,7,6,19,0.053,1,0,2,2,0,1,0,0,8,0,6084091,UC Santa Barbara
15,S,3,0,0,1,1,-1,5,0,1,3,0,0,0,0,0,0,6084091,UC Santa Barbara
20,OH,2,0,0,1,2,-0.5,0,0,1,0,0,0,0,0,0,0,6084091,UC Santa Barbara
4,L/DS,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6084091,UC Santa Barbara
6,S,2,0,1,0,2,0.5,19,0,3,2,0,0,1,0,1.5,0,6084091,UC Santa Barbara
1,OH,3,0,7,4,13,0.231,0,1,3,7,0,0,7,0,11.5,0,6084091,BYU
6,L,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6084091,BYU
5,MB,3,0,8,0,8,1,0,1,0,1,0,0,2,1,10,0,6084091,BYU
3,S,3,0,0,0,2,0,30,0,5,3,0,0,2,0,1,0,6084091,BYU
14,OPP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084091,BYU
21,OH,3,0,5,0,6,0.833,0,0,0,0,0,1,10,0,11,0,6084091,BYU
20,OH,3,0,10,0,19,0.526,1,0,4,3,0,0,6,1,13,0,6084091,BYU
9,OH,3,0,4,5,14,-0.071,1,2,1,3,0,0,1,0,6.5,0,6084091,BYU
1,L,4,0,0,0,0,0,4,0,0,8,2,0,0,0,0,0,6084094,UC Irvine
5,OPP,2,0,1,2,5,-0.2,1,0,1,0,0,0,1,0,1.5,0,6084094,UC Irvine
6,OH,4,0,5,1,13,0.308,1,0,1,7,1,0,1,0,5.5,0,6084094,UC Irvine
9,OH,4,0,17,6,33,0.333,0,0,2,2,0,0,3,0,18.5,0,6084094,UC Irvine
7,MB,4,0,3,3,10,0,0,1,2,4,0,1,2,0,6,0,6084094,UC Irvine
23,MB,4,0,9,3,16,0.375,0,3,3,4,0,0,3,0,13.5,0,6084094,UC Irvine
20,OH,4,0,18,5,37,0.351,1,2,5,7,0,0,1,0,20.5,0,6084094,UC Irvine
12,S,4,0,0,0,1,0,41,0,0,10,0,0,1,1,0.5,0,6084094,UC Irvine
24,S,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,6084094,UC Irvine
27,S,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6084094,UC Irvine
16,L,4,0,0,0,0,0,2,0,0,8,1,0,0,0,0,0,6084094,CUI
23,S,4,0,1,3,10,-0.2,0,2,3,2,0,4,2,0,8,0,6084094,CUI
2,OH,3,0,8,4,22,0.182,1,1,0,1,1,0,0,0,9,0,6084094,CUI
1,OPP,4,0,13,5,28,0.286,4,1,4,4,3,0,0,0,14,0,6084094,CUI
7,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084094,CUI
26,S,4,0,1,1,6,0,37,0,5,7,0,0,1,0,1.5,0,6084094,CUI
21,OH,2,0,3,0,9,0.333,0,1,3,4,1,0,0,0,4,0,6084094,CUI
6,OPP,4,0,9,8,30,0.033,0,0,3,4,0,0,3,0,10.5,0,6084094,CUI
32,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084094,CUI
30,MB,4,0,9,0,13,0.692,0,0,3,1,0,1,2,2,11,0,6084094,CUI
7,MB,4,0,3,0,4,0.75,0,0,1,3,0,0,4,0,5,0,6084095,Charleston (WV)
9,OPP,4,0,22,9,38,0.342,1,1,4,8,0,1,2,0,25,0,6084095,Charleston (WV)
8,OH,4,0,13,6,27,0.259,2,2,4,7,1,1,1,0,16.5,0,6084095,Charleston (WV)
21,MB,4,0,9,2,11,0.636,0,1,3,2,0,0,3,0,11.5,0,6084095,Charleston (WV)
20,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084095,Charleston (WV)
11,OH,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,6084095,Charleston (WV)
13,L,4,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,6084095,Charleston (WV)
4,L,4,0,8,5,26,0.115,4,0,2,5,0,0,1,1,8.5,0,6084095,Charleston (WV)
16,S,4,0,2,0,6,0.333,49,3,0,9,0,0,3,0,6.5,0,6084095,Charleston (WV)
17,OH,4,0,6,2,18,0.222,1,1,2,3,1,0,2,0,8,0,6084095,Sacred Heart
12,S,3,0,2,0,6,0.333,10,0,2,5,0,1,0,0,3,0,6084095,Sacred Heart
11,MB,2,0,0,1,2,-0.5,0,0,0,0,0,0,2,0,1,0,6084095,Sacred Heart
5,OPP,1,0,1,2,5,-0.2,0,0,0,0,0,0,1,0,1.5,0,6084095,Sacred Heart
3,OH,4,0,13,5,34,0.235,1,0,2,2,1,0,2,0,14,0,6084095,Sacred Heart
20,MB,4,0,2,0,6,0.333,0,0,1,0,0,2,5,0,6.5,0,6084095,Sacred Heart
10,MB,3,0,1,1,3,0,0,0,0,1,0,1,2,0,3,0,6084095,Sacred Heart
1,L,3,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,6084095,Sacred Heart
4,OH,4,0,7,6,21,0.048,3,1,1,2,2,0,2,0,9,0,6084095,Sacred Heart
8,L,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6084095,Sacred Heart
19,S,4,0,1,1,2,0,16,0,2,1,0,0,2,0,2,0,6084095,Sacred Heart
10,OH,2,0,2,2,11,0,0,1,1,8,2,0,0,0,3,0,6355910,Benedict
6,OH,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,6355910,Benedict
4,OH,3,0,2,0,8,0.25,0,2,3,2,0,0,0,0,4,0,6355910,Benedict
16,MB,2,0,3,1,5,0.4,1,0,1,4,1,0,1,0,3.5,0,6355910,Benedict
11,L/DS,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,6355910,Benedict
17,MB,3,0,5,2,9,0.333,3,3,2,4,0,2,2,0,11,0,6355910,Benedict
18,OH,2,0,6,2,9,0.444,0,0,2,3,0,0,1,1,6.5,0,6355910,Benedict
3,L/DS,3,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,6355910,Benedict
1,S,3,0,2,0,5,0.4,18,1,0,2,0,0,1,0,3.5,0,6355910,Benedict
14,OH,3,0,7,1,11,0.545,0,0,1,3,0,0,2,0,8,0,6355910,Benedict
13,OH,2,0,0,1,3,-0.333,4,0,0,3,0,0,0,0,0,0,6355910,Benedict
5,MB,2,0,2,0,5,0.4,0,1,1,3,0,0,1,0,3.5,0,6355910,Benedict
15,DB,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6355910,Warren Wilson
4,DB,3,0,1,7,19,-0.316,0,0,2,8,2,0,0,0,1,0,6355910,Warren Wilson
1,S,3,0,5,8,23,-0.13,0,1,1,5,1,0,0,0,6,0,6355910,Warren Wilson
6,S,3,0,1,2,9,-0.111,9,0,2,3,0,0,0,0,1,0,6355910,Warren Wilson
10,MB,3,0,1,1,6,0,0,1,1,0,0,0,0,0,2,0,6355910,Warren Wilson
5,OH,3,0,3,3,15,0,0,0,0,2,0,0,0,1,3,0,6355910,Warren Wilson
7,MB,3,0,0,0,8,0,0,1,0,5,3,0,0,0,1,0,6355910,Warren Wilson
9,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084096,Dominican (NY)
11,OPP,1,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,6084096,Dominican (NY)
23,MB,3,0,1,2,7,-0.143,0,1,1,0,0,0,0,2,2,0,6084096,Dominican (NY)
15,OPP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084096,Dominican (NY)
7,OH,3,0,12,9,25,0.12,1,1,2,3,0,0,0,0,13,0,6084096,Dominican (NY)
1,MB,3,0,2,2,8,0,0,1,1,0,0,0,1,0,3.5,0,6084096,Dominican (NY)
25,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084096,Dominican (NY)
4,L,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6084096,Dominican (NY)
6,OH,3,0,4,4,13,0,0,0,2,1,3,0,1,0,4.5,0,6084096,Dominican (NY)
8,OH,2,0,4,5,11,-0.091,0,0,0,0,1,0,0,0,4,0,6084096,Dominican (NY)
2,S,3,0,0,0,0,0,21,0,2,2,0,0,1,0,0.5,0,6084096,Dominican (NY)
14,OH,3,0,9,2,14,0.5,1,0,1,3,0,0,1,1,9.5,0,6084096,Pepperdine
3,S,3,0,0,0,1,0,31,0,0,5,0,1,0,0,1,0,6084096,Pepperdine
26,MB,3,0,3,1,7,0.286,1,1,2,0,1,1,2,0,6,0,6084096,Pepperdine
22,OH,3,0,10,0,12,0.833,1,1,4,1,0,0,1,0,11.5,0,6084096,Pepperdine
10,OH,1,0,1,0,1,1,0,1,1,1,0,0,1,0,2.5,0,6084096,Pepperdine
24,OPP,3,0,8,0,11,0.727,0,2,1,0,0,0,2,1,11,0,6084096,Pepperdine
6,L,3,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,6084096,Pepperdine
17,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084096,Pepperdine
12,MB,3,0,7,0,7,1,0,0,3,1,0,0,2,0,8,0,6084096,Pepperdine
7,OH,3,0,11,2,18,0.5,0,1,2,3,1,0,4,0,14,0,6084098,Ohio St.
15,MB,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6084098,Ohio St.
5,S,3,0,1,1,2,0,26,0,3,3,0,0,0,0,1,0,6084098,Ohio St.
4,L,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6084098,Ohio St.
13,MB,3,0,4,1,6,0.5,0,0,0,1,0,0,4,0,6,0,6084098,Ohio St.
1,L,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,6084098,Ohio St.
14,OH,3,0,6,3,15,0.2,4,0,1,1,2,0,2,0,7,0,6084098,Ohio St.
6,OPP,3,0,13,3,17,0.588,1,4,3,5,0,0,3,0,18.5,0,6084098,Ohio St.
18,MB,3,0,2,4,7,-0.286,0,1,3,3,0,0,3,1,4.5,0,6084098,Ohio St.
14,MB,3,0,10,3,21,0.333,1,0,5,3,2,0,3,0,11.5,0,6084098,Purdue Fort Wayne
4,S,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,6084098,Purdue Fort Wayne
22,MB,3,0,2,2,4,0,0,1,1,1,0,2,2,0,6,0,6084098,Purdue Fort Wayne
5,OPP,3,0,3,1,8,0.25,0,1,0,1,0,1,4,0,7,0,6084098,Purdue Fort Wayne
3,L,3,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,6084098,Purdue Fort Wayne
16,OPP,3,0,9,4,22,0.227,2,1,6,1,0,0,1,0,10.5,0,6084098,Purdue Fort Wayne
6,L,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6084098,Purdue Fort Wayne
1,S,3,0,2,0,3,0.667,21,0,3,1,0,0,1,0,2.5,0,6084098,Purdue Fort Wayne
13,OH,3,0,6,3,16,0.188,1,1,4,0,3,0,1,0,7.5,0,6084098,Purdue Fort Wayne
4,DB,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6358350,Warren Wilson
1,S,3,0,8,5,25,0.12,0,1,4,4,2,0,0,0,9,0,6358350,Warren Wilson
6,S,3,0,1,1,5,0,13,1,3,1,0,0,0,0,2,0,6358350,Warren Wilson
10,MB,3,0,1,1,3,0,0,0,4,0,0,0,0,0,1,0,6358350,Warren Wilson
5,OH,3,0,2,1,11,0.091,0,0,2,6,0,1,0,0,3,0,6358350,Warren Wilson
3,OH,3,0,2,2,15,0,0,0,1,4,1,0,0,0,2,0,6358350,Warren Wilson
