#,P,S,MS,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id,team_name
7,OH,3,0,6,3,15,0.2,1,1,2,6,0,0,1,0,7.5,0,4474586,Cal Lutheran
22,MB,2,0,2,0,4,0.5,0,1,0,0,0,0,0,0,3,0,4474586,Cal Lutheran
30,OH,4,0,7,4,19,0.158,0,1,1,1,1,0,1,0,8.5,0,4474605,Rivier
23,OH,4,0,7,2,13,0.385,1,1,1,5,0,0,0,0,8,0,4474605,Rivier
12,L,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4474605,Rivier
6,L,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4474605,Rivier
11,MB,3,0,2,4,8,-0.25,1,1,3,0,0,1,2,0,5,0,4474605,Rivier
24,OH,4,0,3,6,14,-0.214,1,0,0,3,2,0,0,0,3,0,4474605,Rivier
7,MB,1,0,1,1,2,0,1,0,1,0,0,0,0,0,1,1,4474605,Rivier
8,MB,4,0,13,4,21,0.429,0,1,2,0,0,0,0,0,14,0,4474605,Rivier
1,S,4,0,4,0,5,0.8,34,0,3,5,0,1,2,0,6,1,4474605,Rivier
9,OH,2,0,4,1,8,0.375,0,0,1,0,0,0,1,0,4.5,0,4474605,Rivier
5,L/DS,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4474605,Rivier
11,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4474605,Marymount (VA)
3,S,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4474605,Marymount (VA)
4,S,4,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,4474605,Marymount (VA)
7,OH,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4474605,Marymount (VA)
1,OH,4,0,13,6,25,0.28,1,0,6,3,1,0,4,0,15,1,4474605,Marymount (VA)
28,MB,4,0,7,2,12,0.417,0,0,2,2,0,1,4,0,10,0,4474605,Marymount (VA)
16,OH,4,0,6,1,14,0.357,0,1,3,2,0,0,1,0,7.5,0,4474605,Marymount (VA)
5,OH,4,0,9,2,21,0.333,29,2,6,2,0,0,3,0,12.5,0,4474605,Marymount (VA)
6,OH,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4474605,Marymount (VA)
25,MB,4,0,10,1,14,0.643,0,0,2,1,0,1,4,0,13,1,4474605,Marymount (VA)
10,OH,1,0,0,1,1,-1,0,0,0,2,0,0,0,0,0,0,4474605,Marymount (VA)
30,OH,4,0,11,4,19,0.368,0,2,4,2,0,0,2,0,14,0,4474605,Marymount (VA)
25,S,1,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4474606,Rivier
30,OH,1,0,1,0,2,0.5,1,0,2,1,0,0,1,0,1.5,0,4474606,Rivier
23,OH,1,0,4,1,7,0.429,0,0,0,0,0,0,1,0,4.5,0,4474606,Rivier
12,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4474606,Rivier
6,L,3,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,4474606,Rivier
13,MB,1,0,0,1,2,-0.5,0,0,1,0,0,0,0,0,0,0,4474606,Rivier
3,OH,2,0,1,3,8,-0.25,0,0,0,2,1,0,1,0,1.5,0,4474606,Rivier
11,MB,3,0,4,2,9,0.222,0,1,2,1,0,1,4,0,8,0,4474606,Rivier
24,OH,2,0,4,1,12,0.25,0,0,0,1,1,0,2,0,5,0,4474606,Rivier
7,MB,2,0,2,0,5,0.4,0,0,0,0,0,0,1,0,2.5,0,4474606,Rivier
19,OH,2,0,5,9,17,-0.235,0,1,1,0,0,0,0,0,6,0,4474606,Rivier
8,MB,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.5,0,4474606,Rivier
1,S,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,4474606,Rivier
4,OH,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4474606,Rivier
9,OH,2,0,4,2,9,0.222,6,0,1,1,0,0,1,0,4.5,1,4474606,Rivier
5,L/DS,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4474606,Rivier
19,MB,1,0,1,0,2,0.5,0,0,0,0,0,0,2,0,2,0,4474606,Cal Lutheran
16,OH,3,0,12,1,20,0.55,1,0,1,4,0,0,1,0,12.5,0,4474606,Cal Lutheran
6,OH,1,0,2,0,2,1,0,0,0,0,0,0,1,0,2.5,0,4474606,Cal Lutheran
20,MB,3,0,3,1,6,0.333,0,0,1,1,0,0,2,0,4,0,4474606,Cal Lutheran
10,S,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4474606,Cal Lutheran
13,OH,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,4474606,Cal Lutheran
1,S,3,0,1,0,1,1,26,0,2,4,0,1,0,0,2,0,4474606,Cal Lutheran
9,L,3,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,4474606,Cal Lutheran
3,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474606,Cal Lutheran
23,OH,1,0,0,1,2,-0.5,0,0,0,0,0,0,0,0,0,0,4474606,Cal Lutheran
2,OH,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4474606,Cal Lutheran
17,OH,3,0,12,4,21,0.381,1,3,1,1,0,0,2,0,16,0,4474606,Cal Lutheran
12,OH,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,4474606,Cal Lutheran
5,OH,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,4474606,Cal Lutheran
7,OH,3,0,4,2,11,0.182,0,1,1,5,0,0,1,0,5.5,0,4474606,Cal Lutheran
22,MB,1,0,1,1,3,0,0,0,0,2,0,0,1,0,1.5,0,4474606,Cal Lutheran
5,OH,3,1,7,1,21,0.286,2,0,4,4,0,0,1,0,7.5,1,4474604,Baruch
7,OH,3,1,11,6,28,0.179,0,2,2,5,0,1,0,0,14,0,4474604,Baruch
10,OPP,3,1,8,2,18,0.333,2,0,2,6,2,3,2,0,12,0,4474604,Baruch
14,OPP,3,1,2,1,3,0.333,0,0,2,1,0,0,2,2,3,0,4474604,Baruch
12,DB,3,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,4474604,Baruch
9,S,3,1,2,1,3,0.333,33,0,0,4,0,0,0,3,2,0,4474604,Baruch
2,MB,3,1,10,3,17,0.412,0,1,3,2,0,0,1,0,11.5,0,4474604,Baruch
13,OH,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4474604,Baruch
8,DB,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4474604,Baruch
20,MB,3,1,1,1,4,0,0,0,1,1,0,1,0,0,2,0,4474604,John Jay
15,OH,3,1,4,6,22,-0.091,0,2,3,6,0,0,0,0,6,0,4474604,John Jay
19,MB,3,1,7,1,13,0.462,0,0,2,0,0,2,0,0,9,0,4474604,John Jay
17,S,3,1,0,2,5,-0.4,24,0,4,5,0,0,0,0,0,2,4474604,John Jay
2,OH,3,1,5,4,17,0.059,0,0,1,3,1,0,0,0,5,0,4474604,John Jay
14,MB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474604,John Jay
9,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474604,John Jay
12,OH,3,1,10,5,27,0.185,0,2,0,7,0,0,0,0,12,0,4474604,John Jay
8,OH,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4474604,John Jay
4,L,3,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,4474604,John Jay
11,DB,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4474604,John Jay
9,OH,3,0,7,6,16,0.063,0,0,1,2,0,1,0,0,8,0,4474607,Lehman
12,L,3,0,3,0,6,0.5,18,1,3,1,0,0,1,0,4.5,0,4474607,Lehman
8,OH,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,4474607,Lehman
13,OH,3,0,1,3,9,-0.222,1,0,1,3,2,0,0,0,1,0,4474607,Lehman
7,OH,3,0,2,2,8,0,0,0,2,0,0,1,2,0,4,0,4474607,Lehman
14,OH,2,0,0,1,4,-0.25,0,0,1,0,0,0,1,0,0.5,1,4474607,Lehman
11,S,3,0,5,0,8,0.625,0,0,2,1,0,0,0,0,5,0,4474607,Lehman
1,OPP,3,0,4,2,12,0.167,1,0,1,4,1,0,0,0,4,0,4474607,Lehman
2,OH,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4474607,Hunter
20,OH,3,0,6,3,11,0.273,1,3,1,3,0,1,2,0,11,0,4474607,Hunter
18,S,1,0,1,2,5,-0.2,0,0,0,1,0,0,2,0,2,0,4474607,Hunter
19,MB,3,0,8,0,11,0.727,0,3,0,2,0,0,7,0,14.5,0,4474607,Hunter
11,OH,2,0,8,3,14,0.357,0,2,2,1,1,0,0,0,10,0,4474607,Hunter
9,OH,2,0,3,5,12,-0.167,1,0,0,1,0,0,0,0,3,0,4474607,Hunter
24,MB,3,0,6,4,14,0.143,0,3,3,3,0,0,2,0,10,0,4474607,Hunter
10,S,3,0,0,0,1,0,23,0,1,4,0,0,3,0,1.5,0,4474607,Hunter
23,MB,1,0,2,0,2,1,1,0,0,0,0,0,2,0,3,0,4474607,Hunter
8,L,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4474607,Hunter
7,S,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4474607,Hunter
3,MB,3,0,4,2,13,0.154,3,0,4,0,0,0,0,0,4,0,4474609,Manhattanville
13,OH,3,0,1,2,7,-0.143,28,4,3,8,0,0,1,0,5.5,1,4474609,Manhattanville
10,MB,3,0,3,3,13,0,0,1,0,2,0,0,1,0,4.5,0,4474609,Manhattanville
2,OH,3,0,5,6,26,-0.038,0,2,2,12,1,0,0,0,7,0,4474609,Manhattanville
8,OH,3,0,10,3,27,0.259,0,3,0,19,1,0,0,0,13,0,4474609,Manhattanville
15,OH,3,0,11,7,32,0.125,0,0,5,13,0,1,0,0,12,0,4474609,Manhattanville
4,L,3,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,4474609,Manhattanville
6,NA,3,0,0,1,1,-1,0,0,0,5,0,0,0,0,0,0,4474609,Old Westbury
19,NA,3,0,2,0,10,0.2,7,1,2,2,0,0,0,0,3,2,4474609,Old Westbury
13,NA,3,0,3,1,7,0.286,0,1,0,1,0,2,1,1,6.5,0,4474609,Old Westbury
9,NA,3,0,5,7,39,-0.051,1,0,3,10,2,0,0,0,5,1,4474609,Old Westbury
2,NA,3,0,1,3,19,-0.105,0,1,3,13,2,0,0,0,2,0,4474609,Old Westbury
4,NA,3,0,0,0,3,0,1,0,0,9,1,0,0,0,0,0,4474609,Old Westbury
20,NA,3,0,1,1,12,0,0,0,0,6,0,1,1,0,2.5,0,4474609,Old Westbury
10,NA,3,0,1,1,5,0,0,0,3,6,0,1,0,0,2,0,4474609,Old Westbury
1,OH,3,0,0,2,9,-0.222,0,0,0,2,0,0,0,0,0,0,4474613,Yeshiva
5,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474613,Yeshiva
7,OH,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4474613,Yeshiva
18,OH,3,0,3,2,18,0.056,0,1,1,4,0,0,0,0,4,0,4474613,Yeshiva
13,S,3,0,2,3,12,-0.083,1,0,0,6,1,0,0,0,2,1,4474613,Yeshiva
17,MB,3,0,3,2,12,0.083,0,0,1,5,4,1,0,0,4,0,4474613,Yeshiva
4,L,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4474613,Yeshiva
12,OH,2,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,4474613,Yeshiva
3,S,3,0,1,2,8,-0.125,12,0,1,7,0,0,0,0,1,1,4474613,Yeshiva
8,MB,3,0,6,2,20,0.2,0,0,0,10,1,0,0,0,6,1,4474613,Yeshiva
8,OH,2,0,9,2,16,0.438,0,1,2,7,0,0,0,0,10,0,4474613,Ramapo
11,OH,2,0,5,0,12,0.417,0,0,2,7,0,0,0,0,5,0,4474613,Ramapo
7,S,2,0,0,0,2,0,29,0,0,7,0,0,0,0,0,0,4474613,Ramapo
15,MB,3,0,4,4,15,0,2,3,1,5,0,2,0,0,9,0,4474613,Ramapo
13,OPP,2,0,7,3,17,0.235,0,0,2,6,0,1,1,0,8.5,0,4474613,Ramapo
2,OPP,1,0,6,0,8,0.75,0,0,0,1,0,0,0,0,6,0,4474613,Ramapo
9,L,3,0,0,0,2,0,1,0,0,13,1,0,0,0,0,1,4474613,Ramapo
6,OH,1,0,3,0,4,0.75,0,2,0,1,0,0,0,0,5,0,4474613,Ramapo
19,S,1,0,0,0,1,0,14,2,1,2,0,0,0,0,2,0,4474613,Ramapo
10,MB,3,0,10,2,16,0.5,0,1,1,1,0,0,2,0,12,0,4474613,Ramapo
5,L/DS,1,0,2,1,5,0.2,0,0,1,1,0,0,1,0,2.5,0,4474613,Ramapo
6,RS,2,0,1,3,5,-0.4,0,0,0,2,0,0,0,0,1,0,4474622,Averett
18,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474622,Averett
12,OH,3,1,4,3,17,0.059,0,1,1,0,0,0,0,0,5,0,4474622,Averett
11,MB,3,1,0,0,2,0,1,1,1,1,0,1,0,0,2,0,4474622,Averett
17,S,3,1,0,3,4,-0.75,3,0,0,1,0,0,0,0,0,0,4474622,Averett
8,RS,3,1,0,2,3,-0.667,0,2,0,0,0,0,0,0,2,0,4474622,Averett
3,S,3,1,1,0,6,0.167,5,0,2,2,0,0,0,0,1,0,4474622,Averett
2,DB,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,4474622,Averett
4,OH,3,1,4,4,11,0,0,0,1,4,0,0,0,1,4,0,4474622,Averett
7,G,2,1,4,0,6,0.667,0,3,1,0,0,0,0,0,7,0,4474622,CarolinaU
9,G,3,1,6,1,11,0.455,1,0,0,0,0,0,3,0,7.5,0,4474622,CarolinaU
13,G,2,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,4474622,CarolinaU
10,G,2,0,4,2,8,0.25,1,3,1,0,0,0,2,0,8,0,4474622,CarolinaU
2,G,3,1,2,0,4,0.5,24,6,1,4,0,0,0,0,8,0,4474622,CarolinaU
11,G,3,1,4,0,8,0.5,0,1,2,4,0,0,1,0,5.5,0,4474622,CarolinaU
6,G,3,1,8,2,15,0.4,0,2,2,3,0,0,1,0,10.5,0,4474622,CarolinaU
4,G,2,1,5,2,9,0.333,0,0,2,3,0,0,1,0,5.5,0,4474622,CarolinaU
3,G,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,4474622,CarolinaU
16,MB,3,0,5,1,16,0.25,0,1,0,2,0,1,1,1,7.5,0,4474611,CCNY
4,OH,3,0,3,3,16,0,0,0,0,9,2,0,1,0,3.5,0,4474611,CCNY
6,DB,2,0,1,0,4,0.25,0,1,1,0,0,0,0,0,2,1,4474611,CCNY
5,S,3,0,0,0,1,0,1,0,0,13,2,0,0,0,0,0,4474611,CCNY
3,OH,3,0,4,6,21,-0.095,0,0,3,8,3,1,0,1,5,0,4474611,CCNY
7,OH,2,0,4,8,17,-0.235,1,2,0,2,0,0,0,0,6,0,4474611,CCNY
12,MB,3,0,6,1,13,0.385,0,1,0,2,0,3,1,1,10.5,0,4474611,CCNY
17,S,3,0,1,0,6,0.167,21,3,2,7,0,0,1,0,4.5,3,4474611,CCNY
2,MB,1,0,1,1,3,0,0,0,1,1,0,0,0,0,1,0,4474611,Brooklyn
20,OH,3,0,9,2,18,0.389,0,3,0,3,0,1,0,0,13,0,4474611,Brooklyn
6,OH,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4474611,Brooklyn
14,OH,1,0,1,1,6,0,0,2,1,4,0,0,0,0,3,0,4474611,Brooklyn
12,S,3,0,0,0,1,0,33,0,0,6,0,0,0,0,0,0,4474611,Brooklyn
15,MB,3,0,7,4,16,0.188,0,0,1,1,1,3,1,0,10.5,0,4474611,Brooklyn
8,S,1,0,0,1,2,-0.5,0,0,0,0,0,0,0,0,0,0,4474611,Brooklyn
16,OH,3,0,9,10,29,-0.034,0,4,0,9,0,0,0,0,13,0,4474611,Brooklyn
10,OH,2,0,2,7,16,-0.313,0,1,0,3,1,0,0,0,3,0,4474611,Brooklyn
1,OH,3,0,7,1,21,0.286,1,0,1,11,2,0,1,0,7.5,0,4474611,Brooklyn
7,OH,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4474611,Brooklyn
24,OH,2,0,2,1,7,0.143,2,0,1,4,0,0,1,0,2.5,0,4474614,St. Joseph's (L.I.)
6,OH,1,0,3,0,4,0.75,1,4,1,0,0,0,0,0,7,0,4474614,St. Joseph's (L.I.)
5,L/DS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474614,St. Joseph's (L.I.)
20,MB,1,0,3,3,8,0,0,0,0,1,0,0,2,0,4,0,4474614,St. Joseph's (L.I.)
19,MB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474614,St. Joseph's (L.I.)
13,S,2,0,3,0,3,1,14,1,0,0,0,0,0,0,4,0,4474614,St. Joseph's (L.I.)
21,OH,1,0,2,1,4,0.25,0,0,0,0,0,0,0,0,2,0,4474614,St. Joseph's (L.I.)
3,MB,2,0,6,1,7,0.714,0,1,2,1,0,0,2,0,8,0,4474614,St. Joseph's (L.I.)
4,DB,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4474614,St. Joseph's (L.I.)
23,OH,1,0,1,0,1,1,0,0,0,2,0,0,1,0,1.5,0,4474614,St. Joseph's (L.I.)
7,OH,2,0,7,1,13,0.462,0,1,3,5,0,0,0,0,8,0,4474614,St. Joseph's (L.I.)
11,OH,1,0,4,1,8,0.375,0,0,1,3,0,0,1,0,4.5,0,4474614,St. Joseph's (L.I.)
14,OH,1,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,4474614,St. Joseph's (L.I.)
15,MB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4474614,St. Joseph's (L.I.)
1,L,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,4474614,St. Joseph's (L.I.)
10,OH,2,0,10,3,15,0.467,1,0,2,4,0,0,1,0,10.5,0,4474614,St. Joseph's (L.I.)
22,S,1,0,0,0,1,0,11,1,1,1,0,0,0,0,1,0,4474614,St. Joseph's (L.I.)
2,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474614,St. Joseph's (L.I.)
12,S,2,0,1,0,1,1,11,0,2,2,0,0,0,0,1,0,4474614,St. Joseph's (L.I.)
9,L,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4474614,St. Joseph's (L.I.)
8,OH,2,0,1,5,7,-0.571,0,0,1,3,0,0,0,0,1,0,4474614,St. Joseph's (L.I.)
1,OH,2,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,4474614,Sarah Lawrence
15,L/DS,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4474614,Sarah Lawrence
4,OH,3,0,8,8,35,0,0,0,2,2,3,0,1,0,8.5,0,4474614,Sarah Lawrence
18,OH,2,0,0,3,6,-0.5,0,0,0,0,0,0,1,0,0.5,0,4474614,Sarah Lawrence
2,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474614,Sarah Lawrence
11,S,3,0,1,0,3,0.333,0,0,0,0,0,0,0,0,1,0,4474614,Sarah Lawrence
5,L/DS,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4474614,Sarah Lawrence
10,MB,3,0,0,1,4,-0.25,0,0,0,0,0,0,0,1,0,0,4474614,Sarah Lawrence
3,MB,3,0,0,1,2,-0.5,0,0,0,1,0,0,2,0,1,0,4474614,Sarah Lawrence
9,S,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4474614,Sarah Lawrence
16,S,3,0,0,0,5,0,9,0,1,3,0,0,0,0,0,0,4474614,Sarah Lawrence
5,S,3,0,0,0,0,0,3,1,2,3,0,0,0,0,1,0,4474615,Bethany (WV)
1,MB,3,0,2,0,2,1,0,0,3,2,0,0,1,0,2.5,0,4474615,Bethany (WV)
12,MB,3,0,2,1,8,0.125,12,0,2,5,0,0,2,0,3,0,4474615,Bethany (WV)
10,OH,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4474615,Bethany (WV)
15,OH,3,0,6,5,26,0.038,0,0,1,4,0,0,1,1,6.5,0,4474615,Bethany (WV)
11,L,3,0,1,0,4,0.25,0,0,0,7,0,0,0,0,1,1,4474615,Bethany (WV)
8,OH,3,0,5,4,23,0.043,4,1,5,5,0,0,0,0,6,0,4474615,Bethany (WV)
24,MB,3,0,4,1,10,0.3,0,1,4,0,0,0,2,0,6,0,4474615,Bethany (WV)
6,OH,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4474615,Adrian
10,OH,3,0,8,3,18,0.278,0,0,1,7,1,0,0,0,8,0,4474615,Adrian
28,MB,3,0,5,1,6,0.667,1,0,2,1,0,0,0,1,5,0,4474615,Adrian
11,S,3,0,1,0,3,0.333,12,4,3,5,0,0,0,0,5,0,4474615,Adrian
8,S,3,0,0,1,2,-0.5,15,2,1,2,0,0,0,0,2,0,4474615,Adrian
9,OH,3,0,4,2,14,0.143,0,0,0,3,0,0,1,0,4.5,0,4474615,Adrian
1,S,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,4474615,Adrian
4,OH,3,0,9,4,20,0.25,1,1,4,4,0,0,0,0,10,0,4474615,Adrian
25,MB,3,0,5,0,11,0.455,1,1,4,1,0,0,1,0,6.5,0,4474615,Adrian
7,OH,3,0,3,6,12,-0.25,0,0,0,1,0,0,0,0,3,0,4474615,Adrian
5,L,3,0,0,1,4,-0.25,1,0,0,11,0,0,0,0,0,0,4474615,Adrian
2,L/DS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474615,Adrian
8,S,3,0,0,2,6,-0.333,10,2,1,4,0,0,0,0,2,0,4474616,UMSV
14,OH,3,0,7,5,18,0.111,0,0,3,6,1,0,0,0,7,0,4474616,UMSV
4,MB,3,0,2,3,7,-0.143,0,0,0,1,0,0,1,0,2.5,0,4474616,UMSV
19,MB,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,4474616,UMSV
7,NA,3,0,1,1,9,0,0,1,0,0,0,0,1,0,2.5,0,4474616,UMSV
18,DB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474616,UMSV
1,DB,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4474616,UMSV
9,OH,3,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,4474616,UMSV
6,NA,3,0,0,1,4,-0.25,1,0,0,7,0,0,0,0,0,0,4474616,UMSV
13,OH,3,0,1,6,22,-0.227,0,0,0,3,3,0,1,0,1.5,0,4474616,UMSV
21,MB,1,0,2,1,7,0.143,0,1,0,0,0,1,0,0,4,0,4474616,New Jersey City
18,OPP,2,0,7,1,14,0.429,0,5,2,8,0,0,1,0,12.5,0,4474616,New Jersey City
8,S,1,0,1,0,2,0.5,9,1,0,4,0,0,0,0,2,0,4474616,New Jersey City
22,S,2,0,2,0,2,1,24,1,0,2,0,0,2,0,4,0,4474616,New Jersey City
14,MB,2,0,6,1,8,0.625,0,1,2,1,0,0,1,0,7.5,0,4474616,New Jersey City
9,OH,2,0,2,3,8,-0.125,0,0,3,2,0,0,3,0,3.5,0,4474616,New Jersey City
15,L,1,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,4474616,New Jersey City
5,L,2,0,0,1,1,-1,2,0,0,4,0,0,0,0,0,0,4474616,New Jersey City
3,OPP,1,0,3,2,9,0.111,0,0,1,3,0,0,1,0,3.5,1,4474616,New Jersey City
11,OH,3,0,9,1,19,0.421,0,2,2,3,1,0,0,0,11,0,4474616,New Jersey City
20,MB,3,0,5,0,5,1,0,0,3,3,0,0,6,0,8,0,4474616,New Jersey City
10,OH,1,0,3,0,5,0.6,0,0,0,0,0,0,0,0,3,0,4474616,New Jersey City
6,MB,4,1,2,2,7,0,1,3,1,3,1,1,1,0,6.5,0,4474617,York (NY)
1,S,4,1,0,0,0,0,8,1,0,9,2,0,0,0,1,0,4474617,York (NY)
13,OH,4,1,17,6,36,0.306,0,2,5,12,4,1,0,0,20,0,4474617,York (NY)
10,MB,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4474617,York (NY)
8,MH,4,1,0,0,1,0,1,2,3,2,0,0,1,0,2.5,0,4474617,York (NY)
9,OH,4,1,15,7,41,0.195,1,3,4,6,3,0,0,1,18,0,4474617,York (NY)
11,OH,3,0,1,0,2,0.5,27,2,0,4,0,0,0,0,3,0,4474617,York (NY)
5,MH,4,1,5,0,5,1,0,0,3,0,0,0,0,1,5,0,4474617,York (NY)
4,DB,4,1,3,2,15,0.067,22,4,1,8,1,0,1,0,7.5,0,4474617,Medgar Evers
13,MB,4,1,6,4,14,0.143,0,1,0,6,0,0,1,1,7.5,0,4474617,Medgar Evers
11,RS,4,1,6,9,25,-0.12,0,1,2,5,0,0,0,2,7,0,4474617,Medgar Evers
18,S,4,0,0,0,1,0,0,1,3,2,2,0,0,0,1,0,4474617,Medgar Evers
10,MH,4,1,1,1,7,0,0,0,0,0,1,0,0,1,1,0,4474617,Medgar Evers
16,S,4,1,2,1,4,0.25,5,1,1,2,5,0,0,0,3,0,4474617,Medgar Evers
6,OH,4,1,13,7,35,0.171,1,2,3,10,2,0,0,0,15,0,4474617,Medgar Evers
4,L,3,0,1,0,1,1,1,0,0,12,1,0,0,0,1,0,4474620,St. Joseph's (Brkln)
14,OH,3,0,15,2,37,0.351,0,0,1,6,1,0,1,0,15.5,0,4474620,St. Joseph's (Brkln)
11,MB,3,0,6,0,11,0.545,1,0,0,5,0,0,1,1,6.5,1,4474620,St. Joseph's (Brkln)
7,S,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4474620,St. Joseph's (Brkln)
5,L/DS,3,0,0,0,0,0,25,0,2,2,0,0,0,0,0,3,4474620,St. Joseph's (Brkln)
12,MB,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,4474620,St. Joseph's (Brkln)
10,OH,3,0,3,7,18,-0.222,0,0,2,8,1,0,2,0,4,0,4474620,St. Joseph's (Brkln)
8,MB,3,0,4,1,11,0.273,0,0,3,3,0,0,2,0,5,0,4474620,St. Joseph's (Brkln)
9,S,3,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,4474620,Purchase
24,L,3,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,4474620,Purchase
1,OH,3,0,1,0,6,0.167,1,0,5,6,0,0,2,0,2,0,4474620,Purchase
3,OH,3,0,7,2,17,0.294,0,1,1,6,0,0,0,0,8,0,4474620,Purchase
20,MB,3,0,4,0,8,0.5,0,2,2,1,0,0,2,0,7,0,4474620,Purchase
13,S,3,0,1,0,1,1,17,0,0,2,0,0,2,0,2,0,4474620,Purchase
4,OH,3,0,20,3,33,0.515,0,0,1,9,0,0,0,0,20,0,4474620,Purchase
12,OPP,3,0,12,4,30,0.267,1,1,2,4,0,0,2,0,14,0,4474620,Purchase
15,OPP,1,0,0,2,2,-1,0,0,0,0,0,0,0,0,0,0,4474621,Mount Aloysius
7,OH,4,0,10,5,32,0.156,1,2,3,10,4,0,0,0,12,0,4474621,Mount Aloysius
20,MB,4,0,6,1,11,0.455,0,0,1,1,0,3,2,0,10,0,4474621,Mount Aloysius
11,OH,4,0,4,2,14,0.143,0,1,4,4,0,2,3,0,8.5,0,4474621,Mount Aloysius
24,S,4,0,5,2,13,0.231,2,0,0,2,0,1,3,1,7.5,0,4474621,Mount Aloysius
