Name,S,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RetAtt,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id
Purchase,3,15,14,75,0.013,15,1,9,29,68,13,0,0,0,16,0,5672511
Keystone,3,35,13,85,0.259,32,13,5,41,29,1,3,2,1,52,0,5672511
Bethany (WV),5,52,30,198,0.111,47,10,6,88,101,5,0,6,3,65,0,5672203
Wash. & Jeff.,5,65,37,213,0.131,58,5,6,104,104,10,0,14,4,77,1,5672203
Elms,3,14,23,80,-0.113,13,4,6,32,68,11,1,4,2,21,0,5672208
Regis (MA),3,34,12,85,0.259,32,11,6,42,31,4,1,12,1,52,0,5672208
Elizabethtown,3,31,11,131,0.153,30,2,4,53,69,15,2,4,1,37,0,5672209
Stevenson,3,40,19,143,0.147,37,15,4,63,56,2,0,6,1,58,0,5672209
Rochester (NY),4,49,29,131,0.153,45,11,15,58,85,9,0,10,0,65,0,5672213
Lebanon Valley,4,42,22,125,0.16,37,9,11,51,78,11,6,8,0,61,0,5672213
Bridgewater (VA),3,41,12,108,0.269,38,11,3,61,48,6,0,10,0,57,0,5672214
Guilford,3,27,15,109,0.11,26,6,4,51,71,11,0,0,1,33,0,5672214
Lasell,5,48,26,137,0.161,45,11,15,74,84,11,2,10,1,66,0,5672219
Rivier,5,48,28,164,0.122,46,11,21,54,96,11,3,6,0,65,0,5672219
Penn St.-Hazleton,5,40,19,172,0.122,37,8,3,85,97,16,1,6,5,52,0,5672221
Cedar Crest,5,63,34,190,0.153,60,16,6,103,89,8,3,6,2,85,1,5672221
Roanoke,4,44,20,139,0.173,39,6,12,54,85,9,1,18,0,60,0,5672222
Randolph-Macon,4,50,19,136,0.228,45,9,8,57,68,6,1,16,0,68,0,5672222
MCLA,5,46,25,163,0.129,41,9,9,96,87,9,4,4,1,61,2,5672223
SUNY Delhi,5,40,37,186,0.016,36,9,6,81,93,9,7,0,4,56,1,5672223
Gettysburg,3,36,13,112,0.205,33,8,1,64,49,5,2,0,0,46,0,5672224
Messiah,3,29,21,122,0.066,27,5,5,60,73,8,0,6,1,37,0,5672224
Arcadia,4,46,23,162,0.142,44,9,6,88,90,10,1,6,0,59,0,5672225
Wm. Paterson,4,56,21,169,0.207,51,10,7,85,80,9,2,6,1,71,0,5672225
Ohio Wesleyan,4,40,19,141,0.149,39,1,12,67,85,10,1,14,1,49,0,5672226
Carnegie Mellon,4,56,23,162,0.204,52,10,13,73,67,1,1,10,2,72,0,5672226
Misericordia,3,41,10,76,0.408,38,14,9,33,55,11,2,2,0,58,0,5672227
Manhattanville,3,28,11,75,0.227,27,11,7,24,64,14,0,2,1,40,0,5672227
Husson,3,21,18,72,0.042,21,7,7,24,63,12,2,2,7,31,0,5672228
St. Joseph's (ME),3,33,15,75,0.24,29,12,11,32,54,7,3,4,2,50,0,5672228
Bryn Athyn,3,10,19,70,-0.129,7,2,2,28,72,17,1,2,0,14,0,5672230
Dickinson,3,32,11,75,0.28,30,17,2,33,31,2,1,8,1,54,0,5672230
York (NY),5,20,22,91,-0.022,16,19,17,39,87,27,0,0,0,39,0,5672231
Valley Forge,5,25,34,109,-0.083,24,27,17,43,86,19,2,0,0,54,0,5672231
Moravian,3,34,10,89,0.27,33,19,11,46,36,4,2,8,0,59,1,5672234
Penn St.-Berks,3,12,18,82,-0.073,11,4,4,41,62,19,1,0,0,17,0,5672234
Plymouth St.,3,34,11,124,0.185,28,6,8,49,51,6,4,2,1,45,0,5672235
Salve Regina,3,27,16,131,0.084,20,6,7,46,65,6,2,4,2,37,5,5672235
Pratt,5,38,16,129,0.171,34,15,14,60,94,16,2,6,3,58,0,5672236
St. Joseph's (Brkln),5,57,24,149,0.221,52,16,11,66,78,15,1,2,0,75,0,5672236
Skidmore,3,41,12,81,0.358,33,7,10,21,53,3,7,2,1,56,1,5672237
SUNY Cobleskill,3,26,23,73,0.041,23,3,4,25,64,7,3,2,2,33,0,5672237
Rosemont,3,8,11,53,-0.057,7,7,7,36,62,15,1,0,1,16,0,5672238
Rutgers-Newark,3,40,17,96,0.24,34,15,12,34,40,7,2,0,0,57,0,5672238
Chris. Newport,3,51,23,123,0.228,47,6,2,67,53,7,1,6,0,61,0,5672242
Haverford,3,23,13,113,0.088,19,7,4,40,71,6,2,14,0,39,0,5672242
Albright,3,25,14,122,0.09,23,8,7,65,49,7,1,14,0,41,0,5672241
Delaware Valley,3,23,30,126,-0.056,21,7,8,71,66,8,3,2,0,34,1,5672241
VTSU-Johnson,3,28,12,101,0.158,27,11,16,47,57,6,3,0,1,42,0,5731404
Salem St.,3,19,18,98,0.01,19,6,5,49,58,11,0,0,1,25,0,5731404
Pitt.-Bradford,3,25,17,109,0.073,25,2,5,46,70,11,1,6,0,31,0,5672263
Buffalo St.,3,38,16,106,0.208,38,11,3,58,46,2,0,4,0,51,0,5672263
Wis.-Whitewater,3,44,14,113,0.265,39,8,5,61,50,0,2,18,1,63,0,5672200
Gustavus Adolphus,3,30,21,122,0.074,28,0,2,47,70,8,1,6,1,34,0,5672200
La Verne,3,46,17,140,0.207,44,2,5,65,74,4,1,12,1,55,0,5672196
WashU,3,51,14,148,0.25,48,4,3,63,63,2,1,6,1,59,0,5672196
St. John Fisher,4,49,24,186,0.134,40,10,11,71,90,5,0,0,0,59,0,5672266
Capital,4,51,21,162,0.185,46,5,4,77,82,10,3,4,0,61,0,5672266
Anderson (IN),3,30,21,100,0.09,27,0,3,37,70,6,2,4,3,34,0,5672220
Millikin,3,44,13,102,0.304,41,6,4,40,45,0,3,10,2,58,0,5672220
UMSV,5,51,15,160,0.225,49,12,13,86,95,18,0,2,1,64,4,5730791
Centenary (NJ),5,47,20,158,0.171,44,18,9,85,81,12,1,2,1,67,1,5730791
Penn College,3,15,16,90,-0.011,11,3,5,42,61,16,0,6,2,21,0,5682764
York (PA),3,35,18,103,0.165,29,16,13,52,47,3,1,6,0,55,0,5682764
Southern Va.,5,46,26,166,0.12,43,11,18,97,80,10,5,6,4,65,0,5682642
Brevard,5,39,25,168,0.083,37,10,14,86,81,11,3,2,1,53,0,5682642
Farmingdale St.,5,55,26,192,0.151,49,16,11,83,100,7,2,8,2,77,0,5672299
Hunter,5,65,26,189,0.206,62,7,10,103,97,16,1,12,3,79,0,5672299
Wis.-Oshkosh,3,51,12,126,0.31,45,9,9,54,58,0,0,8,0,64,0,5672233
Northwestern-St. Paul,3,35,14,111,0.189,35,0,1,52,66,9,0,4,1,37,0,5672233
North Central (MN),3,43,16,95,0.284,38,6,10,31,52,6,0,4,1,51,0,5672244
Maranatha Baptist,3,19,18,68,0.015,17,6,3,33,63,6,2,6,2,30,0,5672244
Macalester,4,42,32,148,0.068,38,17,5,54,81,10,0,6,1,62,0,5672256
Luther,4,39,28,126,0.087,38,10,8,63,86,17,4,10,1,58,0,5672256
Neb. Wesleyan,5,58,22,166,0.217,51,8,11,58,92,6,0,20,3,76,0,5672257
Monmouth (IL),5,60,27,162,0.204,53,6,10,72,97,8,1,8,3,71,0,5672257
Franklin & Marshall,3,28,23,110,0.045,24,5,10,49,64,10,0,0,1,33,0,5672301
Juniata,3,27,7,87,0.23,26,10,10,56,43,5,2,8,0,43,0,5672301
SUNY New Paltz,4,34,31,146,0.021,27,8,14,63,85,11,1,2,4,44,0,5672303
Kean,4,42,21,135,0.156,38,11,12,75,63,8,0,4,1,55,0,5672303
WPI,3,25,21,122,0.033,21,2,8,67,65,6,2,6,2,32,0,5672304
WestConn,3,40,21,138,0.138,37,6,14,71,64,2,1,4,0,49,0,5672304
New Jersey City,3,27,14,103,0.126,26,5,6,46,69,10,1,4,0,35,1,5672309
Neumann,3,39,21,119,0.151,34,10,6,50,61,5,0,2,0,50,2,5672309
Illinois Col.,3,46,15,112,0.277,41,11,9,46,51,9,1,10,0,63,0,5672312
Franklin,3,16,9,92,0.076,13,9,6,29,64,11,1,6,0,29,0,5672312
Hartwick,4,42,18,145,0.166,33,6,8,61,75,11,2,16,0,58,0,5672319
Alfred St.,4,41,24,150,0.113,36,11,11,64,80,6,2,6,0,57,0,5672319
SUNY Canton,3,30,22,120,0.067,25,14,5,60,57,2,0,6,0,47,1,5672320
Hilbert,3,31,18,119,0.109,28,2,7,58,68,14,2,4,0,37,1,5672320
Hood,5,43,21,134,0.164,42,13,11,72,76,9,0,6,0,59,2,5672328
Gwynedd Mercy,5,46,20,145,0.179,53,9,13,67,82,13,0,10,0,60,3,5672328
Maryville (TN),5,52,18,166,0.205,49,11,15,66,80,8,5,8,7,72,0,5672400
Oglethorpe,5,40,25,159,0.094,38,8,10,64,94,11,1,0,4,49,0,5672400
William Peace,3,41,16,129,0.194,38,7,8,70,56,2,6,0,7,54,0,5672579
Greensboro,3,28,21,134,0.052,25,2,3,66,65,7,2,6,8,35,0,5672579
Bard,5,35,27,133,0.06,32,10,5,63,85,14,1,10,2,51,1,5672210
Wilkes,5,43,30,144,0.09,41,14,13,65,89,10,0,12,3,63,1,5672210
SUNY Poly,3,18,17,67,0.015,17,2,7,28,66,15,1,2,2,22,3,5672273
Plattsburgh St.,3,32,15,76,0.224,27,15,8,29,40,2,0,10,2,52,1,5672273
Wash. & Lee,3,40,11,102,0.284,39,10,2,49,45,1,0,6,1,53,0,5672276
Averett,3,37,15,113,0.195,34,1,8,48,71,10,0,10,4,43,0,5672276
Fredonia,3,34,20,122,0.115,32,2,10,60,67,7,0,6,1,39,0,5672277
Westminster (PA),3,34,12,110,0.2,29,7,7,59,47,2,0,6,1,44,0,5672277
RIT,5,33,19,122,0.115,29,14,5,42,89,11,1,8,0,52,0,5672280
Grove City,5,63,24,144,0.271,52,11,14,57,85,14,2,10,1,81,0,5672280
Scranton,3,43,10,100,0.33,38,10,11,39,57,8,2,2,0,56,0,5672281
SUNY Geneseo,3,28,15,95,0.137,21,8,3,35,63,10,0,2,1,37,1,5672281
Pitt.-Greensburg,3,27,13,97,0.144,24,6,6,43,65,11,0,10,0,38,0,5672282
Kenyon,3,42,19,111,0.207,39,11,9,51,57,6,0,8,0,57,0,5672282
Thomas (ME),3,24,19,86,0.058,21,2,5,43,67,12,2,4,0,30,1,5672283
Southern Me.,3,35,23,108,0.111,30,12,6,41,53,2,2,4,0,51,0,5672283
SUNY Maritime,3,19,17,88,0.023,18,5,5,29,71,9,1,0,1,25,2,5672288
King's (PA),3,41,13,89,0.315,39,9,2,44,37,5,1,2,0,52,0,5672288
Marywood,3,15,24,107,-0.084,12,6,4,39,65,7,1,2,0,23,0,5672292
SUNY Oneonta,3,32,13,100,0.19,26,7,8,48,45,6,6,2,0,46,0,5672292
Old Westbury,3,32,14,93,0.194,29,11,17,36,49,4,1,2,0,45,0,5672293
Lehman,3,22,19,82,0.037,21,4,10,41,56,11,0,2,1,27,1,5672293
Rutgers-Camden,3,34,18,108,0.148,29,4,3,50,68,9,1,2,1,40,0,5672295
Washington Col.,3,42,13,111,0.261,40,9,4,49,56,4,4,4,2,57,0,5672295
Oswego St.,5,58,42,174,0.092,53,14,11,71,97,12,0,6,0,75,1,5672296
Penn St.-Behrend,5,40,14,138,0.188,35,12,13,58,92,14,0,18,1,61,2,5672296
John Carroll,5,61,21,185,0.216,59,5,5,82,106,11,0,22,0,77,0,5672297
Denison,5,75,29,202,0.228,74,11,8,94,101,5,3,8,5,93,0,5672297
UC Santa Cruz,4,48,19,130,0.223,43,7,9,45,87,13,2,14,0,64,1,5672330
NYU,4,50,22,131,0.214,47,13,5,50,74,7,0,12,0,69,0,5672330
Wis.-Superior,3,31,17,111,0.126,31,2,2,43,73,11,1,4,0,36,2,5672270
Wartburg,3,41,9,95,0.337,38,11,1,50,46,2,4,4,2,58,1,5672270
St. Olaf,5,63,24,176,0.222,60,6,3,88,86,6,4,10,3,78,0,5672269
Simpson,5,52,30,181,0.122,50,6,0,73,98,6,1,8,3,63,0,5672269
Benedictine (IL),3,25,19,133,0.045,25,2,2,65,68,6,1,4,4,30,0,5672331
Colby,3,48,17,133,0.233,48,6,5,80,53,2,1,4,1,57,0,5672331
Carroll (WI),4,47,26,160,0.131,45,8,7,62,86,6,1,14,6,63,0,5672302
Concordia Wisconsin,4,50,29,156,0.135,46,6,5,72,83,8,3,16,0,67,0,5672302
Baldwin Wallace,3,22,20,87,0.023,20,2,7,19,66,7,0,6,2,27,0,5672305
UChicago,3,39,10,71,0.408,38,7,8,36,36,2,1,16,0,55,0,5672305
Mary Hardin-Baylor,3,40,14,105,0.248,37,7,10,48,53,4,2,8,1,53,0,5672311
Concordia (TX),3,27,22,104,0.048,24,4,6,46,63,7,1,4,1,34,0,5672311
MUW,4,46,23,128,0.18,41,10,12,35,91,15,1,6,4,60,1,5672314
Eureka,4,46,11,96,0.365,43,15,6,47,63,10,1,12,2,68,0,5672314
Lakeland,3,49,8,106,0.387,45,8,5,47,49,4,3,0,2,60,0,5672326
Concordia-M'head,3,34,10,99,0.242,33,4,5,40,68,8,1,0,3,39,1,5672326
St. Norbert,3,46,12,99,0.343,43,1,13,43,55,2,1,6,3,51,1,5672327
Augsburg,3,33,15,101,0.178,29,2,10,35,60,1,1,6,8,39,1,5672327
Greenville,3,42,21,114,0.184,39,12,7,48,48,4,1,4,0,57,0,5677822
Blackburn,3,17,14,87,0.034,16,4,4,34,66,12,0,8,0,25,0,5677822
Buena Vista,3,27,19,114,0.07,23,4,7,41,66,6,0,2,0,32,0,5672401
Bethel (MN),3,42,14,110,0.255,35,6,8,58,49,4,1,8,1,53,0,5672401
Schreiner,4,44,23,180,0.117,44,6,8,84,88,6,3,8,4,57,2,5672274
Texas Lutheran,4,56,25,188,0.165,55,6,7,100,77,6,5,16,2,75,1,5672274
Beloit,3,15,15,99,0,14,2,2,44,63,8,0,4,1,19,0,5672290
MSOE,3,50,15,113,0.31,45,8,11,64,44,2,0,6,0,61,0,5672290
Austin,3,35,10,110,0.227,32,11,10,37,49,6,0,10,0,51,0,5672298
Dallas,3,24,13,108,0.102,22,6,9,35,64,11,0,4,0,32,1,5672298
Dubuque,4,52,27,162,0.154,48,8,2,77,88,12,1,22,0,72,0,5672300
Aurora,4,57,31,175,0.149,57,12,11,72,100,8,3,8,0,76,0,5672300
Trinity (TX),4,54,25,176,0.165,49,3,8,76,86,6,0,18,1,66,0,5682729
Southwestern (TX),4,53,19,159,0.214,53,6,6,89,75,3,0,12,0,65,0,5682729
Webster,4,43,23,162,0.123,38,6,7,58,86,8,5,0,11,54,0,5672332
Spalding,4,51,24,164,0.165,49,8,10,63,90,6,4,2,5,64,0,5672332
Waynesburg,3,22,17,98,0.051,22,5,8,38,66,9,0,0,3,27,0,5672334
Allegheny,3,41,10,92,0.337,40,9,8,54,40,5,0,10,0,55,0,5672334
Penn St.-York,3,30,18,142,0.085,29,4,5,66,76,6,1,8,1,39,0,5672342
Notre Dame (MD),3,48,27,146,0.144,45,6,2,87,60,4,1,10,1,60,0,5672342
Ohio Northern,3,36,17,119,0.16,34,1,0,52,68,5,2,10,4,44,0,5672343
Transylvania,3,53,15,138,0.275,49,5,6,52,59,1,1,12,0,65,0,5672343
Methodist,4,49,29,155,0.129,44,10,10,82,73,6,3,0,0,62,0,5672345
Meredith,4,38,19,141,0.135,35,6,11,68,82,10,8,2,1,53,1,5672345
Olivet,3,41,16,121,0.207,39,5,8,59,50,1,5,0,1,51,1,5672349
Ohio Christian,3,26,21,114,0.044,23,1,5,52,65,5,5,0,1,32,0,5672349
DePauw,3,32,17,94,0.16,29,2,7,39,64,12,1,0,0,35,0,5672352
Trine,3,38,13,93,0.269,36,12,9,41,51,2,2,10,0,57,0,5672352
Randolph,3,26,8,65,0.277,24,14,6,29,42,6,3,10,1,48,0,5672361
Wilson,3,27,24,84,0.036,25,6,8,25,67,14,1,2,0,35,0,5672361
CWRU,3,24,14,107,0.093,23,1,4,38,64,8,0,4,0,27,0,5672362
Marietta,3,48,8,101,0.396,44,8,9,53,43,1,0,12,0,62,0,5672362
Sarah Lawrence,4,55,24,160,0.194,52,19,9,79,76,11,2,16,2,84,0,5672363
Saint Joseph (CT),4,35,22,146,0.089,31,11,5,74,92,19,1,12,1,53,0,5672363
Salisbury,4,56,16,138,0.29,50,9,9,72,72,10,0,14,0,72,0,5672364
St. Mary's (MD),4,41,26,150,0.1,39,10,7,62,89,9,1,4,0,54,0,5672364
Mount Holyoke,3,39,15,122,0.197,29,7,11,59,52,2,0,2,0,47,0,5672369
Worcester St.,3,21,15,112,0.054,16,2,5,50,64,7,1,15,1,31.5,0,5672369
Saint Elizabeth,4,33,30,130,0.023,29,4,8,52,77,15,1,4,0,40,0,5672376
Rutgers-Newark,4,39,19,116,0.172,34,15,15,56,66,4,1,14,3,62,0,5672376
Penn St.-Hazleton,4,28,20,129,0.062,25,2,3,58,87,17,2,12,3,38,0,5672382
Stockton,4,58,25,154,0.214,57,17,14,75,67,2,2,14,3,84,0,5672382
Rochester (NY),5,60,33,174,0.155,54,9,12,83,101,12,4,8,0,77,0,5672383
Catholic,5,52,23,163,0.178,48,12,9,72,92,9,8,8,1,76,0,5672383
Pratt,3,30,11,101,0.188,27,14,7,43,58,8,2,6,0,49,0,5672384
Brooklyn,3,36,21,103,0.146,32,8,7,55,66,14,0,4,0,46,0,5672384
Immaculata,4,34,21,183,0.071,28,13,3,91,81,16,0,2,2,48,0,5672385
Bryn Athyn,4,49,21,165,0.17,38,16,10,117,83,13,1,0,1,66,0,5672385
Keuka,3,33,14,89,0.213,33,5,11,37,61,9,3,0,0,41,0,5672386
Skidmore,3,40,14,94,0.277,38,9,12,37,56,5,8,2,1,58,1,5672386
Paul Smiths,3,30,9,119,0.176,28,7,7,64,63,3,7,0,1,44,1,5672387
MCLA,3,32,24,122,0.066,29,3,5,71,66,7,1,0,0,36,1,5672387
Purchase,3,21,15,78,0.077,19,1,4,30,68,5,0,2,0,23,0,5672389
FDU-Florham,3,44,5,81,0.481,44,5,5,38,33,1,2,0,1,51,0,5672389
Pitt.-Greensburg,3,27,16,114,0.096,26,1,3,56,71,7,0,4,0,30,0,5672393
Franciscan,3,45,10,114,0.307,40,7,3,63,41,1,0,10,1,57,1,5672393
Vassar,4,43,26,144,0.118,40,8,8,63,86,7,1,12,0,58,0,5672394
Arcadia,4,48,26,148,0.149,47,7,7,75,79,8,1,6,1,59,0,5672394
Ramapo,3,18,17,77,0.013,17,3,2,30,58,15,1,8,1,26,2,5672395
Misericordia,3,38,22,93,0.172,37,15,15,36,61,3,1,8,0,58,1,5672395
Otterbein,4,52,27,151,0.166,51,9,10,63,84,3,1,16,2,70,0,5672397
Mt. St. Joseph,4,47,25,148,0.149,46,3,5,60,82,9,1,12,0,57,0,5672397
Cortland,3,45,10,94,0.372,38,8,9,43,43,1,2,12,5,61,0,5672398
Rowan,3,26,18,92,0.087,22,1,4,37,65,8,1,4,1,30,0,5672398
Edgewood,5,49,33,168,0.095,46,10,8,69,99,10,0,24,3,71,1,5672402
Calvin,5,57,34,165,0.139,55,10,11,70,99,10,2,24,1,81,1,5672402
Lycoming,3,19,21,111,-0.018,19,6,7,52,65,11,1,6,0,29,0,5672403
Albright,3,33,13,108,0.185,31,11,8,60,44,6,1,14,0,52,0,5672403
Saint Elizabeth,3,34,13,81,0.259,32,17,11,27,37,8,0,4,0,53,0,5672404
Rosemont,3,10,12,51,-0.039,6,8,7,32,63,17,0,0,1,18,1,5672404
St. Joseph's (L.I.),4,33,20,142,0.092,31,6,8,53,91,8,1,4,0,42,1,5672405
Plymouth St.,4,48,10,142,0.268,36,8,6,59,60,6,0,4,5,58,1,5672405
Lancaster Bible,4,57,12,171,0.263,53,9,9,63,87,8,1,4,1,69,0,5672406
Elizabethtown,4,53,17,164,0.22,50,8,2,69,79,9,3,2,6,65,0,5672406
York (NY),3,26,26,92,0,22,5,10,46,64,7,0,0,0,31,0,5672407
Medgar Evers,3,24,13,83,0.133,10,7,10,39,52,5,2,0,0,33,0,5672407
Susquehanna,4,48,14,147,0.231,46,7,7,62,81,4,2,11,5,62.5,0,5672408
Mount Union,4,61,19,153,0.275,57,4,7,73,76,7,0,20,3,75,0,5672408
Cheyney,3,18,19,77,-0.013,17,3,8,29,69,17,1,4,3,24,1,5672410
Moravian,3,30,14,76,0.211,27,17,4,38,33,3,1,8,2,52,0,5672410
Lasell,3,40,12,85,0.329,37,15,12,37,40,1,0,2,0,56,2,5672411
Albertus Magnus,3,17,11,68,0.088,16,1,6,29,62,15,1,0,1,19,1,5672411
Penn St.-Altoona,5,61,34,253,0.107,56,9,16,128,107,9,1,6,0,74,2,5672414
Bethany (WV),5,51,31,221,0.09,47,9,8,136,97,9,4,12,4,70,2,5672414
New England Col.,3,39,15,96,0.25,37,12,8,55,40,5,0,2,1,52,0,5672415
Elms,3,21,13,91,0.088,19,5,11,40,66,12,1,4,3,29,0,5672415
Penn St.-Abington,4,44,19,141,0.177,39,5,8,60,76,7,3,8,3,56,1,5672417
Bard,4,51,26,143,0.175,46,7,11,71,83,5,3,8,1,65,0,5672417
Chris. Newport,4,59,31,165,0.17,56,13,10,78,80,9,2,14,0,81,0,5681154
Haverford,4,38,16,148,0.149,35,9,9,58,88,13,2,12,3,55,1,5681154
Illinois Col.,3,31,29,96,0.021,27,6,8,36,69,6,3,6,3,43,0,5672419
Hanover,3,32,13,89,0.213,29,6,5,29,50,6,9,12,2,53,0,5672419
William Smith,4,49,22,136,0.199,47,9,5,57,69,5,1,22,2,70,0,5672424
Stevens,4,41,31,144,0.069,34,5,5,59,91,9,1,6,2,50,0,5672424
Cornell College,4,54,26,170,0.165,46,9,6,73,91,7,4,10,4,72,1,5672379
WashU,4,57,24,169,0.195,51,7,5,74,87,9,3,12,0,73,0,5672379
Saint Mary's (MN),3,22,23,83,-0.012,20,2,5,32,68,12,2,8,1,30,0,5672396
Neb. Wesleyan,3,34,19,88,0.17,30,12,6,36,45,2,1,10,0,52,0,5672396
Wis.-Oshkosh,3,41,15,110,0.236,37,10,8,50,46,1,3,6,0,57,0,5672412
St. Catherine,3,24,18,96,0.063,21,1,4,48,65,10,1,12,0,32,0,5672412
Bethany Lutheran,3,34,15,118,0.161,33,5,7,57,67,5,2,8,1,45,0,5672373
Wis.-La Crosse,3,46,17,131,0.221,41,5,6,64,60,5,0,10,3,56,0,5672373
Centenary (LA),3,23,17,111,0.054,21,5,3,41,65,7,0,4,0,30,0,5672351
McMurry,3,43,10,115,0.287,39,7,8,56,46,5,2,6,0,55,0,5672351
LaGrange,3,29,15,119,0.118,26,3,5,55,66,12,0,10,0,37,0,5672366
Belhaven,3,42,18,126,0.19,41,12,8,62,56,3,1,6,1,58,0,5672366
SUNY Maritime,3,10,12,77,-0.026,10,4,2,32,69,12,0,0,7,14,2,5672499
Muhlenberg,3,38,7,81,0.383,35,12,5,50,27,4,4,0,1,54,0,5672499
East. Mennonite,4,44,18,134,0.194,39,20,7,58,76,6,5,16,3,77,1,5672498
Rutgers-Camden,4,39,29,127,0.079,33,6,2,61,88,20,2,8,2,51,0,5672498
SUNY New Paltz,4,51,22,129,0.225,45,23,18,43,68,8,1,6,0,78,0,5672497
Centenary (NJ),4,18,17,83,0.012,16,8,3,49,77,23,0,4,0,28,0,5672497
Anna Maria,3,24,21,96,0.031,23,4,6,40,66,8,0,2,5,29,3,5672494
SUNY Poly,3,35,8,91,0.297,32,8,8,47,45,4,0,0,0,43,1,5672494
SUNY Canton,3,25,18,99,0.071,22,2,4,30,71,13,2,0,1,29,0,5672491
SUNY Brockport,3,39,10,86,0.337,39,13,3,45,41,2,0,10,0,57,0,5672491
SUNY Morrisville,4,44,21,110,0.209,38,15,9,54,60,6,2,8,0,65,1,5672490
Hilbert,4,27,19,101,0.079,21,6,10,41,79,15,1,8,0,38,0,5672490
Wooster,3,41,16,114,0.219,39,5,8,62,55,6,0,2,0,47,0,5672489
Saint Vincent,3,31,20,117,0.094,30,6,9,50,66,5,1,10,1,43,0,5672489
La Roche,4,33,21,147,0.082,25,3,13,61,88,7,1,8,3,41,0,5672484
Thiel,4,50,23,158,0.171,41,7,7,75,58,3,0,12,1,63,0,5672484
Connecticut Col.,3,19,25,105,-0.057,19,2,1,44,65,6,2,2,5,24,0,5672436
Williams,3,43,18,112,0.223,40,6,8,51,49,2,1,8,1,54,1,5672436
New Jersey City,3,17,20,99,-0.03,15,7,5,34,63,9,0,0,0,24,3,5672437
Widener,3,35,14,89,0.236,33,9,11,43,47,7,2,3,0,47.5,0,5672437
UMass Boston,3,27,17,89,0.112,24,6,3,30,63,5,1,2,0,35,0,5672441
Smith,3,45,16,95,0.305,41,5,11,39,58,6,2,8,1,56,0,5672441
Covenant,4,42,18,153,0.157,38,7,12,66,88,9,5,6,0,57,0,5672450
Berry,4,51,23,151,0.185,43,9,8,81,72,7,0,16,2,68,0,5672450
Gwynedd Mercy,3,39,19,126,0.159,36,8,12,69,52,4,3,4,0,52,0,5672454
Goucher,3,23,19,111,0.036,19,4,8,59,62,8,4,2,1,32,0,5672454
Hamilton,4,32,14,131,0.137,31,8,4,60,83,11,4,8,5,48,0,5672455
Bates,4,65,25,157,0.255,65,11,12,78,75,8,0,11,7,81.5,0,5672455
Southern Va.,3,38,9,87,0.333,33,9,10,32,45,3,5,6,0,55,0,5672456
N.C. Wesleyan,3,23,20,78,0.038,19,3,3,32,64,9,2,2,1,29,0,5672456
Trinity (CT),3,34,12,92,0.239,34,1,6,34,69,12,0,8,0,39,0,5672461
Middlebury,3,43,13,104,0.288,40,12,4,41,50,1,1,10,2,61,0,5672461
UMSV,3,12,18,81,-0.074,11,3,4,35,65,14,0,2,1,16,1,5672464
Kean,3,35,9,82,0.317,30,14,8,47,30,3,1,2,1,51,0,5672464
Hollins,3,17,23,94,-0.064,16,3,3,41,65,7,1,4,1,23,0,5672467
St. Mary's (MD),3,40,14,98,0.265,37,7,8,52,42,3,3,8,1,54,0,5672467
Wesleyan (CT),4,50,11,101,0.386,48,5,3,43,71,8,11,2,5,67,0,5672468
Bowdoin,4,53,24,120,0.242,48,8,6,40,88,5,3,0,2,64,0,5672468
Amherst,3,22,17,98,0.051,19,2,5,41,65,5,1,6,0,28,0,5672469
Tufts,3,44,19,112,0.223,38,5,8,53,49,2,0,16,2,57,0,5672469
Morris,3,8,6,32,0.063,5,1,9,21,63,16,1,0,0,10,0,5672472
Wesleyan (GA),3,32,16,73,0.219,27,16,11,18,29,1,0,0,0,48,0,5672472
Salem (WV),3,23,20,106,0.028,21,5,3,41,73,9,4,0,0,32,0,5672476
Olivet,3,42,23,117,0.162,37,9,0,53,56,5,6,0,0,57,1,5672476
Berea,3,32,18,128,0.109,31,4,1,78,70,8,0,2,0,37,0,5672478
Wash. & Lee,3,45,8,143,0.259,44,8,4,68,49,4,0,6,1,56,0,5672478
Scranton,3,51,18,115,0.287,50,10,8,37,58,1,0,2,1,62,0,5672480
Clarkson,3,33,9,87,0.276,32,1,4,36,65,10,0,6,0,37,1,5672480
John Carroll,4,55,17,153,0.248,53,8,7,70,79,6,1,10,4,69,0,5672481
Rose-Hulman,4,54,24,159,0.189,52,6,6,69,87,8,1,10,2,66,0,5672481
Mary Baldwin,3,14,18,81,-0.049,13,2,5,27,65,13,3,0,0,19,0,5672482
William Peace,3,35,6,76,0.382,28,13,8,41,29,2,5,0,2,53,0,5672482
Warren Wilson,5,53,40,165,0.079,52,6,8,72,98,10,1,4,4,62,0,5672483
Welch,5,40,28,150,0.08,38,10,9,68,94,6,3,0,2,53,0,5672483
Hanover,3,20,18,118,0.017,19,3,6,54,68,9,5,2,1,29,1,5672418
Millikin,3,40,13,123,0.22,37,9,6,69,38,3,5,2,0,55,0,5672418
Alfred St.,3,41,19,132,0.167,34,7,8,60,60,3,1,0,0,49,0,5672503
SUNY Oneonta,3,22,6,99,0.162,20,3,6,45,65,7,4,2,2,30,0,5672503
