"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Ball St.",5,0,65,16,140,0.35,60,3,12,51,11,1,26,0,82,0,"4473959"
"Lindenwood",5,0,73,23,167,0.299,71,11,22,46,3,0,12,0,90,1,"4473959"
"UC Santa Barbara",3,0,29,19,75,0.133,28,4,8,19,2,1,2,5,35,0,"4473948"
"Pepperdine",3,0,45,8,77,0.481,42,2,18,25,4,0,27,0,60.5,0,"4473948"
"Long Beach St.",4,0,51,21,126,0.238,48,1,15,36,6,3,17,2,63.5,0,"4473956"
"UCLA",4,0,64,24,133,0.301,61,6,18,47,1,2,14,4,79,0,"4473956"
"LIU",3,0,30,14,69,0.232,29,0,13,24,9,3,6,0,36,1,"4473958"
"BYU",3,0,34,9,80,0.313,36,9,16,16,0,2,17,1,53.5,0,"4473958"
"Talladega",3,0,9,20,75,-0.147,9,2,2,26,7,2,0,0,13,0,"4475488"
"Maryville (MO)",3,0,46,6,82,0.488,40,7,10,43,2,4,6,0,60,1,"4475488"
"Master's",4,0,41,20,107,0.196,41,5,18,26,7,1,16,1,55,0,"4473963"
"CUI",4,0,50,19,99,0.313,47,7,17,34,5,6,12,0,69,2,"4473963"
"UC Irvine",4,0,51,20,124,0.25,48,2,13,39,3,4,18,1,66,0,"4473960"
"Southern California",4,0,50,19,117,0.265,49,3,10,38,2,3,20,2,66,0,"4473960"
"Fort Valley St.",3,0,20,16,70,0.057,18,8,8,20,5,0,18,0,37,0,"4473972"
"Emmanuel (GA)",3,0,44,14,87,0.345,42,5,15,31,8,1,13,0,56.5,0,"4473972"
"Thomas More",5,0,51,22,112,0.259,46,5,29,35,4,0,6,0,59,0,"4473989"
"Kentucky St.",5,0,44,25,110,0.173,41,4,23,30,5,2,12,3,56,2,"4473989"
"Benedict",3,0,23,15,75,0.107,21,6,3,23,5,2,6,0,34,0,"4473977"
"St. Andrews",3,0,50,15,93,0.376,45,5,9,33,6,1,2,0,57,0,"4473977"
"Missouri S&T",4,0,47,27,140,0.143,45,6,19,51,5,4,2,1,58,1,"4473982"
"Maryville (MO)",4,0,47,15,124,0.258,42,5,12,56,6,1,12,2,59,1,"4473982"
"King (TN)",3,0,34,16,79,0.228,29,2,11,14,7,0,2,0,37,0,"4473997"
"Lincoln Memorial",3,0,40,6,63,0.54,36,7,13,20,2,0,18,0,56,0,"4473997"
"St. John Fisher",4,0,54,19,109,0.321,51,5,19,30,8,1,20,1,70,0,"4474014"
"Roberts Wesleyan",4,0,32,26,94,0.064,29,8,12,33,5,0,12,1,46,0,"4474014"
"Loyola Chicago",3,0,41,8,79,0.418,36,2,19,16,3,1,17,0,52.5,0,"4474005"
"Lewis",3,0,35,19,73,0.219,32,3,12,23,2,0,6,1,41,1,"4474005"
"Hope Int'l",3,0,21,16,57,0.088,21,4,12,22,6,0,0,0,25,0,"4473998"
"CSUN",3,0,41,7,75,0.453,37,6,23,14,4,0,10,0,52,0,"4473998"
"Southern California",3,0,46,9,87,0.425,43,4,16,30,6,4,4,0,56,0,"4474010"
"CUI",3,0,34,12,82,0.268,32,6,11,24,4,0,4,1,42,1,"4474010"
"Pepperdine",3,0,30,18,84,0.143,27,2,11,27,7,0,6,0,35,0,"4474003"
"UCLA",3,0,39,13,89,0.292,38,7,13,31,2,1,24,0,59,0,"4474003"
"Central St. (OH)",3,0,9,14,44,-0.114,9,3,13,13,8,0,6,2,15,0,"4474017"
"UC San Diego",3,0,38,6,61,0.525,36,8,25,18,3,0,9,0,50.5,0,"4474017"
"Purdue Fort Wayne",3,0,34,14,93,0.215,32,2,12,25,1,3,12,1,45,0,"4474032"
"Ball St.",3,0,48,18,98,0.306,43,1,9,37,2,2,13,1,57.5,0,"4474032"
"Bard",3,0,13,11,59,0.034,12,4,12,17,9,0,8,0,21,2,"4474038"
"Dominican (NY)",3,0,39,14,73,0.342,34,9,16,32,4,1,2,0,50,0,"4474038"
"Queens (NC)",4,0,53,24,128,0.227,51,2,14,48,8,2,8,3,61,0,"4474031"
"McKendree",4,0,61,21,141,0.284,58,8,24,40,2,1,21,0,80.5,0,"4474031"
"UC Santa Barbara",4,0,53,16,111,0.333,52,3,20,35,2,0,9,0,60.5,1,"4474034"
"Cal Lutheran",4,0,52,22,117,0.256,49,2,20,39,3,4,9,0,62.5,1,"4474034"
"Talladega",3,0,22,24,104,-0.019,21,0,10,38,3,2,4,0,26,1,"4474043"
"Fort Valley St.",3,0,35,14,94,0.223,31,3,13,50,0,2,11,1,45.5,1,"4474043"
"Roberts Wesleyan",3,0,26,16,87,0.115,26,2,15,32,8,1,4,4,31,0,"4474044"
"St. Thomas Aquinas",3,0,35,19,95,0.168,35,8,14,40,2,1,8,1,48,0,"4474044"
"Cumberland (TN)",3,0,32,15,82,0.207,30,3,15,28,3,1,0,0,36,2,"4474165"
"Maryville (MO)",3,0,39,10,79,0.367,34,3,15,29,3,2,10,2,49,0,"4474165"
"George Mason",4,0,49,16,102,0.324,47,9,16,28,7,3,10,0,66,0,"4474047"
"NJIT",4,0,53,18,107,0.327,51,7,15,28,9,4,8,1,68,0,"4474047"
"Daemen",4,0,52,15,100,0.37,48,4,23,29,5,2,18,1,67,2,"4474056"
"Sacred Heart",4,0,33,22,99,0.111,33,5,12,28,4,2,2,2,41,0,"4474056"
"Saint Francis",5,0,59,25,133,0.256,58,10,33,54,5,1,14,2,77,0,"4474075"
"LIU",5,0,45,20,133,0.188,40,5,22,42,10,3,19,1,62.5,0,"4474075"
"Mount Olive",4,0,41,12,95,0.305,41,3,16,24,8,5,18,1,58,0,"4474068"
"North Greenville",4,0,58,25,118,0.28,54,8,17,34,3,2,3,1,69.5,0,"4474068"
"Lees-McRae",3,0,18,21,67,-0.045,18,2,12,21,3,1,8,2,25,1,"4474067"
"Erskine",3,0,37,13,72,0.333,29,3,14,21,2,1,8,0,45,0,"4474067"
"D'Youville",3,0,36,26,97,0.103,33,3,11,27,4,1,0,1,40,0,"4474066"
"Merrimack",3,0,35,8,77,0.351,34,4,12,28,3,7,4,1,48,0,"4474066"
"Penn St.",4,0,51,18,94,0.351,51,4,28,19,4,1,19,0,65.5,0,"4474059"
"Princeton",4,0,44,24,93,0.215,40,4,17,18,4,2,8,0,54,0,"4474059"
"Tusculum",5,0,55,25,141,0.213,51,4,21,45,8,6,4,0,67,2,"4474058"
"Thomas More",5,0,53,19,126,0.27,49,8,18,49,3,4,2,0,66,1,"4474058"
"Queens (NC)",3,0,23,14,76,0.118,21,2,8,20,6,0,0,1,25,0,"4474048"
"McKendree",3,0,45,6,74,0.527,40,6,11,36,2,0,13,1,57.5,0,"4474048"
"Quincy",3,0,24,22,75,0.027,22,1,12,20,5,1,4,2,28,0,"4474049"
"Ohio St.",3,0,35,11,69,0.348,33,5,15,19,1,0,19,2,49.5,0,"4474049"
"Barton",4,0,37,24,123,0.106,35,3,14,43,8,2,11,0,47.5,0,"4474050"
"Belmont Abbey",4,0,51,19,119,0.269,50,8,15,55,4,4,18,1,72,0,"4474050"
"King (TN)",3,0,28,22,87,0.069,27,3,11,33,4,0,7,1,34.5,0,"4474055"
"Emmanuel (GA)",3,0,40,10,86,0.349,35,4,15,32,3,1,13,2,51.5,0,"4474055"
"Charleston (WV)",4,0,45,21,101,0.238,42,3,20,34,7,1,14,2,56,0,"4474057"
"Harvard",4,0,43,18,100,0.25,40,7,18,27,3,5,10,2,60,0,"4474057"
"Lindenwood",4,0,49,12,100,0.37,47,14,16,43,4,1,7,0,67.5,1,"4474064"
"Lewis",4,0,39,19,108,0.185,35,4,13,36,14,1,10,0,49,0,"4474064"
"Edward Waters",3,0,30,16,68,0.206,27,1,10,21,4,1,2,1,33,1,"4474045"
"UC San Diego",3,0,42,6,73,0.493,40,4,13,19,1,0,11,2,51.5,1,"4474045"
"Roosevelt",3,0,26,18,77,0.104,24,3,7,23,5,2,4,0,33,0,"4474127"
"Missouri S&T",3,0,44,13,85,0.365,39,5,14,26,3,0,16,0,57,1,"4474127"
"Grand Canyon",3,0,41,20,94,0.223,40,5,10,41,3,1,22,1,58,0,"4474053"
"BYU",3,0,45,20,111,0.225,41,3,16,24,5,2,9,0,54.5,2,"4474053"
"CUI",5,0,58,24,130,0.262,55,3,17,36,4,3,7,3,67.5,0,"4474062"
"Southern California",5,0,65,15,124,0.403,59,4,17,42,3,4,21,2,83.5,0,"4474062"
"UC Irvine",4,0,56,13,117,0.368,53,8,17,41,3,1,12,4,71,0,"4474073"
"Stanford",4,0,54,19,127,0.276,53,3,15,40,8,2,8,0,63,0,"4474073"
"Central St. (OH)",3,0,15,23,71,-0.113,15,1,12,12,5,0,0,1,16,1,"4474077"
"Long Beach St.",3,0,34,8,58,0.448,34,5,9,32,1,2,21,0,51.5,1,"4474077"
"American Int'l",3,0,27,16,75,0.147,26,3,16,20,7,0,6,2,33,0,"4474081"
"Eastern Nazarene",3,0,34,7,64,0.422,33,7,12,25,3,1,6,0,45,0,"4474081"
"Roberts Wesleyan",4,0,45,22,111,0.207,41,7,17,31,5,1,4,3,55,0,"4474098"
"St. Thomas Aquinas",4,0,51,13,99,0.384,49,5,18,38,7,4,6,1,63,2,"4474098"
"Missouri S&T",3,0,40,9,74,0.419,35,4,10,22,5,4,6,3,51,1,"4474046"
"Cumberland (TN)",3,0,33,21,81,0.148,31,5,10,20,4,1,4,0,41,0,"4474046"
"Charleston (WV)",5,0,53,28,113,0.221,49,7,19,29,4,2,0,1,62,0,"4474106"
"Harvard",5,0,53,17,107,0.336,51,4,22,27,7,5,30,2,77,0,"4474106"
"King (TN)",3,0,23,18,68,0.074,21,1,12,14,5,2,10,1,31,0,"4474118"
"Erskine",3,0,39,11,65,0.431,34,5,14,25,1,1,8,0,49,0,"4474118"
"Lees-McRae",4,0,46,22,110,0.218,44,0,17,34,5,2,10,1,53,1,"4474117"
"Emmanuel (GA)",4,0,53,14,105,0.371,50,5,18,36,0,2,21,4,70.5,1,"4474117"
"American Int'l",4,0,49,31,125,0.144,48,5,18,53,7,2,7,1,59.5,0,"4474084"
"Emerson",4,0,34,21,122,0.107,33,7,12,42,5,1,24,3,54,0,"4474084"
"Mount Olive",3,0,34,15,88,0.216,34,3,7,30,5,0,6,0,40,0,"4474116"
"Belmont Abbey",3,0,50,9,96,0.427,48,5,18,33,3,4,9,1,63.5,0,"4474116"
"Barton",4,0,28,18,113,0.088,26,5,13,31,9,1,16,0,42,6,"4474135"
"North Greenville",4,0,53,23,126,0.238,50,9,13,48,5,0,14,0,69,9,"4474135"
"UCLA",3,0,40,9,67,0.463,38,10,21,16,2,1,15,4,58.5,0,"4474119"
"Pepperdine",3,0,26,17,65,0.138,24,2,13,14,10,0,7,0,31.5,0,"4474119"
"Quincy",3,0,26,20,79,0.076,25,3,12,22,4,2,3,2,32.5,0,"4474144"
"Ohio St.",3,0,39,10,75,0.387,37,4,12,28,3,1,9,4,48.5,0,"4474144"
"Penn St.",3,0,33,17,74,0.216,30,9,13,25,6,1,4,0,45,0,"4474148"
"Princeton",3,0,27,17,72,0.139,26,6,15,19,9,2,19,0,44.5,1,"4474148"
"Ball St.",5,0,60,19,135,0.304,58,1,13,39,4,1,24,1,74,1,"4474147"
"Loyola Chicago",5,0,63,27,140,0.257,60,4,17,45,1,0,21,0,77.5,0,"4474147"
"Roosevelt",3,0,28,12,75,0.213,27,4,10,28,9,1,0,2,33,0,"4474078"
"Maryville (MO)",3,0,43,12,85,0.365,37,9,12,31,4,0,4,1,54,0,"4474078"
"D'Youville",4,0,55,22,121,0.273,53,5,15,35,4,2,6,0,65,1,"4474158"
"Sacred Heart",4,0,52,16,112,0.321,49,4,12,35,5,5,4,1,63,0,"4474158"
"George Mason",3,0,47,8,82,0.476,42,5,12,28,6,0,8,0,56,0,"4474160"
"FDU",3,0,29,11,74,0.243,29,6,10,23,5,1,9,3,40.5,1,"4474160"
"Saint Francis",5,0,57,24,140,0.236,57,7,18,63,5,5,18,0,78,0,"4474164"
"LIU",5,0,46,26,143,0.14,44,5,16,49,7,0,25,0,63.5,0,"4474164"
"Daemen",3,0,45,12,81,0.407,40,5,10,25,4,1,2,0,52,0,"4474139"
"Merrimack",3,0,41,8,87,0.379,39,4,15,19,5,3,4,0,50,0,"4474139"
"Grand Canyon",3,0,42,10,75,0.427,40,5,14,23,4,0,21,1,57.5,0,"4474157"
"BYU",3,0,36,15,76,0.276,33,4,12,21,5,0,12,3,46,1,"4474157"
"UC Irvine",4,0,62,16,134,0.343,60,2,14,51,1,2,15,2,73.5,0,"4474162"
"Stanford",4,0,59,23,142,0.254,54,1,8,45,2,2,20,1,72,0,"4474162"
"Edward Waters",3,0,12,22,53,-0.189,12,2,8,10,9,0,0,2,14,0,"4474159"
"Long Beach St.",3,0,33,7,52,0.5,31,9,13,16,2,1,17,0,51.5,1,"4474159"
"Lincoln Memorial",3,0,41,11,70,0.429,40,6,13,17,1,1,8,0,52,0,"4474179"
"Tusculum",3,0,26,17,69,0.13,25,1,9,16,6,3,4,3,32,1,"4474179"
"North Greenville",3,0,30,12,61,0.295,24,4,16,18,0,1,10,0,40,1,"4474182"
"Lees-McRae",3,0,22,24,68,-0.029,22,0,15,16,4,0,6,0,25,0,"4474182"
"Purdue Fort Wayne",5,0,36,25,98,0.112,35,4,14,24,13,3,14,5,50,1,"4474183"
"Ohio St.",5,0,64,25,122,0.32,60,13,31,29,4,0,25,0,89.5,0,"4474183"
"Belmont Abbey",5,0,51,14,113,0.327,48,6,21,36,9,3,18,2,69,0,"4474186"
"King (TN)",5,0,50,25,119,0.21,47,9,21,36,6,1,6,5,63,0,"4474186"
"Edward Waters",3,0,36,20,89,0.18,35,3,16,29,4,0,10,2,44,2,"4474188"
"Emmanuel (GA)",3,0,33,12,81,0.259,33,4,13,29,3,1,10,0,43,0,"4474188"
"Lewis",3,0,44,8,89,0.404,41,5,14,25,6,4,4,1,55,1,"4474193"
"Quincy",3,0,40,18,94,0.234,37,6,10,28,5,2,0,0,48,0,"4474193"
"Russell Sage",3,0,17,15,48,0.042,16,4,13,19,14,0,2,2,22,1,"4474209"
"Dominican (NY)",3,0,30,7,59,0.39,28,14,18,15,4,2,2,1,47,0,"4474209"
"Thomas More",3,0,50,22,108,0.259,46,4,13,28,8,4,14,4,65,1,"4474207"
"Mt. St. Joseph",3,0,33,20,97,0.134,29,8,9,29,4,6,6,2,50,0,"4474207"
"Georgetown (KY)",3,0,33,14,63,0.302,31,7,14,21,3,2,15,0,49.5,0,"4474219"
"Central St. (OH)",3,0,20,18,68,0.029,20,3,15,13,7,1,0,0,24,0,"4474219"
"Warner",3,0,29,29,102,0,27,2,7,41,5,2,4,0,35,0,"4474224"
"Barton",3,0,33,14,91,0.209,29,5,11,38,2,7,10,0,50,0,"4474224"
"Missouri S&T",3,0,24,20,76,0.053,22,1,11,13,4,1,2,5,27,0,"4474222"
"Hawaii",3,0,40,9,63,0.492,35,4,9,23,1,2,16,2,54,0,"4474222"
"Roosevelt",3,0,31,13,58,0.31,28,4,15,17,1,4,2,0,40,0,"4474226"
"Olivet",3,0,16,21,59,-0.085,15,1,13,10,4,3,0,0,20,0,"4474226"
"FDU",4,0,49,21,110,0.255,44,1,22,29,8,5,4,0,57,0,"4474231"
"Daemen",4,0,48,16,97,0.33,42,8,17,32,1,3,17,0,67.5,0,"4474231"
"Maryville (MO)",4,0,49,22,113,0.239,44,7,20,33,4,10,2,1,67,0,"4474232"
"Thomas More",4,0,39,24,107,0.14,35,4,15,33,7,6,2,1,50,0,"4474232"
"Ohio St.",3,0,39,13,90,0.289,36,7,13,33,1,1,17,2,55.5,0,"4474238"
"Queens (NC)",3,0,26,17,83,0.108,24,1,12,30,7,0,6,1,30,0,"4474238"
"American Int'l",3,0,29,21,92,0.087,26,3,10,32,7,0,4,2,34,0,"4474248"
"Regis (MA)",3,0,36,13,83,0.277,32,7,16,30,3,3,12,1,52,1,"4474248"
"Emmanuel (GA)",5,0,70,30,151,0.265,62,4,24,52,1,3,12,0,83,0,"4474267"
"Barton",5,0,48,24,134,0.179,44,1,6,45,4,8,18,0,66,1,"4474267"
"NJIT",4,0,45,23,115,0.191,43,1,20,33,8,0,13,2,52.5,1,"4474266"
"Penn St.",4,0,45,14,96,0.323,44,8,16,42,1,6,11,0,64.5,1,"4474266"
"Erskine",3,0,26,14,67,0.179,25,3,11,11,9,0,0,0,29,0,"4474260"
"Mount Olive",3,0,40,6,59,0.576,37,9,14,21,3,2,17,0,59.5,0,"4474260"
"LIU",4,0,56,13,113,0.381,53,4,23,30,3,7,14,5,74,0,"4474257"
"D'Youville",4,0,42,27,106,0.142,42,3,13,35,4,2,4,3,49,0,"4474257"
"George Mason",4,0,49,21,110,0.255,49,7,25,32,8,3,17,1,67.5,1,"4474255"
"Charleston (WV)",4,0,42,17,96,0.26,41,8,15,31,7,3,19,1,62.5,1,"4474255"
"McKendree",4,0,50,21,129,0.225,48,2,19,52,5,0,17,3,60.5,0,"4474254"
"Purdue Fort Wayne",4,0,55,21,138,0.246,51,5,20,50,2,1,20,1,71,0,"4474254"
"Princeton",3,0,42,9,91,0.363,41,5,18,33,2,2,13,2,55.5,0,"4474251"
"Harvard",3,0,37,16,92,0.228,34,2,15,29,5,1,10,0,45,0,"4474251"
"Ball St.",3,0,39,7,71,0.451,36,6,8,27,1,6,0,0,51,1,"4474237"
"Quincy",3,0,30,18,83,0.145,29,1,11,21,6,2,0,1,33,0,"4474237"
"Belmont Abbey",4,0,50,19,114,0.272,47,4,16,33,3,1,22,2,66,0,"4474239"
"Lees-McRae",4,0,43,24,111,0.171,41,3,12,37,4,2,12,1,54,3,"4474239"
"St. Thomas Aquinas",5,0,55,38,148,0.115,53,8,17,53,2,0,19,0,72.5,2,"4474268"
"Dominican (NY)",5,0,49,18,131,0.237,42,2,11,48,8,8,14,1,66,2,"4474268"
"Saint Francis (PA)",4,0,45,13,90,0.356,42,10,23,34,4,2,8,1,61,0,"4474250"
"Sacred Heart",4,0,40,20,104,0.192,39,4,19,32,10,2,4,1,48,0,"4474250"
"Loyola Chicago",4,0,63,11,118,0.441,60,5,20,35,9,2,8,0,74,0,"4474247"
"Lindenwood",4,0,63,12,131,0.389,60,9,17,34,5,0,6,0,75,0,"4474247"
"UCLA",5,0,67,11,114,0.491,66,3,28,36,11,0,23,3,81.5,0,"4474245"
"BYU",5,0,61,15,118,0.39,56,11,27,27,3,1,0,0,73,0,"4474245"
"Southern California",4,0,48,24,125,0.192,40,4,20,35,3,2,9,0,58.5,0,"4474258"
"Grand Canyon",4,0,49,16,106,0.311,48,3,14,41,4,1,16,0,61,0,"4474258"
"Stanford",4,0,53,20,108,0.306,50,4,15,41,10,0,4,0,59,0,"4474234"
"Pepperdine",4,0,45,7,97,0.392,42,10,14,31,4,4,10,1,64,0,"4474234"
"CUI",3,0,35,16,86,0.221,34,1,10,20,3,0,11,2,41.5,0,"4474236"
"UC Irvine",3,0,46,8,77,0.494,44,3,10,30,1,0,15,1,56.5,0,"4474236"
"UC Santa Barbara",4,0,45,22,120,0.192,43,7,22,36,4,1,12,2,59,0,"4474246"
"UC San Diego",4,0,46,9,92,0.402,43,4,20,40,7,3,20,2,63,0,"4474246"
"Lewis",4,0,39,15,107,0.224,36,2,22,32,9,3,22,0,55,0,"4474252"
"Long Beach St.",4,0,52,23,112,0.259,50,9,15,42,2,1,18,1,71,0,"4474252"
"Missouri S&T",3,0,23,12,63,0.175,23,3,11,18,12,1,2,1,28,0,"4474259"
"Hawaii",3,0,39,11,71,0.394,35,12,12,21,3,0,4,1,53,0,"4474259"
"Dominican (NY)",5,0,54,22,123,0.26,52,8,18,47,9,9,2,3,72,0,"5249435"
"John Jay",5,0,54,27,143,0.189,50,9,20,39,8,4,0,1,67,0,"5249435"
"Talladega",4,0,47,25,109,0.202,47,7,21,33,4,1,6,0,58,1,"4474290"
"Edward Waters",4,0,43,16,99,0.273,42,4,16,33,7,1,16,0,56,0,"4474290"
"George Mason",5,0,56,28,125,0.224,52,6,22,43,4,1,12,0,69,1,"4474300"
"Charleston (WV)",5,0,55,20,125,0.28,49,4,25,34,6,8,29,0,81.5,1,"4474300"
"LIU",3,0,40,12,94,0.298,35,5,16,26,5,1,4,0,48,0,"4474296"
"Daemen",3,0,44,9,85,0.412,39,5,11,32,5,2,6,1,54,1,"4474296"
"Emmanuel (GA)",4,0,48,15,109,0.303,44,6,17,28,7,2,10,0,61,0,"4474315"
"Mount Olive",4,0,53,17,101,0.356,51,7,14,35,6,1,9,0,65.5,0,"4474315"
"Maryville (MO)",3,0,38,11,63,0.429,33,2,13,21,6,3,12,0,49,0,"4474314"
"Kentucky St.",3,0,25,14,61,0.18,23,6,17,10,2,2,2,0,34,0,"4474314"
"FDU",4,0,44,25,110,0.173,43,2,16,31,4,2,18,4,57,2,"4474312"
"D'Youville",4,0,54,25,112,0.259,51,4,16,32,2,2,20,2,70,0,"4474312"
"North Greenville",3,0,27,18,75,0.12,25,4,12,23,3,2,6,0,36,2,"4474311"
"King (TN)",3,0,40,12,80,0.35,36,3,18,25,4,1,10,1,49,2,"4474311"
"Erskine",5,0,72,32,168,0.238,67,3,17,60,2,3,4,0,80,0,"4474316"
"Barton",5,0,49,23,145,0.179,45,2,7,53,3,5,12,0,62,0,"4474316"
"Lees-McRae",3,0,29,16,81,0.16,27,3,6,17,4,1,6,0,36,1,"4474310"
"Lincoln Memorial",3,0,46,6,75,0.533,39,4,6,25,3,1,10,0,56,0,"4474310"
"Roosevelt",3,0,37,17,96,0.208,36,4,13,34,4,4,2,1,46,0,"4474328"
"Calvin",3,0,30,14,80,0.2,30,4,15,34,4,3,6,2,40,0,"4474328"
"NJIT",3,0,29,17,83,0.145,26,1,10,22,2,1,2,2,32,1,"4474335"
"Penn St.",3,0,45,7,79,0.481,40,2,17,30,1,3,12,0,56,0,"4474335"
"McKendree",5,0,57,23,145,0.234,53,5,20,49,5,3,22,1,76,0,"4474329"
"Purdue Fort Wayne",5,0,58,27,147,0.211,51,5,19,54,5,2,12,1,71,0,"4474329"
"Princeton",4,0,50,28,123,0.179,47,5,14,33,5,7,13,2,68.5,0,"4474342"
"Harvard",4,0,45,20,107,0.234,44,5,14,37,5,2,22,0,63,0,"4474342"
"Ohio St.",3,0,39,11,61,0.459,31,9,10,16,2,0,13,2,54.5,0,"4474345"
"Queens (NC)",3,0,28,14,61,0.23,27,2,13,9,9,0,4,0,32,0,"4474345"
"Southern California",3,0,34,13,91,0.231,30,1,11,29,5,2,16,0,45,0,"4474344"
"Grand Canyon",3,0,50,13,97,0.381,48,5,17,33,1,1,12,0,62,0,"4474344"
"Saint Francis",3,0,30,9,70,0.3,27,15,15,25,2,0,8,0,49,0,"4474353"
"Sacred Heart",3,0,26,14,67,0.179,24,2,13,27,15,0,6,0,31,0,"4474353"
"Loyola Chicago",4,0,58,15,115,0.374,56,6,11,46,6,1,11,0,70.5,0,"4474352"
"Lindenwood",4,0,47,15,117,0.274,43,6,13,36,6,2,8,0,59,0,"4474352"
"UCLA",5,0,56,19,125,0.296,53,8,32,41,4,2,15,2,73.5,1,"4474351"
"BYU",5,0,45,19,131,0.198,42,3,20,35,8,1,11,1,54.5,0,"4474351"
"Lewis",5,0,51,22,112,0.259,49,2,12,33,3,2,19,1,64.5,1,"4474349"
"CSUN",5,0,55,28,128,0.211,50,3,20,31,2,1,23,0,70.5,0,"4474349"
"Stanford",4,0,49,16,113,0.292,48,3,16,33,1,1,22,7,64,0,"4474354"
"Pepperdine",4,0,59,24,127,0.276,57,1,20,42,3,2,20,3,72,0,"4474354"
"UC Irvine",3,0,43,14,95,0.305,38,4,11,34,1,1,4,4,50,0,"4474355"
"CUI",3,0,28,15,84,0.155,25,1,11,25,4,2,15,4,38.5,0,"4474355"
"CarolinaU",5,0,64,27,154,0.24,60,7,16,60,3,8,0,2,79,0,"4474363"
"Benedict",5,0,51,25,146,0.178,43,3,10,54,7,6,2,2,61,1,"4474363"
"Merrimack",5,0,69,25,147,0.299,67,6,24,42,0,0,12,10,81,1,"4474364"
"American Int'l",5,0,57,18,131,0.298,53,0,16,42,6,3,13,3,66.5,0,"4474364"
"North Greenville",4,0,36,26,109,0.092,33,2,13,33,7,2,7,3,43.5,0,"4474370"
"Belmont Abbey",4,0,52,20,117,0.274,49,7,26,43,2,2,15,1,68.5,0,"4474370"
"Erskine",3,0,42,22,104,0.192,40,2,12,42,2,0,16,0,52,0,"4474374"
"Emmanuel (GA)",3,0,31,20,100,0.11,31,2,12,34,2,1,16,1,42,1,"4474374"
"Brooklyn",3,0,10,14,55,-0.073,9,0,10,13,11,0,4,1,12,0,"4474385"
"Dominican (NY)",3,0,37,13,64,0.375,34,11,17,22,0,1,4,0,51,0,"4474385"
"Lees-McRae",4,0,32,26,97,0.062,29,0,9,22,10,2,6,1,37,0,"4474373"
"Tusculum",4,0,51,18,95,0.347,49,10,19,29,0,3,12,2,70,0,"4474373"
"Maryville (MO)",3,0,43,9,76,0.447,35,4,13,27,2,2,8,0,53,0,"4474366"
"Fontbonne",3,0,24,17,82,0.085,24,2,8,20,4,1,2,0,28,0,"4474366"
"Charleston (WV)",4,0,48,19,104,0.279,48,6,15,28,9,0,7,1,57.5,2,"4474380"
"CUI",4,0,55,10,98,0.459,53,9,19,29,6,4,10,2,73,1,"4474380"
"Central St. (OH)",4,0,44,25,105,0.181,41,10,22,35,9,1,7,1,58.5,2,"4474389"
"Talladega",4,0,32,20,93,0.129,30,9,11,32,10,1,10,0,47,1,"4474389"
"Reinhardt",3,0,47,14,82,0.402,42,5,14,19,4,0,5,1,54.5,0,"4474390"
"Emmanuel (GA)",3,0,33,11,71,0.31,32,4,10,16,5,2,12,3,45,1,"4474390"
"Central St. (OH)",5,0,56,31,158,0.158,54,3,9,73,6,4,18,0,72,0,"4475493"
"Talladega",5,0,49,36,170,0.076,44,6,11,61,3,3,9,1,62.5,0,"4475493"
"Charleston (WV)",4,0,54,23,125,0.248,50,6,23,33,6,1,8,5,65,0,"4474388"
"UC San Diego",4,0,47,18,107,0.271,44,6,21,35,6,4,22,2,68,0,"4474388"
"Lindenwood",3,0,28,19,80,0.113,26,0,9,29,2,0,4,0,30,0,"4474405"
"McKendree",3,0,44,9,87,0.402,42,2,16,32,0,1,13,0,53.5,0,"4474405"
"Pepperdine",5,0,57,22,126,0.278,55,1,18,38,8,0,18,1,67,0,"4474391"
"CSUN",5,0,53,22,121,0.256,50,8,21,33,1,3,18,3,73,0,"4474391"
"Lewis",3,0,33,13,79,0.253,30,2,9,27,11,1,7,2,39.5,0,"4474412"
"Ohio St.",3,0,42,10,91,0.352,40,11,11,26,2,0,13,4,59.5,0,"4474412"
"Daemen",3,0,37,9,70,0.4,34,4,14,29,1,1,11,1,47.5,0,"4474415"
"D'Youville",3,0,19,21,74,-0.027,17,1,11,20,4,0,2,4,21,0,"4474415"
"Purdue Fort Wayne",3,0,27,14,77,0.169,26,2,12,24,4,0,9,0,33.5,3,"4474414"
"Loyola Chicago",3,0,41,13,82,0.341,41,4,15,30,2,1,17,0,54.5,1,"4474414"
"UCLA",3,0,39,7,65,0.492,33,9,15,28,1,1,14,2,56,0,"4474426"
"Southern California",3,0,21,17,74,0.054,16,1,9,16,9,1,9,0,27.5,1,"4474426"
"UC Santa Barbara",5,0,56,22,124,0.274,53,8,20,37,6,1,23,1,76.5,0,"4474430"
"CUI",5,0,54,24,121,0.248,52,6,17,41,8,6,14,4,73,0,"4474430"
"Central St. (OH)",3,0,33,15,74,0.243,31,4,17,12,4,1,0,0,38,0,"4474436"
"Fort Valley St.",3,0,38,13,67,0.373,36,4,10,20,4,5,0,1,47,0,"4474436"
"Harvard",4,0,55,10,114,0.395,50,6,15,50,1,2,9,0,67.5,2,"4493017"
