"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Edward Waters",4,0,52,16,123,0.293,51,6,18,43,4,3,4,4,63,0,"6084085"
"Webber Int'l",4,0,57,20,128,0.289,54,4,14,45,6,0,10,0,66,0,"6084085"
"Central St. (OH)",3,0,26,16,61,0.164,24,1,12,12,8,2,2,1,30,1,"6084084"
"Missouri S&T",3,0,39,8,66,0.47,37,8,13,16,1,1,4,1,50,0,"6084084"
"George Mason",4,0,48,23,115,0.217,46,9,14,30,5,2,10,3,64,0,"6084086"
"FDU",4,0,56,22,122,0.279,55,5,20,39,9,3,21,3,74.5,0,"6084086"
"Penn St.",3,0,36,18,85,0.212,32,4,6,24,3,3,18,2,52,0,"6084087"
"Harvard",3,0,39,18,90,0.233,38,3,18,20,4,1,2,2,44,0,"6084087"
"Charleston (WV)",3,0,40,14,81,0.321,40,5,13,35,2,1,10,0,51,0,"6084093"
"Sacred Heart",3,0,34,13,88,0.239,34,2,14,24,5,5,12,0,47,0,"6084093"
"Webber Int'l",3,0,41,14,83,0.325,37,4,10,24,3,0,8,2,49,0,"6084089"
"Barry",3,0,36,17,85,0.224,36,3,13,20,4,0,14,0,46,0,"6084089"
"Loyola Chicago",4,0,58,10,123,0.39,56,8,23,38,5,3,17,2,77.5,0,"6084090"
"Ohio St.",4,0,53,17,115,0.313,53,5,14,44,8,1,6,2,62,0,"6084090"
"CSUN",4,0,50,21,113,0.257,48,9,14,34,2,2,17,3,69.5,0,"6084088"
"Pepperdine",4,0,52,20,116,0.276,47,2,16,31,9,1,18,0,64,0,"6084088"
"McKendree",4,0,67,16,133,0.383,61,6,11,56,3,1,2,3,75,0,"6084092"
"Lewis",4,0,62,14,143,0.336,61,3,17,41,6,1,7,2,69.5,0,"6084092"
"UC Santa Barbara",3,0,28,22,70,0.086,26,0,15,14,4,1,5,0,31.5,0,"6084091"
"BYU",3,0,34,9,62,0.403,32,4,13,19,0,1,28,2,53,0,"6084091"
"UC Irvine",4,0,53,20,115,0.287,51,7,15,44,5,1,12,1,67,0,"6084094"
"CUI",4,0,44,21,118,0.195,44,5,21,31,7,5,8,2,58,0,"6084094"
"Charleston (WV)",4,0,57,23,113,0.301,57,7,14,38,2,2,14,1,73,0,"6084095"
"Sacred Heart",4,0,33,18,97,0.155,33,2,10,21,7,4,18,0,48,0,"6084095"
"Benedict",3,0,29,9,73,0.274,26,8,11,40,3,2,8,1,43,0,"6355910"
"Warren Wilson",3,0,11,21,81,-0.123,9,3,6,23,8,0,0,1,14,0,"6355910"
"Dominican (NY)",3,0,24,23,66,0.015,23,3,9,9,5,0,3,2,28.5,0,"6084096"
"Pepperdine",3,0,38,3,53,0.66,35,5,12,14,3,2,9,2,49.5,0,"6084096"
"Ohio St.",3,0,37,14,65,0.354,33,6,13,21,4,0,16,1,51,0,"6084098"
"Purdue Fort Wayne",3,0,32,13,74,0.257,29,4,20,11,6,3,12,0,45,0,"6084098"
"Warren Wilson",3,0,14,13,68,0.015,13,3,15,17,5,2,0,1,19,0,"6358350"
"Benedict",3,0,41,13,75,0.373,32,5,12,36,3,4,0,1,50,0,"6358350"
"North Greenville",5,0,51,17,107,0.318,46,8,25,42,7,0,18,1,68,1,"6084107"
"Lees-McRae",5,0,50,21,125,0.232,45,7,29,30,8,1,4,1,60,0,"6084107"
"Georgetown (KY)",5,0,56,33,142,0.162,54,6,17,52,6,10,2,0,73,0,"6084100"
"Thomas More",5,0,46,25,132,0.159,45,6,14,40,6,8,6,0,63,0,"6084100"
"Tusculum",3,0,31,23,81,0.099,26,0,15,19,5,1,7,0,35.5,0,"6084102"
"Lincoln Memorial",3,0,32,6,65,0.4,30,5,10,22,0,2,12,0,45,0,"6084102"
"Emmanuel (GA)",3,0,25,17,79,0.101,19,6,11,22,7,1,2,0,33,0,"6084101"
"Fort Valley St.",3,0,36,8,72,0.389,31,7,14,25,6,0,2,0,44,2,"6084101"
"King (TN)",3,0,23,15,69,0.116,22,4,13,16,5,1,2,0,29,0,"6084108"
"Belmont Abbey",3,0,41,11,73,0.411,38,5,18,25,4,3,6,3,52,0,"6084108"
"McKendree",5,0,57,20,127,0.291,52,3,21,39,3,5,2,2,66,0,"6084105"
"Lindenwood",5,0,65,15,130,0.385,61,3,27,43,3,5,2,4,74,0,"6084105"
"Southern California",5,0,75,23,167,0.311,71,3,16,58,4,2,16,4,88,0,"6084103"
"UC Irvine",5,0,77,21,167,0.335,76,4,18,60,3,5,25,0,98.5,0,"6084103"
"Jessup",4,0,56,25,129,0.24,53,2,12,40,4,5,12,0,69,0,"6084104"
"UC Merced",4,0,49,24,123,0.203,46,4,16,37,2,9,0,0,62,0,"6084104"
"Long Beach St.",3,0,44,10,77,0.442,41,3,16,18,1,1,10,0,53,0,"6084109"
"UCLA",3,0,38,12,72,0.361,36,1,15,16,3,1,8,0,44,0,"6084109"
"Catawba",3,0,25,12,72,0.181,20,2,10,16,8,0,0,0,27,0,"6084110"
"Fort Valley St.",3,0,35,3,62,0.516,25,8,16,21,2,1,5,0,46.5,0,"6084110"
"Lees-McRae",3,0,21,19,76,0.026,20,0,13,19,8,1,6,0,25,0,"6084111"
"Lincoln Memorial",3,0,35,10,70,0.357,32,8,12,29,0,0,9,0,47.5,1,"6084111"
"LIU",5,0,65,18,139,0.338,60,10,23,49,7,5,20,1,90,0,"6084112"
"Dominican (NY)",5,0,64,24,146,0.274,57,7,19,47,10,0,12,1,77,0,"6084112"
"Queens (NC)",4,0,46,12,106,0.321,43,7,17,33,3,2,15,1,62.5,0,"6084113"
"Purdue Fort Wayne",4,0,57,25,124,0.258,53,3,18,42,7,0,10,3,65,0,"6084113"
"Lewis",4,0,45,20,112,0.223,41,6,11,30,3,0,11,0,56.5,1,"6084114"
"Ball St.",4,0,59,18,121,0.339,55,3,12,42,6,0,20,0,72,2,"6084114"
"BYU",4,0,42,10,94,0.34,41,4,13,33,8,5,12,0,57,1,"6084150"
"CUI",4,0,47,27,115,0.174,44,8,17,33,4,3,10,2,63,2,"6084150"
"Wentworth",3,0,33,10,75,0.307,30,7,21,30,3,3,14,0,50,0,"6086023"
"Dominican (NY)",3,0,19,20,75,-0.013,17,3,13,30,7,1,7,0,26.5,0,"6086023"
"D'Youville",3,0,37,19,108,0.167,30,1,7,33,5,2,10,3,45,0,"6084115"
"St. Thomas Aquinas",3,0,43,20,102,0.225,39,5,7,37,1,1,12,1,55,0,"6084115"
"Dominican (NY)",3,0,30,14,81,0.198,30,1,15,17,4,5,11,0,41.5,1,"6084121"
"LIU",3,0,39,24,84,0.179,38,4,8,30,1,3,15,1,53.5,0,"6084121"
"Roosevelt",4,0,48,31,140,0.121,44,5,9,54,10,1,16,0,62,0,"6314163"
"Wis.-Stevens Point",4,0,47,17,126,0.238,44,10,8,51,5,1,28,0,72,0,"6314163"
"Cumberland (TN)",3,0,45,15,97,0.309,44,6,11,40,3,0,6,0,54,0,"6084123"
"King (TN)",3,0,30,16,91,0.154,29,3,8,32,6,1,4,0,36,0,"6084123"
"Catawba",3,0,39,13,91,0.286,37,7,8,25,5,2,8,2,52,2,"6084122"
"Erskine",3,0,41,20,93,0.226,38,5,9,32,7,1,8,1,51,0,"6084122"
"Sacred Heart",3,0,33,14,81,0.235,28,9,11,23,6,4,2,0,47,0,"6084119"
"George Mason",3,0,41,7,75,0.453,37,6,18,27,9,7,2,0,55,0,"6084119"
"Princeton",4,0,50,17,96,0.344,48,5,17,31,7,2,17,0,65.5,0,"6084120"
"NJIT",4,0,43,19,101,0.238,40,7,22,23,5,4,13,3,60.5,1,"6084120"
"Loyola Chicago",3,0,31,8,69,0.333,28,5,17,22,2,5,12,0,47,0,"6084133"
"Quincy",3,0,29,17,81,0.148,27,2,20,22,5,1,2,0,33,1,"6084133"
"Barton",3,0,31,17,90,0.156,29,2,8,38,2,4,10,0,42,0,"6084134"
"North Greenville",3,0,35,21,100,0.14,32,2,18,38,2,1,12,0,44,0,"6084134"
"Penn St.",3,0,29,10,68,0.279,27,3,12,21,2,5,14,0,44,0,"6084131"
"Saint Francis",3,0,44,22,96,0.229,42,2,26,25,3,0,11,1,51.5,0,"6084131"
"Mount Olive",3,0,51,11,89,0.449,48,5,10,33,2,3,7,3,62.5,0,"6084129"
"Belmont Abbey",3,0,31,13,82,0.22,29,2,6,23,5,2,6,4,38,0,"6084129"
"Lewis",5,0,47,22,120,0.208,44,9,12,32,4,0,18,0,65,0,"6084128"
"Ball St.",5,0,62,16,117,0.393,58,4,19,39,9,2,26,1,81,0,"6084128"
"Queens (NC)",4,0,46,23,116,0.198,43,5,11,42,5,3,16,2,62,1,"6084125"
"Purdue Fort Wayne",4,0,57,26,137,0.226,53,5,16,38,5,1,24,1,75,0,"6084125"
"Roosevelt",4,0,38,31,128,0.055,36,4,19,48,8,1,6,0,46,0,"6310309"
"Concordia Chicago",4,0,38,17,106,0.198,35,8,17,50,4,1,22,0,58,0,"6310309"
"Maryville (MO)",3,0,49,13,93,0.387,45,6,6,31,3,1,6,1,59,0,"6084135"
"Rockhurst",3,0,41,14,91,0.297,41,3,6,28,6,1,4,3,47,0,"6084135"
"UC San Diego",4,0,52,21,117,0.265,50,0,22,31,5,0,27,0,65.5,0,"6084117"
"Grand Canyon",4,0,39,25,101,0.139,37,5,13,34,0,1,13,1,51.5,0,"6084117"
"Jessup",4,0,40,17,91,0.253,39,4,19,20,11,1,8,0,49,1,"6084116"
"CSUN",4,0,49,12,88,0.42,43,11,18,33,4,0,13,2,66.5,0,"6084116"
"Master's",4,0,49,18,112,0.277,47,11,17,34,3,1,12,0,67,0,"6084124"
"Menlo",4,0,54,14,120,0.333,47,3,20,33,11,2,8,0,63,0,"6084124"
"Vanguard",3,0,21,11,56,0.179,22,3,16,11,9,2,0,1,26,0,"6084132"
"Long Beach St.",3,0,40,8,65,0.492,33,9,13,20,4,2,10,0,56,0,"6084132"
"UC Irvine",3,0,43,10,87,0.379,43,3,9,25,1,2,12,4,54,0,"6084127"
"Southern California",3,0,40,20,94,0.213,40,1,9,26,3,0,8,2,45,0,"6084127"
"Pepperdine",3,0,27,8,63,0.302,26,6,13,27,1,2,15,1,42.5,0,"6084126"
"UC Santa Barbara",3,0,27,22,82,0.061,27,1,19,24,6,1,6,0,32,0,"6084126"
"BYU",5,0,62,25,131,0.282,61,10,14,46,6,3,8,2,79,0,"6084118"
"CUI",5,0,48,14,115,0.296,45,6,17,31,10,1,21,3,65.5,0,"6084118"
"Daemen",3,0,34,16,72,0.25,34,4,16,13,7,0,4,0,40,0,"6084136"
"St. Thomas Aquinas",3,0,36,6,56,0.536,33,7,11,18,4,1,6,0,47,0,"6084136"
"Lindenwood",4,0,43,17,96,0.271,37,8,15,23,8,1,6,2,55,0,"6084137"
"Ohio St.",4,0,53,10,99,0.434,52,8,18,34,8,0,5,0,63.5,0,"6084137"
"Barton",3,0,28,21,93,0.075,27,1,13,31,1,0,2,4,30,0,"6084140"
"Belmont Abbey",3,0,42,12,91,0.33,41,1,12,37,1,3,4,3,48,0,"6084140"
"Lees-McRae",5,0,61,25,140,0.257,58,4,19,60,9,0,10,0,70,1,"6084141"
"King (TN)",5,0,47,19,140,0.2,44,9,13,48,4,3,10,0,64,1,"6084141"
"Mount Olive",3,0,39,14,82,0.305,34,3,11,29,2,1,14,0,50,0,"6084142"
"North Greenville",3,0,31,18,84,0.155,29,2,13,25,3,2,4,0,37,0,"6084142"
"Maryville (MO)",4,0,50,17,114,0.289,49,4,12,44,7,3,14,2,64,0,"6084143"
"Rockhurst",4,0,58,22,134,0.269,53,7,23,40,4,2,8,1,71,0,"6084143"
"Hope Int'l",4,0,52,25,121,0.223,48,3,12,36,7,2,7,0,60.5,0,"6084139"
"Menlo",4,0,49,12,100,0.37,48,7,17,30,3,3,7,0,62.5,0,"6084139"
"Saint Francis",3,0,29,15,80,0.175,28,4,16,14,5,3,6,1,39,0,"6084144"
"Penn St.",3,0,37,14,67,0.343,35,5,12,25,4,1,8,1,47,0,"6084144"
"American Int'l",3,0,23,22,69,0.014,21,1,16,13,5,3,2,1,28,0,"6084145"
"FDU",3,0,31,12,60,0.317,28,5,14,19,1,2,10,3,43,0,"6084145"
"Sacred Heart",4,0,45,21,99,0.242,42,5,26,27,9,1,2,0,52,0,"6084146"
"George Mason",4,0,41,12,91,0.319,39,9,25,24,5,9,4,0,61,0,"6084146"
"Erskine",3,0,28,13,83,0.181,25,1,21,30,7,1,4,1,32,0,"6084148"
"Tusculum",3,0,34,17,88,0.193,34,7,16,35,1,1,7,2,45.5,0,"6084148"
"Loyola Chicago",5,0,62,17,151,0.298,60,3,31,55,11,1,19,2,75.5,0,"6084153"
"McKendree",5,0,52,28,140,0.171,51,11,17,64,3,2,7,1,68.5,0,"6084153"
"Master's",5,0,63,17,140,0.329,60,6,17,54,8,1,10,1,75,0,"6084147"
"Stanford",5,0,65,17,152,0.316,62,8,29,48,6,2,12,0,81,0,"6084147"
"UC San Diego",5,0,66,21,138,0.326,59,6,15,52,7,1,7,1,76.5,0,"6084149"
"Grand Canyon",5,0,60,13,135,0.348,51,7,21,43,6,2,13,2,75.5,0,"6084149"
"UC Santa Barbara",3,0,36,17,88,0.216,36,2,11,17,4,1,12,0,45,0,"6084152"
"Pepperdine",3,0,42,11,71,0.437,42,4,7,28,2,2,17,2,56.5,0,"6084152"
"Daemen",3,0,37,10,76,0.355,33,9,28,18,5,1,7,2,50.5,0,"6084154"
"Dominican (NY)",3,0,21,17,58,0.069,20,5,11,19,9,0,6,3,29,0,"6084154"
"Bluefield Univ.",4,0,42,19,112,0.205,39,7,13,32,12,0,6,4,52,0,"6084099"
"Tusculum",4,0,52,16,109,0.33,50,12,14,44,7,1,6,2,68,0,"6084099"
"Roberts Wesleyan",3,0,25,23,69,0.029,24,1,11,16,6,3,4,0,31,0,"6084156"
"George Mason",3,0,33,11,63,0.349,30,6,16,17,1,8,2,0,48,0,"6084156"
"Belmont Abbey",3,0,36,7,74,0.392,33,5,10,31,3,3,10,0,49,0,"6084157"
"Erskine",3,0,30,20,91,0.11,27,3,13,25,5,3,2,0,37,0,"6084157"
"St. Thomas Aquinas",5,0,49,17,127,0.252,46,9,10,39,5,7,12,4,71,0,"6084155"
"LIU",5,0,62,29,139,0.237,56,5,18,53,9,3,2,2,71,0,"6084155"
"Mt. St. Joseph",3,0,34,21,101,0.129,33,2,12,36,4,5,2,0,42,0,"6359284"
"Thomas More",3,0,38,12,96,0.271,36,4,7,41,2,11,2,0,54,0,"6359284"
"Catawba",3,0,25,19,91,0.066,22,4,6,20,7,1,2,3,31,0,"6084159"
"Mount Olive",3,0,42,7,73,0.479,39,7,11,37,4,3,9,0,56.5,0,"6084159"
"North Greenville",4,0,54,25,135,0.215,51,3,24,51,5,1,10,2,63,1,"6084160"
"Emmanuel (GA)",4,0,32,27,119,0.042,32,5,12,47,3,2,16,2,47,0,"6084160"
"St. Xavier",4,0,56,20,122,0.295,49,10,14,51,4,0,12,0,72,1,"6084158"
"Roosevelt",4,0,34,17,107,0.159,32,4,10,36,10,2,15,0,47.5,0,"6084158"
"Roberts Wesleyan",3,0,35,17,83,0.217,29,7,14,14,8,0,8,0,46,1,"6309752"
"Marymount (VA)",3,0,29,10,59,0.322,26,8,8,23,7,3,6,0,43,0,"6309752"
"UCLA",3,0,45,11,77,0.442,41,4,22,23,9,0,14,3,56,0,"6084163"
"UC Irvine",3,0,20,15,65,0.077,20,9,11,16,4,2,4,1,33,0,"6084163"
"Grand Canyon",4,0,42,20,101,0.218,41,0,21,28,8,3,4,1,47,0,"6084162"
"CSUN",4,0,46,21,104,0.24,43,8,23,32,0,2,20,1,66,0,"6084162"
"Central St. (OH)",5,0,48,25,126,0.183,44,7,24,53,9,3,4,5,60,1,"6084167"
"D'Youville",5,0,51,22,136,0.213,49,9,24,46,7,0,6,2,63,0,"6084167"
"Hawaii",3,0,46,10,79,0.456,46,5,14,30,1,2,13,1,59.5,0,"6084171"
"Belmont Abbey",3,0,28,18,87,0.115,27,1,6,19,5,2,8,1,35,0,"6084171"
"Ohio St.",4,0,47,17,126,0.238,45,5,12,49,3,1,6,3,56,0,"6084172"
"McKendree",4,0,58,15,127,0.339,55,3,13,54,5,3,13,1,70.5,0,"6084172"
"Ball St.",3,0,32,7,57,0.439,32,6,9,13,4,7,13,1,51.5,0,"6084168"
"Lindenwood",3,0,34,24,74,0.135,33,4,12,15,6,1,0,0,39,0,"6084168"
"Purdue Fort Wayne",3,0,32,15,86,0.198,30,3,14,21,4,0,10,1,40,0,"6084169"
"Loyola Chicago",3,0,42,10,75,0.427,41,4,12,31,3,0,17,0,54.5,0,"6084169"
"Simpson (CA)",3,0,21,20,80,0.013,20,5,12,32,9,2,4,2,30,1,"6084173"
"Vanguard",3,0,34,11,81,0.284,30,9,18,32,5,2,14,0,52,0,"6084173"
"UC Santa Barbara",4,0,45,16,111,0.261,44,8,17,34,5,3,29,3,70.5,0,"6084170"
"CUI",4,0,48,24,116,0.207,46,5,21,36,8,2,15,2,62.5,0,"6084170"
"Penn St.",3,0,32,15,70,0.243,32,3,11,16,8,3,6,0,41,1,"6086123"
"NJIT",3,0,44,14,79,0.38,44,8,20,22,3,1,6,0,56,0,"6086123"
"Fort Valley St.",3,0,23,15,69,0.116,21,3,11,23,11,0,6,0,29,0,"6084166"
"Lincoln Memorial",3,0,38,8,74,0.405,33,11,15,28,3,1,9,0,54.5,0,"6084166"
"Hawaii",3,0,42,13,82,0.354,39,6,12,32,2,3,4,0,53,0,"6084175"
"Queens (NC)",3,0,28,17,85,0.129,28,2,9,25,6,2,15,0,39.5,0,"6084175"
"Dominican (NY)",5,0,43,18,115,0.217,39,3,17,39,5,2,15,2,55.5,0,"6084178"
"Saint Francis",5,0,71,21,134,0.373,65,5,35,42,3,1,18,0,86,0,"6084178"
"Emmanuel (GA)",4,0,47,27,126,0.159,46,1,8,49,6,3,10,1,56,0,"6084184"
"King (TN)",4,0,54,19,140,0.25,53,5,17,41,1,2,12,1,67,0,"6084184"
"Princeton",4,0,53,18,119,0.294,52,7,22,32,6,2,12,0,68,0,"6084182"
"Charleston (WV)",4,0,52,17,124,0.282,51,6,13,36,7,4,3,1,63.5,0,"6084182"
"Erskine",4,0,42,17,106,0.236,39,4,17,36,5,2,22,0,59,2,"6084180"
"Lees-McRae",4,0,43,30,122,0.107,41,5,18,35,4,3,6,0,54,1,"6084180"
"Central St. (OH)",3,0,22,19,70,0.043,20,3,17,19,3,2,8,0,31,0,"6084179"
"Daemen",3,0,34,13,70,0.3,30,3,22,24,3,2,8,2,43,0,"6084179"
"Culver-Stockton",5,0,51,12,142,0.275,50,6,16,48,7,0,22,0,68,0,"6084177"
"Roosevelt",5,0,70,24,168,0.274,67,7,17,61,6,1,6,0,81,2,"6084177"
"Quincy",5,0,56,25,158,0.196,49,11,17,52,6,2,10,2,74,0,"6084174"
"Lewis",5,0,55,22,137,0.241,53,6,14,58,11,3,20,2,74,0,"6084174"
"Barry",4,0,37,27,100,0.1,37,1,19,26,6,0,20,2,48,0,"6084181"
"BYU",4,0,42,18,90,0.267,35,6,9,31,1,0,17,2,56.5,1,"6084181"
"FDU",3,0,25,27,73,-0.027,25,3,9,14,8,3,4,0,33,0,"6357680"
"Pepperdine",3,0,31,11,61,0.328,31,8,8,16,3,1,17,3,48.5,0,"6357680"
"Grand Canyon",3,0,27,13,66,0.212,21,1,7,19,8,4,7,2,35.5,0,"6084183"
"Long Beach St.",3,0,49,16,93,0.355,46,8,17,20,1,0,18,0,66,0,"6084183"
"Stanford",4,0,49,9,99,0.404,41,8,13,31,4,0,7,5,60.5,0,"6084185"
"Vanguard",4,0,54,17,114,0.325,49,4,23,30,8,1,8,3,63,0,"6084185"
"Hawaii",4,0,57,16,119,0.345,50,7,14,39,2,3,17,2,75.5,0,"6084186"
"Catawba",4,0,44,21,113,0.204,43,2,14,33,7,1,12,4,53,0,"6084186"
"Roberts Wesleyan",3,0,29,21,80,0.1,27,2,14,22,3,1,12,0,38,0,"6084187"
"St. Thomas Aquinas",3,0,36,13,77,0.299,34,3,14,27,2,3,12,2,48,0,"6084187"
"American Int'l",3,0,17,19,63,-0.032,15,3,7,24,6,2,2,0,23,0,"6084188"
"Daemen",3,0,41,16,87,0.287,37,6,20,24,3,4,7,1,54.5,0,"6084188"
"Emmanuel (GA)",5,0,56,33,142,0.162,53,6,15,56,5,0,14,0,69,0,"6084189"
"Lees-McRae",5,0,55,21,147,0.231,50,5,24,45,6,5,14,1,72,0,"6084189"
"Princeton",4,0,54,18,109,0.33,51,6,16,35,3,9,10,0,74,0,"6084191"
"Charleston (WV)",4,0,44,27,120,0.142,44,3,11,33,6,6,2,0,54,0,"6084191"
"Ohio St.",4,0,57,14,101,0.426,53,10,20,24,10,5,2,4,73,0,"6084190"
"Lindenwood",4,0,48,18,99,0.303,44,10,16,21,10,3,10,4,66,0,"6084190"
"Belmont Abbey",3,0,35,12,83,0.277,31,3,11,30,5,0,17,0,46.5,0,"6084193"
"North Greenville",3,0,35,23,104,0.115,29,5,11,28,3,0,2,0,41,1,"6084193"
"Erskine",3,0,41,9,99,0.323,41,0,15,35,4,3,18,0,53,0,"6084192"
"King (TN)",3,0,32,23,95,0.095,30,4,11,34,0,0,4,0,38,0,"6084192"
"Missouri S&T",3,0,35,8,61,0.443,27,10,10,27,4,3,4,2,50,0,"6084194"
"LeMoyne-Owen",3,0,11,17,56,-0.107,10,4,5,14,10,1,4,1,18,4,"6084194"
"Dominican (NY)",4,0,44,15,97,0.299,39,0,20,31,14,2,10,0,51,0,"6084199"
"Saint Francis",4,0,50,20,113,0.265,49,14,20,32,0,2,10,1,71,0,"6084199"
"Ball St.",5,0,62,27,156,0.224,60,3,14,60,2,2,11,2,72.5,0,"6084197"
"McKendree",5,0,65,20,156,0.288,63,2,20,54,3,1,21,0,78.5,0,"6084197"
"Stanford",3,0,34,14,76,0.263,31,5,17,22,6,2,19,1,50.5,2,"6084195"
"Vanguard",3,0,26,23,76,0.039,23,6,17,18,5,3,14,2,42,1,"6084195"
"Quincy",4,0,42,23,106,0.179,39,4,15,30,8,1,17,2,55.5,1,"6084196"
"Loyola Chicago",4,0,48,15,97,0.34,47,8,16,31,4,3,20,2,69,0,"6084196"
"Hawaii",4,0,59,13,108,0.426,53,7,16,41,3,0,11,1,71.5,0,"6084200"
"Queens (NC)",4,0,52,13,116,0.336,46,3,16,32,7,1,8,4,60,0,"6084200"
"Wentworth",3,0,28,6,59,0.373,23,5,12,11,13,0,0,0,33,0,"6084642"
"Merrimack",3,0,43,7,69,0.522,40,13,19,18,5,0,2,1,57,0,"6084642"
"Penn St.",4,0,57,23,117,0.291,54,2,16,34,2,1,23,3,71.5,1,"6086124"
"NJIT",4,0,52,20,119,0.269,51,2,17,29,2,0,9,2,58.5,0,"6086124"
"Sacred Heart",3,0,21,23,82,-0.024,21,1,14,22,6,0,7,2,25.5,0,"6084202"
"Harvard",3,0,32,9,65,0.354,31,6,10,34,1,1,25,1,51.5,0,"6084202"
"Purdue Fort Wayne",5,0,52,31,137,0.153,50,4,13,42,12,1,10,2,62,0,"6084203"
"Lewis",5,0,57,15,121,0.347,45,12,13,42,4,2,32,1,87,0,"6084203"
"UC Irvine",5,0,55,20,114,0.307,46,3,17,25,13,3,12,1,67,0,"6084198"
"UCLA",5,0,56,15,101,0.406,54,13,20,30,3,1,14,5,77,1,"6084198"
"Barry",3,0,22,22,77,0,21,2,9,17,4,3,14,1,34,0,"6084201"
"BYU",3,0,39,18,79,0.266,34,4,10,29,2,1,16,1,52,0,"6084201"
"UC San Diego",3,0,35,10,68,0.368,34,8,18,22,1,1,10,0,49,0,"6084204"
"CUI",3,0,30,14,71,0.225,28,1,17,18,8,1,10,1,37,0,"6084204"
"Barton",3,0,17,17,65,0,17,0,8,23,9,1,0,0,18,0,"6084205"
"Long Beach St.",3,0,40,14,82,0.317,37,9,12,27,0,1,12,0,56,0,"6084205"
"Benedict",3,0,12,22,67,-0.149,12,1,6,17,10,3,2,3,17,0,"6084206"
"Fort Valley St.",3,0,34,14,67,0.299,28,10,13,26,1,4,13,0,54.5,0,"6084206"
"Sacred Heart",3,0,30,20,71,0.141,30,1,16,12,5,0,13,0,37.5,0,"6084207"
"Harvard",3,0,35,15,63,0.317,30,5,13,14,1,2,6,0,45,0,"6084207"
"Barton",3,0,26,13,58,0.224,25,1,8,11,14,1,2,0,29,0,"6084208"
"Long Beach St.",3,0,40,6,60,0.567,39,14,12,16,1,0,15,1,61.5,0,"6084208"
"D'Youville",5,0,54,15,108,0.361,50,7,18,30,10,4,13,2,71.5,1,"6084209"
"Roberts Wesleyan",5,0,53,29,124,0.194,48,10,19,25,7,1,6,2,67,1,"6084209"
"King (TN)",5,0,34,29,123,0.041,31,2,15,37,8,2,8,0,42,3,"6084211"
"North Greenville",5,0,44,24,119,0.168,40,8,23,46,2,3,18,0,64,7,"6084211"
"Belmont Abbey",3,0,33,10,64,0.359,29,2,12,19,3,2,18,1,46,0,"6084212"
"Lees-McRae",3,0,29,28,84,0.012,27,3,9,17,2,1,4,0,35,0,"6084212"
"Erskine",3,0,38,10,77,0.364,36,5,15,34,2,1,19,2,53.5,0,"6084214"
"Emmanuel (GA)",3,0,27,18,86,0.105,24,2,13,27,5,0,6,0,32,0,"6084214"
"Cal Lutheran",3,0,34,15,91,0.209,32,0,9,32,4,3,10,2,42,0,"6363284"
"UC Santa Barbara",3,0,48,11,94,0.394,44,4,18,35,0,2,14,3,61,0,"6363284"
"Dominican (NY)",3,0,43,13,85,0.353,41,5,20,38,2,2,4,2,52,0,"6084216"
"American Int'l",3,0,19,15,77,0.052,19,2,10,23,5,0,6,0,24,0,"6084216"
"LeMoyne-Owen",5,0,54,20,111,0.306,46,10,23,51,8,3,8,0,71,0,"6084220"
"Kentucky St.",5,0,33,25,119,0.067,25,8,21,29,10,1,10,0,47,0,"6084220"
"Harvard",4,0,32,19,114,0.114,24,2,23,34,6,1,6,0,38,0,"6363375"
"Merrimack",4,0,45,17,106,0.264,43,6,25,45,2,3,8,0,58,0,"6363375"
"Maryville (MO)",3,0,43,19,90,0.267,41,5,13,26,3,3,7,0,54.5,0,"6084217"
"Missouri S&T",3,0,28,15,72,0.181,27,3,10,27,5,1,10,1,37,1,"6084217"
"Southern California",3,0,43,10,73,0.452,41,7,16,24,3,1,17,1,59.5,0,"6084219"
"Vanguard",3,0,24,12,65,0.185,20,3,12,12,7,2,8,5,33,0,"6084219"
"UC Santa Barbara",4,0,42,22,90,0.222,40,5,25,28,9,0,9,1,51.5,0,"6084218"
"UCLA",4,0,41,18,97,0.237,37,9,21,23,5,2,15,0,59.5,0,"6084218"
"Jessup",3,0,37,5,48,0.667,31,11,13,20,2,1,6,0,52,0,"6363549"
"Soka",3,0,5,19,45,-0.311,5,2,8,5,11,0,0,0,7,0,"6363549"
"Cumberland (TN)",3,0,31,11,81,0.247,27,3,15,23,8,1,6,0,38,0,"6084165"
"Tusculum",3,0,40,15,81,0.309,37,8,14,31,3,0,4,1,50,0,"6084165"
"Daemen",4,0,42,12,93,0.323,39,6,23,37,4,5,19,0,62.5,0,"6084221"
"Roberts Wesleyan",4,0,37,29,112,0.071,35,4,18,35,6,1,4,0,44,0,"6084221"
"Fort Valley St.",3,0,47,16,86,0.36,44,6,9,24,2,5,2,1,59,0,"6084222"
"Benedict",3,0,31,15,73,0.219,29,2,4,17,6,4,4,1,39,0,"6084222"
"North Greenville",4,0,48,22,116,0.224,48,6,14,38,4,1,9,4,59.5,1,"6084226"
"Catawba",4,0,54,14,112,0.357,48,4,14,38,6,1,9,2,63.5,0,"6084226"
