#,P,S,MS,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id,team_name
21,S,3,1,0,1,2,-0.5,33,0,1,3,0,1,0,0,1,0,4473458,Missouri S&T
4,MB,2,0,3,1,4,0.5,0,0,0,0,0,0,1,0,3.5,0,4473458,Missouri S&T
16,MB,3,1,6,0,8,0.75,0,0,0,0,0,2,0,0,8,0,4473458,Missouri S&T
10,OH,3,1,8,0,18,0.444,2,3,5,4,0,1,0,0,12,0,4473458,Missouri S&T
7,S,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4473458,Missouri S&T
2,L,2,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,4473458,Missouri S&T
6,MB,1,1,0,0,0,0,0,2,0,0,0,0,0,1,2,0,4473458,Missouri S&T
14,OPP,3,1,11,4,22,0.318,1,1,1,4,0,0,0,0,12,0,4473458,Missouri S&T
12,OH,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4473458,Missouri S&T
17,OPP,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4473458,Missouri S&T
19,MB,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4473458,Missouri S&T
17,NA,3,1,0,0,4,0,25,0,1,5,0,1,2,0,2,0,4473458,Viterbo
18,NA,3,0,0,1,1,-1,1,1,2,7,2,0,0,0,1,0,4473458,Viterbo
1,NA,3,0,3,3,10,0,0,0,0,3,1,0,0,0,3,0,4473458,Viterbo
4,NA,3,0,0,1,2,-0.5,0,0,1,0,0,0,0,0,0,0,4473458,Viterbo
12,NA,3,1,4,1,10,0.3,0,0,0,3,1,0,0,0,4,0,4473458,Viterbo
6,NA,3,1,9,6,26,0.115,1,1,3,2,2,1,0,0,11,0,4473458,Viterbo
7,NA,2,1,5,0,6,0.833,0,0,1,0,0,0,1,0,5.5,0,4473458,Viterbo
13,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4473458,Viterbo
9,NA,2,1,4,2,8,0.25,0,0,0,1,0,0,0,0,4,0,4473458,Viterbo
55,NA,2,0,0,1,5,-0.2,0,0,0,1,0,0,1,0,0.5,0,4473458,Viterbo
10,NA,3,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4473458,Viterbo
24,NA,1,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,4473458,Viterbo
2,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473458,Viterbo
22,NA,1,0,1,0,4,0.25,0,0,0,0,0,0,0,0,1,0,4473458,Viterbo
5,G,4,0,4,3,18,0.056,0,0,0,4,1,0,1,0,4.5,0,4492877,Redeemer Ancas. (CAN)
12,G,3,0,1,2,11,-0.091,0,0,1,2,0,0,2,0,2,0,4492877,Redeemer Ancas. (CAN)
9,G,5,0,13,2,32,0.344,3,1,1,8,0,1,4,0,17,0,4492877,Redeemer Ancas. (CAN)
11,G,5,0,6,2,12,0.333,2,0,2,0,0,1,9,0,11.5,0,4492877,Redeemer Ancas. (CAN)
6,G,5,0,1,0,4,0.25,2,0,0,12,0,0,0,0,1,0,4492877,Redeemer Ancas. (CAN)
2,G,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4492877,Redeemer Ancas. (CAN)
7,G,5,0,16,8,38,0.211,0,1,1,8,2,0,3,0,18.5,0,4492877,Redeemer Ancas. (CAN)
13,G,5,0,10,4,21,0.286,0,0,2,3,0,2,6,0,15,1,4492877,Redeemer Ancas. (CAN)
4,G,2,0,2,2,10,0,0,0,1,1,0,0,6,0,5,0,4492877,Redeemer Ancas. (CAN)
10,G,5,0,0,0,2,0,39,0,2,12,0,0,2,0,1,0,4492877,Redeemer Ancas. (CAN)
1,G,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4492877,Redeemer Ancas. (CAN)
21,MB,5,0,11,5,21,0.286,1,1,3,1,0,0,6,0,15,0,4492877,Roberts Wesleyan
1,OH,5,0,11,11,35,0,0,0,1,10,0,0,2,0,12,0,4492877,Roberts Wesleyan
12,S,5,0,2,1,8,0.125,50,2,1,13,0,0,1,0,4.5,0,4492877,Roberts Wesleyan
9,OH,5,0,0,1,5,-0.2,5,1,2,18,0,0,0,0,1,0,4492877,Roberts Wesleyan
7,OH,5,0,6,9,27,-0.111,3,0,3,8,1,0,4,0,8,0,4492877,Roberts Wesleyan
5,MB,5,0,9,6,21,0.143,0,0,0,1,0,1,4,0,12,0,4492877,Roberts Wesleyan
18,OPP,5,0,26,5,52,0.404,0,2,3,11,0,1,3,0,30.5,0,4492877,Roberts Wesleyan
5,MB,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,4473464,Emmanuel (GA)
13,MB,3,0,3,0,6,0.5,0,0,3,0,1,0,2,0,4,0,4473464,Emmanuel (GA)
11,MB,3,0,9,6,22,0.136,1,0,3,3,0,0,2,0,10,0,4473464,Emmanuel (GA)
19,L,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,4473464,Emmanuel (GA)
6,OH,2,0,2,4,6,-0.333,0,0,0,0,0,0,1,0,2.5,0,4473464,Emmanuel (GA)
21,MB,3,0,2,0,4,0.5,0,0,1,0,0,0,1,0,2.5,0,4473464,Emmanuel (GA)
17,DB,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4473464,Emmanuel (GA)
22,S,3,0,2,0,3,0.667,24,0,0,2,0,0,0,0,2,2,4473464,Emmanuel (GA)
10,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473464,Emmanuel (GA)
15,OH,3,0,10,1,19,0.474,0,0,2,3,0,0,1,0,10.5,0,4473464,Emmanuel (GA)
1,L/DS,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4473464,Lincoln Memorial
4,MB,3,0,8,1,12,0.583,1,4,4,1,0,0,5,0,14.5,0,4473464,Lincoln Memorial
14,S,3,0,1,0,1,1,37,0,2,5,0,0,2,0,2,0,4473464,Lincoln Memorial
18,MB,3,0,8,0,9,0.889,0,1,1,1,0,0,0,0,9,0,4473464,Lincoln Memorial
15,OH,2,0,5,1,7,0.571,0,2,1,0,0,0,0,0,7,0,4473464,Lincoln Memorial
7,S,3,0,7,1,11,0.545,0,0,2,1,0,0,0,0,7,0,4473464,Lincoln Memorial
12,MB,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,4473464,Lincoln Memorial
22,OH,1,0,3,0,4,0.75,0,0,2,1,0,0,1,0,3.5,0,4473464,Lincoln Memorial
2,OH,3,0,9,3,16,0.375,0,0,1,2,0,0,2,0,10,0,4473464,Lincoln Memorial
17,OH,1,0,3,1,6,0.333,0,0,0,1,0,0,0,0,3,0,4473464,Lincoln Memorial
6,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473464,Lincoln Memorial
9,MB,1,0,3,1,4,0.5,1,2,0,0,0,0,1,0,5.5,0,4473465,Erskine
28,OH,1,0,5,1,7,0.571,0,2,1,3,0,0,1,0,7.5,0,4473465,Erskine
8,MB,2,0,2,1,4,0.25,0,0,1,0,0,1,0,0,3,0,4473465,Erskine
21,OH,1,0,0,2,2,-1,0,0,0,0,0,0,0,0,0,0,4473465,Erskine
26,OH,2,0,4,1,8,0.375,0,0,0,4,0,0,0,0,4,0,4473465,Erskine
22,MB,3,0,1,2,5,-0.2,0,1,0,0,0,1,0,0,3,0,4473465,Erskine
23,OH,2,0,6,1,9,0.556,0,1,1,2,0,0,0,0,7,0,4473465,Erskine
14,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473465,Erskine
11,MB,3,0,8,2,17,0.353,1,1,2,6,0,0,0,0,9,0,4473465,Erskine
15,S,2,0,0,0,2,0,19,0,1,1,0,0,0,0,0,0,4473465,Erskine
5,S,2,0,1,0,1,1,11,0,1,2,0,0,0,0,1,0,4473465,Erskine
12,L,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4473465,Erskine
4,L,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4473465,Erskine
13,OH,2,0,4,0,6,0.667,1,1,1,1,0,0,0,0,5,0,4473465,Erskine
19,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473465,Erskine
10,OH,3,0,3,4,9,-0.111,1,0,2,3,1,1,0,0,4,0,4473465,Benedict
6,OH,1,0,1,2,3,-0.333,0,0,0,0,0,0,0,0,1,0,4473465,Benedict
11,OH,3,0,2,4,8,-0.25,0,0,1,0,0,0,0,0,2,0,4473465,Benedict
15,L/DS,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,4473465,Benedict
8,OH,3,0,6,2,13,0.308,0,1,4,2,0,0,0,0,7,0,4473465,Benedict
1,S,3,0,0,1,4,-0.25,17,0,1,2,0,1,0,0,1,1,4473465,Benedict
14,OH,3,0,5,2,15,0.2,0,0,2,0,1,2,0,0,7,0,4473465,Benedict
13,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473465,Benedict
2,DB,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4473465,Benedict
5,MB,3,0,3,2,13,0.077,0,0,2,0,0,3,0,0,6,0,4473465,Benedict
8,L,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4473487,Mount Olive
1,L,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4473487,Mount Olive
24,MB,4,0,8,2,12,0.5,1,2,2,2,0,0,3,0,11.5,0,4473487,Mount Olive
2,OH,4,0,13,6,29,0.241,2,1,4,9,1,0,4,0,16,0,4473487,Mount Olive
17,OPP,3,0,6,4,15,0.133,9,0,3,9,0,0,1,0,6.5,0,4473487,Mount Olive
23,OPP,1,0,4,3,13,0.077,0,0,1,3,0,1,1,0,5.5,0,4473487,Mount Olive
20,MB,3,0,8,0,13,0.615,0,2,4,1,0,0,4,1,12,0,4473487,Mount Olive
15,OH,3,0,6,3,16,0.188,1,0,2,5,0,0,0,0,6,0,4473487,Mount Olive
5,S,3,0,2,0,5,0.4,33,2,3,4,0,1,2,1,6,0,4473487,Mount Olive
6,MB,1,0,1,0,2,0.5,0,0,0,1,0,0,0,0,1,0,4473487,Mount Olive
3,OH,3,0,4,2,10,0.2,0,0,1,3,0,0,0,0,4,0,4473487,Mount Olive
18,NA,4,0,10,8,24,0.083,0,0,3,5,0,0,1,0,10.5,0,4473487,Va. Wesleyan
16,MB,4,0,3,1,5,0.4,0,1,2,1,0,0,2,1,5,0,4473487,Va. Wesleyan
4,MB,4,0,2,3,10,-0.1,0,0,0,0,0,1,0,0,3,0,4473487,Va. Wesleyan
14,OH,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4473487,Va. Wesleyan
9,OH,4,0,0,0,2,0,0,0,0,7,2,0,0,0,0,0,4473487,Va. Wesleyan
17,OH,4,0,1,0,1,1,0,2,4,0,0,0,0,0,3,0,4473487,Va. Wesleyan
12,S,4,0,1,0,6,0.167,16,0,0,1,0,0,0,1,1,0,4473487,Va. Wesleyan
6,OH,1,0,0,2,5,-0.4,0,0,0,0,1,0,0,0,0,0,4473487,Va. Wesleyan
7,S,4,0,0,0,3,0,20,0,2,9,0,0,0,0,0,0,4473487,Va. Wesleyan
1,S,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4473487,Va. Wesleyan
10,OPP,4,0,12,5,39,0.179,0,0,0,4,0,0,1,0,12.5,0,4473487,Va. Wesleyan
2,OH,4,0,11,3,21,0.381,1,1,4,4,1,0,0,0,12,0,4473487,Va. Wesleyan
8,MB,3,0,1,2,4,-0.25,0,1,0,3,0,0,1,0,2.5,0,4473486,St. Thomas Aquinas
16,OH,3,0,1,1,9,0,0,0,0,6,3,0,0,0,1,0,4473486,St. Thomas Aquinas
17,OH,1,0,0,0,2,0,0,0,0,1,0,0,2,0,1,0,4473486,St. Thomas Aquinas
7,MB,2,0,1,0,2,0.5,1,3,2,1,0,0,2,0,5,0,4473486,St. Thomas Aquinas
19,L,3,0,1,0,1,1,0,0,0,4,4,0,0,0,1,0,4473486,St. Thomas Aquinas
14,S,3,0,0,0,1,0,3,0,1,6,0,1,0,0,1,0,4473486,St. Thomas Aquinas
3,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473486,St. Thomas Aquinas
5,OH,3,0,8,3,24,0.208,2,1,1,4,1,0,1,0,9.5,0,4473486,St. Thomas Aquinas
1,L,3,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,4473486,St. Thomas Aquinas
9,S,3,0,5,4,19,0.053,12,1,3,4,0,0,4,0,8,0,4473486,St. Thomas Aquinas
10,OH,3,0,2,7,16,-0.313,0,0,1,5,0,0,1,0,2.5,0,4473486,St. Thomas Aquinas
15,MB,2,0,2,2,4,0,0,0,0,1,0,0,2,0,3,0,4473486,St. Thomas Aquinas
15,S,3,0,2,1,5,0.2,30,0,3,1,0,0,2,1,3,0,4473486,FDU
22,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473486,FDU
13,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473486,FDU
16,OPP,3,0,8,7,29,0.034,0,6,3,7,1,0,1,1,14.5,0,4473486,FDU
1,L,3,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,4473486,FDU
10,MB,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,0,4473486,FDU
3,MB,3,0,2,1,9,0.111,1,1,2,2,0,0,2,0,4,0,4473486,FDU
2,OH,3,0,12,1,22,0.5,0,0,3,2,0,1,1,0,13.5,0,4473486,FDU
4,OH,2,0,2,0,7,0.286,0,0,0,2,0,0,1,0,2.5,0,4473486,FDU
19,MB,3,0,3,1,8,0.25,1,3,1,1,0,1,2,0,8,0,4473486,FDU
7,OH,2,0,0,1,1,-1,0,0,0,5,0,0,0,0,0,0,4473486,FDU
12,OH,3,0,8,1,16,0.438,0,1,3,10,1,0,0,0,9,0,4473486,FDU
1,S,3,1,3,0,5,0.6,40,0,2,4,0,0,0,0,3,0,4473485,D'Youville
21,MB,3,1,5,0,7,0.714,2,0,5,0,0,1,2,2,7,0,4473485,D'Youville
6,L,3,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,4473485,D'Youville
3,OH,3,1,9,5,25,0.16,1,1,2,3,2,1,1,0,11.5,0,4473485,D'Youville
22,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473485,D'Youville
9,OH,3,1,5,4,9,0.111,2,0,1,6,0,0,1,0,5.5,0,4473485,D'Youville
10,RS,3,1,16,4,27,0.444,0,0,3,3,0,0,0,0,16,0,4473485,D'Youville
23,MB,3,1,11,0,14,0.786,0,1,2,3,0,0,0,0,12,1,4473485,D'Youville
7,L,3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,4473485,D'Youville
11,RS,3,1,5,3,14,0.143,0,3,4,1,0,0,0,0,8,0,4473485,Dominican (NY)
23,OH,3,1,1,0,1,1,0,0,3,1,0,0,3,0,2.5,0,4473485,Dominican (NY)
14,S,3,1,1,0,2,0.5,25,1,4,2,0,0,2,1,3,0,4473485,Dominican (NY)
4,L,3,0,0,0,0,0,2,0,0,7,1,0,0,0,0,0,4473485,Dominican (NY)
6,OH,3,1,3,2,16,0.063,1,0,4,2,0,1,0,1,4,0,4473485,Dominican (NY)
8,MB,3,1,8,1,14,0.5,0,0,2,0,0,0,0,0,8,0,4473485,Dominican (NY)
22,OH,3,1,10,4,28,0.214,0,0,0,6,1,1,2,1,12,0,4473485,Dominican (NY)
20,MB,5,0,9,3,12,0.5,0,3,7,0,0,2,7,0,17.5,0,4473483,NJIT
1,S,5,0,0,2,3,-0.667,34,0,3,8,0,0,3,0,1.5,0,4473483,NJIT
4,OH,5,0,10,6,24,0.167,1,2,5,5,2,0,3,0,13.5,0,4473483,NJIT
7,OPP,5,0,6,4,16,0.125,0,2,3,5,0,0,4,0,10,0,4473483,NJIT
16,OH,5,0,9,4,35,0.143,2,1,3,2,2,0,3,0,11.5,0,4473483,NJIT
15,L,5,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,4473483,NJIT
3,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473483,NJIT
19,MB,5,0,8,0,9,0.889,0,2,2,2,0,1,4,0,13,0,4473483,NJIT
15,L,5,0,0,0,0,0,4,0,0,9,4,0,0,0,0,1,4473483,Saint Francis
27,OH,5,0,12,13,37,-0.027,0,0,6,2,0,1,2,0,14,0,4473483,Saint Francis
8,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473483,Saint Francis
13,MB,5,0,4,0,8,0.5,0,1,3,2,0,0,3,1,6.5,0,4473483,Saint Francis
10,S,5,0,8,0,10,0.8,1,0,6,1,0,0,4,0,10,1,4473483,Saint Francis
24,S,5,0,5,0,5,1,38,2,6,10,0,0,2,1,8,0,4473483,Saint Francis
17,OH,5,0,8,6,21,0.095,0,3,6,3,3,0,1,1,11.5,0,4473483,Saint Francis
9,OPP,5,0,13,6,32,0.219,0,5,3,2,0,1,2,0,20,0,4473483,Saint Francis
7,MB,3,0,0,0,2,0,0,0,2,1,0,1,0,0,1,0,4473479,American Int'l
12,MB,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,4473479,American Int'l
14,OH,3,0,5,1,12,0.333,0,0,3,0,0,0,0,0,5,0,4473479,American Int'l
6,OH,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4473479,American Int'l
8,L/DS,3,0,0,1,1,-1,1,0,0,7,0,0,0,0,0,0,4473479,American Int'l
3,S,3,0,1,1,2,0,5,0,1,1,0,0,0,0,1,0,4473479,American Int'l
2,L/DS,3,0,5,6,17,-0.059,0,0,1,2,0,0,0,0,5,0,4473479,American Int'l
13,OH,3,0,1,0,5,0.2,1,0,0,2,0,1,0,0,2,0,4473479,American Int'l
1,DB,3,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,4473479,American Int'l
5,OH,3,0,3,8,19,-0.263,1,0,3,4,4,0,0,0,3,0,4473479,American Int'l
20,DB,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473479,American Int'l
16,S,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4473479,Merrimack
3,OPP,2,0,2,2,10,0,0,0,0,2,0,0,0,0,2,0,4473479,Merrimack
1,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473479,Merrimack
8,MB,3,0,5,1,7,0.571,0,3,3,1,0,1,5,0,11.5,0,4473479,Merrimack
10,S,3,0,0,0,1,0,20,0,1,2,0,0,1,0,0.5,0,4473479,Merrimack
24,OPP,1,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,4473479,Merrimack
9,OH,1,0,1,0,3,0.333,0,0,1,1,0,0,0,0,1,0,4473479,Merrimack
13,MB,3,0,7,2,13,0.385,0,0,3,4,0,2,0,0,9,0,4473479,Merrimack
11,L,3,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,4473479,Merrimack
4,S,2,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,4473479,Merrimack
6,OH,3,0,10,0,14,0.714,1,0,3,2,0,0,0,0,10,0,4473479,Merrimack
2,OH,2,0,3,0,5,0.6,0,1,2,2,0,1,0,0,5,0,4473479,Merrimack
21,L,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4473479,Merrimack
5,OH,3,0,6,0,8,0.75,0,0,2,3,0,0,4,0,8,0,4473479,Merrimack
3,S,5,0,1,2,7,-0.143,36,2,3,10,0,1,2,1,5,0,4473472,Harvard
12,OH,5,0,6,9,23,-0.13,1,2,4,7,1,0,0,0,8,0,4473472,Harvard
4,L,5,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,4473472,Harvard
19,OH,5,0,14,8,31,0.194,3,2,4,8,0,0,4,0,18,0,4473472,Harvard
13,OPP,4,0,1,2,5,-0.2,0,1,2,3,0,0,0,0,2,0,4473472,Harvard
6,L,5,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,4473472,Harvard
22,MB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473472,Harvard
10,OH,5,0,10,4,23,0.261,1,1,3,10,1,0,2,0,12,0,4473472,Harvard
2,MB,5,0,10,1,16,0.563,1,3,2,5,0,0,5,0,15.5,0,4473472,Harvard
35,MB,5,0,5,2,12,0.25,0,0,2,0,0,1,1,1,6.5,0,4473472,Harvard
17,OH,3,0,4,2,14,0.143,1,1,2,1,2,1,0,0,6,0,4473472,Sacred Heart
20,OH,5,0,5,3,12,0.167,0,0,3,0,0,2,4,1,9,0,4473472,Sacred Heart
15,OH,5,0,13,8,40,0.125,2,2,6,4,1,0,3,0,16.5,0,4473472,Sacred Heart
16,L,5,0,0,0,0,0,2,0,0,19,1,0,0,0,0,0,4473472,Sacred Heart
11,S,5,0,1,1,2,0,38,1,0,4,0,0,3,0,3.5,0,4473472,Sacred Heart
4,OPP,5,0,6,2,12,0.333,0,0,5,0,0,0,4,1,8,0,4473472,Sacred Heart
13,S,5,0,12,5,30,0.233,1,2,5,5,1,0,2,0,15,0,4473472,Sacred Heart
8,OH,2,0,4,4,18,0,0,1,3,0,3,0,0,0,5,0,4473472,Sacred Heart
7,L/DS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473472,Sacred Heart
6,OH,3,0,14,2,22,0.545,0,0,2,6,1,0,0,0,14,0,4473475,Hawaii
5,L/DS,3,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,4473475,Hawaii
1,OH,2,0,3,1,6,0.333,2,0,0,6,0,1,0,0,4,0,4473475,Hawaii
16,S,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,4473475,Hawaii
8,MB,3,0,2,0,3,0.667,1,0,0,0,0,0,4,0,4,0,4473475,Hawaii
13,S,3,0,3,1,4,0.5,37,1,1,5,0,0,2,0,5,0,4473475,Hawaii
23,OH,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4473475,Hawaii
20,OH,3,0,3,1,7,0.286,1,1,1,1,0,0,0,0,4,0,4473475,Hawaii
14,OPP,3,0,16,3,25,0.52,0,1,1,3,0,0,4,0,19,0,4473475,Hawaii
21,MB,3,0,5,1,10,0.4,1,1,1,1,0,0,2,0,7,0,4473475,Hawaii
4,OPP,3,0,8,0,14,0.571,0,0,0,2,1,0,0,1,8,0,4473475,Purdue Fort Wayne
14,OH,3,0,2,3,5,-0.2,0,0,0,0,0,0,1,0,2.5,0,4473475,Purdue Fort Wayne
8,MB,3,0,10,4,27,0.222,1,1,2,3,0,1,2,1,13,0,4473475,Purdue Fort Wayne
2,OH,3,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,4473475,Purdue Fort Wayne
3,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473475,Purdue Fort Wayne
7,OH,3,0,3,4,12,-0.083,0,0,2,3,1,0,0,0,3,0,4473475,Purdue Fort Wayne
18,OPP,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,4473475,Purdue Fort Wayne
6,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473475,Purdue Fort Wayne
1,S,3,0,2,1,5,0.2,24,0,1,3,0,0,3,1,3.5,0,4473475,Purdue Fort Wayne
15,S,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4473475,Purdue Fort Wayne
22,MB,3,0,4,2,10,0.2,1,1,4,2,0,0,3,0,6.5,0,4473475,Purdue Fort Wayne
13,OH,1,0,2,0,6,0.333,0,0,0,0,0,0,1,0,2.5,0,4473480,King (TN)
8,L,3,0,0,0,0,0,4,0,0,11,1,0,0,0,0,0,4473480,King (TN)
20,OH,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473480,King (TN)
3,OH,3,0,12,8,38,0.105,1,0,4,7,1,0,0,0,12,0,4473480,King (TN)
6,S,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4473480,King (TN)
11,MB,3,0,3,1,7,0.286,0,1,2,0,0,1,1,1,5.5,0,4473480,King (TN)
14,MB,3,0,5,3,12,0.167,0,0,2,1,0,1,1,0,6.5,0,4473480,King (TN)
15,OH,2,0,2,4,11,-0.182,0,0,1,2,0,0,1,0,2.5,0,4473480,King (TN)
18,S,3,0,1,0,3,0.333,19,0,2,8,0,0,0,2,1,1,4473480,King (TN)
25,OH,3,0,2,2,10,0,1,2,1,1,0,0,2,0,5,0,4473480,King (TN)
5,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473480,King (TN)
6,L/DS,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4473480,McKendree
24,MB,3,0,2,1,7,0.143,1,0,1,1,0,1,2,0,4,0,4473480,McKendree
23,MB,3,0,5,3,10,0.2,0,0,1,0,1,1,3,0,7.5,0,4473480,McKendree
5,S,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4473480,McKendree
8,OH,1,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,4473480,McKendree
3,S,3,0,2,0,3,0.667,28,1,1,8,0,0,1,0,3.5,0,4473480,McKendree
19,OH,3,0,6,2,13,0.308,2,0,1,5,0,0,0,0,6,0,4473480,McKendree
2,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473480,McKendree
20,OH,3,0,16,5,32,0.344,3,1,7,9,0,1,2,2,19,0,4473480,McKendree
18,OPP,3,0,7,2,23,0.217,1,0,4,4,0,0,2,0,8,0,4473480,McKendree
19,MB,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,4473474,LIU
21,OH,2,0,1,2,8,-0.125,0,0,0,0,0,0,0,0,1,0,4473474,LIU
8,S,3,0,6,0,10,0.6,1,1,2,3,0,0,1,0,7.5,0,4473474,LIU
4,OH,2,0,0,1,2,-0.5,0,0,1,0,1,0,0,0,0,0,4473474,LIU
3,MB,1,0,0,1,2,-0.5,0,0,0,0,0,0,0,0,0,0,4473474,LIU
16,S,3,0,3,0,5,0.6,15,0,1,2,0,0,2,1,4,0,4473474,LIU
9,OH,1,0,0,2,4,-0.5,0,0,0,2,0,0,0,0,0,0,4473474,LIU
6,L,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4473474,LIU
1,OH,3,0,7,1,13,0.462,4,0,2,0,1,0,0,1,7,0,4473474,LIU
22,S,2,0,0,1,1,-1,8,0,0,1,0,0,0,0,0,0,4473474,LIU
11,S,3,0,11,3,23,0.348,0,1,3,2,0,0,0,0,12,0,4473474,LIU
10,MB,3,0,1,0,3,0.333,0,1,2,1,0,0,1,0,2.5,0,4473474,LIU
14,L,3,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,4473474,LIU
13,OH,1,0,1,2,3,-0.333,0,0,0,0,0,0,0,0,1,0,4473474,Loyola Chicago
10,OH,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4473474,Loyola Chicago
28,OH,3,0,7,0,15,0.467,1,0,2,0,0,0,1,0,7.5,0,4473474,Loyola Chicago
27,MB,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,4473474,Loyola Chicago
9,S,3,0,5,0,6,0.833,37,1,2,9,0,0,0,0,6,0,4473474,Loyola Chicago
18,MB,3,0,5,0,9,0.556,1,0,1,2,0,0,0,0,5,0,4473474,Loyola Chicago
17,MB,3,0,5,0,6,0.833,0,0,1,0,0,1,2,0,7,0,4473474,Loyola Chicago
12,L,3,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,4473474,Loyola Chicago
7,OH,3,0,5,2,10,0.3,2,0,1,3,1,0,0,0,5,0,4473474,Loyola Chicago
5,OPP,2,0,8,0,11,0.727,1,3,2,2,0,0,0,1,11,0,4473474,Loyola Chicago
