"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Milligan",3,0,25,14,74,0.149,23,1,10,30,6,4,2,0,31,0,"4493272"
"Calvin",4,0,31,17,104,0.135,30,2,13,37,11,0,15,1,40.5,0,"4474446"
"Trine",4,0,55,14,111,0.369,50,11,14,53,2,1,10,3,72,1,"4474446"
"Hood",3,0,20,19,79,0.013,19,1,9,24,5,2,2,3,24,0,"4474431"
"Messiah",3,0,42,13,83,0.349,35,5,6,36,1,1,18,0,57,0,"4474431"
"Purchase",5,0,40,21,120,0.158,39,7,15,58,6,1,24,0,60,4,"4474429"
"Saint Elizabeth",5,0,49,31,147,0.122,43,6,23,54,7,4,6,0,62,2,"4474429"
"Penn St.-Schuylkill",3,0,3,19,45,-0.356,2,1,6,14,21,0,0,1,4,0,"4474428"
"King's (PA)",3,0,28,4,46,0.522,24,21,5,23,1,2,2,0,52,0,"4474428"
"Wilson",3,0,22,18,84,0.048,19,3,12,42,12,2,2,6,28,1,"4474427"
"Wilkes",3,0,32,12,89,0.225,29,12,13,40,3,2,12,2,52,1,"4474427"
"Southern Va.",3,0,41,10,66,0.47,39,7,16,26,2,1,6,1,52,1,"4474425"
"Nazareth",3,0,17,12,57,0.088,17,2,13,9,7,1,4,2,22,0,"4474425"
"Lehman",3,0,16,13,57,0.053,16,0,9,18,7,2,2,6,19,0,"4474424"
"Baruch",3,0,43,8,70,0.5,37,7,13,25,0,2,8,1,56,0,"4474424"
"Neumann",3,0,33,19,85,0.165,31,6,13,30,2,5,6,0,47,0,"4474419"
"Cairn",3,0,30,21,85,0.106,27,2,12,29,6,1,14,2,40,1,"4474419"
"Sarah Lawrence",4,0,46,29,166,0.102,41,8,9,87,3,3,0,0,57,4,"4474432"
"Yeshiva",4,0,34,16,144,0.125,29,3,11,80,8,6,4,1,45,2,"4474432"
"Dominican (IL)",5,0,67,20,162,0.29,64,3,23,57,3,1,10,3,76,1,"4474423"
"Aurora",5,0,56,15,135,0.304,54,3,13,61,3,1,20,2,70,0,"4474423"
"Concordia Chicago",3,0,36,22,104,0.135,32,1,5,33,2,0,4,0,39,0,"4474422"
"Concordia Wisconsin",3,0,45,6,91,0.429,38,2,8,36,1,2,13,0,55.5,1,"4474422"
"Clarke",3,0,33,10,72,0.319,32,3,18,17,6,0,6,0,39,3,"4474421"
"Augustana (IL)",3,0,39,13,71,0.366,38,6,13,26,3,1,4,2,48,0,"4474421"
"MSOE",5,0,63,30,163,0.202,60,2,20,58,2,1,16,4,74,1,"4474420"
"Marian (WI)",5,0,59,26,156,0.212,53,2,13,57,2,3,6,5,67,3,"4474420"
"Mt. Mercy",3,0,30,5,46,0.543,23,21,11,20,0,1,4,0,54,0,"4475494"
"Maranatha Baptist",3,0,7,15,44,-0.182,5,0,7,9,21,0,4,0,9,0,"4475494"
"Southern Va.",3,0,42,10,91,0.352,38,4,17,44,1,4,7,0,53.5,0,"4474434"
"Hobart",3,0,23,16,91,0.077,23,1,11,34,4,0,6,0,27,0,"4474434"
"Maranatha Baptist",0,0,15,12,57,0.053,12,1,7,20,22,1,8,1,21,2,"4474435"
"Viterbo",0,0,32,24,79,0.101,30,22,10,27,1,1,4,0,57,1,"4474435"
"Buffalo St.",3,0,25,15,79,0.127,22,3,13,20,6,3,13,0,37.5,1,"4474438"
"Hobart",3,0,38,10,72,0.389,37,6,12,35,3,1,5,1,47.5,0,"4474438"
"Drew",3,0,34,14,85,0.235,33,9,16,28,4,1,18,1,53,0,"4474444"
"Cairn",3,0,31,19,91,0.132,30,4,12,34,9,1,6,1,39,0,"4474444"
"Adrian",3,0,29,20,69,0.13,27,4,14,26,8,3,2,2,37,0,"4474447"
"Baldwin Wallace",3,0,31,9,70,0.314,25,8,12,19,4,0,12,7,45,0,"4474447"
"Valley Forge",4,0,33,26,97,0.072,33,7,13,26,5,1,14,2,48,0,"4474481"
"Hood",4,0,53,22,117,0.265,50,5,22,32,7,1,12,0,65,0,"4474481"
"Eastern Nazarene",3,0,25,25,76,0,22,2,12,10,6,1,0,1,28,0,"4474448"
"Nichols",3,0,30,10,55,0.364,27,6,10,19,2,6,6,5,45,0,"4474448"
"Vassar",3,0,40,15,86,0.291,39,4,6,25,2,4,10,1,53,0,"4474454"
"Nazareth",3,0,36,16,85,0.235,35,2,15,22,4,3,6,0,44,0,"4474454"
"Olivet",4,0,38,28,124,0.081,37,1,12,33,3,3,4,0,44,2,"4474455"
"Mount Union",4,0,52,22,111,0.27,47,3,11,44,1,5,8,0,64,1,"4474455"
"Endicott",3,0,36,10,65,0.4,33,12,13,18,3,1,0,0,49,0,"4474460"
"Russell Sage",3,0,24,15,62,0.145,24,3,10,18,12,0,2,0,28,0,"4474460"
"MIT",3,0,44,10,95,0.358,42,3,16,43,2,0,12,0,53,0,"4474462"
"SUNY New Paltz",3,0,38,16,102,0.216,35,2,16,34,3,0,6,0,43,0,"4474462"
"Lancaster Bible",4,0,37,24,105,0.124,34,9,12,33,10,1,8,0,51,0,"4474464"
"Rutgers-Newark",4,0,42,15,97,0.278,40,10,16,37,9,0,21,0,62.5,0,"4474464"
"Mt. St. Joseph",3,0,29,22,102,0.069,28,3,11,23,0,1,10,0,38,1,"4474445"
"Fontbonne",3,0,36,16,94,0.213,36,0,6,32,3,5,6,1,44,0,"4474445"
"UMSV",4,0,28,31,128,-0.023,26,7,11,57,7,3,0,0,38,0,"4474479"
"Sarah Lawrence",4,0,31,25,118,0.051,29,7,21,57,7,4,4,1,44,0,"4474479"
"CCNY",4,0,35,18,121,0.14,31,6,12,56,12,3,12,11,50,0,"4474474"
"York (NY)",4,0,46,33,142,0.092,43,12,15,64,6,5,2,6,64,0,"4474474"
"Endicott",3,0,48,19,96,0.302,42,7,13,40,3,2,4,0,59,0,"4474477"
"Bard",3,0,16,11,73,0.068,14,3,9,21,7,2,2,3,22,0,"4474477"
"St. Joseph's (Brkln)",3,0,14,14,68,0,10,5,9,27,9,1,2,0,21,3,"4474478"
"Ramapo",3,0,39,19,93,0.215,32,9,14,35,5,2,2,0,51,0,"4474478"
"Va. Wesleyan",3,0,46,20,98,0.265,44,6,17,34,3,0,8,0,56,0,"4474483"
"Valley Forge",3,0,15,14,66,0.015,14,3,7,25,6,2,12,0,26,1,"4474483"
"Saint Elizabeth",3,0,15,12,60,0.05,14,3,13,16,8,1,0,0,19,0,"4474480"
"Arcadia",3,0,38,12,74,0.351,38,8,18,28,3,1,9,1,51.5,0,"4474480"
"Rivier",4,0,54,29,139,0.18,54,9,19,58,4,2,12,4,71,0,"4474476"
"Elms",4,0,36,22,123,0.114,32,4,10,50,9,3,12,1,49,0,"4474476"
"Wis.-Stevens Point",3,0,31,24,107,0.065,25,1,5,41,1,1,10,1,38,0,"4474475"
"Marian (WI)",3,0,45,20,113,0.221,43,1,10,47,1,1,18,0,56,1,"4474475"
"Elmira",4,0,44,33,126,0.087,40,6,13,34,7,2,16,2,60,0,"4474466"
"St. Joseph's (L.I.)",4,0,44,17,103,0.262,40,7,11,40,6,0,26,1,64,1,"4474466"
"Brooklyn",3,0,27,21,95,0.063,26,2,11,42,5,1,4,2,32,2,"4474468"
"John Jay",3,0,36,13,96,0.24,36,5,16,42,2,3,6,4,47,0,"4474468"
"Neumann",4,0,42,15,136,0.199,38,2,11,59,4,4,4,2,50,0,"4474534"
"Wilson",4,0,50,27,146,0.158,50,4,16,70,2,1,8,1,59,2,"4474534"
"Stevens",3,0,36,11,58,0.431,35,5,9,22,4,1,2,0,43,0,"4474487"
"Misericordia",3,0,31,15,70,0.229,31,4,19,11,5,1,6,0,39,0,"4474487"
"Eastern Nazarene",3,0,37,9,69,0.406,33,4,14,27,3,0,2,0,42,0,"4474488"
"Russell Sage",3,0,28,11,68,0.25,25,3,17,21,4,0,2,0,32,0,"4474488"
"Vassar",5,0,44,14,110,0.273,44,6,16,30,13,4,14,0,61,1,"4474492"
"St. John Fisher",5,0,58,20,116,0.328,56,13,21,44,6,1,6,0,75,1,"4474492"
"Hilbert",3,0,32,9,101,0.228,28,1,12,38,6,0,2,1,34,0,"4474491"
"Hiram",3,0,46,8,100,0.38,38,6,15,50,1,1,2,3,54,0,"4474491"
"Olivet",3,0,19,16,62,0.048,19,3,6,23,13,0,4,0,24,0,"4474490"
"Baldwin Wallace",3,0,40,10,80,0.375,34,13,13,25,3,0,16,0,61,0,"4474490"
"Lehman",3,0,35,17,96,0.188,30,8,18,48,5,3,4,1,48,0,"4474472"
"CCNY",3,0,17,12,79,0.063,14,5,16,38,8,4,2,7,27,0,"4474472"
"IIT",4,0,54,11,118,0.364,52,2,17,56,3,6,12,0,68,1,"4474486"
"St. Norbert",4,0,48,24,144,0.167,45,3,16,49,2,1,2,3,53,1,"4474486"
"Wis. Lutheran",5,0,35,29,133,0.045,34,11,18,43,8,3,18,0,58,1,"4474485"
"Lakeland",5,0,53,33,140,0.143,47,8,16,60,11,3,10,1,69,0,"4474485"
"Rockford",3,0,22,12,76,0.132,21,2,11,23,9,2,6,3,29,1,"4474484"
"Aurora",3,0,42,13,82,0.354,40,9,11,33,2,0,8,2,55,1,"4474484"
"Saint Elizabeth",3,0,9,18,49,-0.184,9,2,7,11,8,0,0,4,11,4,"4474505"
"Juniata",3,0,37,5,56,0.571,32,8,12,19,2,1,16,0,54,0,"4474505"
"Old Westbury",3,0,16,18,87,-0.023,12,4,12,41,9,0,4,0,22,2,"4474506"
"St. Joseph's (Brkln)",3,0,32,19,96,0.135,30,9,9,51,4,0,0,0,41,3,"4474506"
"New Jersey City",3,0,39,6,77,0.429,37,8,13,36,1,1,2,0,49,0,"4474502"
"UMSV",3,0,19,16,75,0.04,18,1,8,29,8,1,0,1,21,0,"4474502"
"NYU",5,0,49,22,134,0.201,44,4,22,43,5,1,34,2,71,2,"4474498"
"Rutgers-Newark",5,0,56,38,148,0.122,49,5,20,50,4,4,12,1,71,1,"4474498"
"CarolinaU",3,0,29,19,90,0.111,29,6,14,38,8,2,7,0,40.5,0,"4474496"
"East. Mennonite",3,0,34,13,90,0.233,33,8,12,39,6,0,19,0,51.5,0,"4474496"
"Adrian",4,0,52,30,120,0.183,47,5,13,29,5,5,4,0,64,0,"4474494"
"Mount Union",4,0,52,16,104,0.346,48,5,10,31,5,7,2,0,65,0,"4474494"
"Rivier",3,0,44,13,86,0.36,41,7,20,31,0,3,12,1,60,0,"4524889"
"Elms",3,0,17,17,69,0,15,0,6,22,7,2,0,0,19,0,"4524889"
"Wis.-Stevens Point",3,0,37,13,97,0.247,31,2,15,30,5,2,2,0,42,0,"4474504"
"Loras",3,0,43,7,86,0.419,41,5,15,40,2,0,10,3,53,2,"4474504"
"New Jersey City",3,0,34,11,62,0.371,30,9,13,25,3,0,3,0,44.5,0,"4474523"
"Sarah Lawrence",3,0,14,18,63,-0.063,14,3,9,17,9,0,0,1,17,0,"4474523"
"Lancaster Bible",5,0,51,28,146,0.158,45,3,16,54,8,1,12,3,61,1,"4474467"
"Elmira",5,0,53,30,154,0.149,51,8,22,57,3,5,10,1,71,1,"4474467"
"Brooklyn",3,0,12,21,62,-0.145,12,4,5,18,10,1,2,2,18,0,"4474473"
"Hunter",3,0,36,12,68,0.353,33,10,11,21,4,1,8,1,51,0,"4474473"
"Edgewood",3,0,21,12,67,0.134,20,2,12,15,7,0,10,0,28,3,"4474499"
"Dominican (IL)",3,0,37,10,69,0.391,34,7,13,28,2,0,14,0,51,0,"4474499"
"MIT",4,0,39,18,80,0.263,34,13,16,21,2,5,6,0,60,0,"4474510"
"Russell Sage",4,0,25,23,72,0.028,24,2,18,18,13,4,5,0,33.5,0,"4474510"
"Lehman",3,0,29,12,77,0.221,27,12,11,40,3,2,2,4,44,0,"4474511"
"York (NY)",3,0,19,20,80,-0.013,19,3,10,30,12,0,0,3,22,0,"4474511"
"North Park",4,0,45,28,121,0.14,42,6,10,40,2,3,2,4,55,0,"4474493"
"Ill. Wesleyan",4,0,56,18,122,0.311,54,2,8,46,6,1,18,2,68,0,"4474493"
"Springfield",4,0,57,17,124,0.323,57,4,19,43,5,6,12,1,73,0,"4474507"
"Nichols",4,0,44,21,118,0.195,41,5,9,41,4,8,8,4,61,0,"4474507"
"Stevens",5,0,52,16,118,0.305,50,6,19,36,3,3,15,0,68.5,2,"4474516"
"Marymount (VA)",5,0,44,26,120,0.15,40,3,22,31,6,4,6,0,54,0,"4474516"
"SUNY Poly",3,0,28,10,64,0.281,26,4,12,27,4,4,0,0,36,0,"4474514"
"VTSU-Johnson",3,0,19,17,69,0.029,16,4,14,18,4,2,0,1,25,0,"4474514"
"Penn St.-Behrend",3,0,42,14,88,0.318,39,8,13,26,4,0,16,0,58,0,"4474497"
"Mount Aloysius",3,0,27,18,78,0.115,25,4,7,28,8,0,2,4,32,0,"4474497"
"Lancaster Bible",5,0,54,36,179,0.101,53,7,15,64,3,1,19,5,71.5,0,"4474471"
"St. Joseph's (L.I.)",5,0,57,23,152,0.224,57,3,11,76,7,0,16,0,68,0,"4474471"
"Wittenberg",3,0,47,12,90,0.389,46,5,14,30,5,4,10,0,61,0,"4474517"
"Fontbonne",3,0,36,17,92,0.207,33,5,7,27,5,1,4,0,44,1,"4474517"
"CarolinaU",4,0,32,31,110,0.009,30,4,11,28,9,1,6,0,40,0,"4474529"
"Stevenson",4,0,48,11,89,0.416,40,9,22,35,4,3,16,0,68,0,"4474529"
"Old Westbury",3,0,10,14,56,-0.071,9,2,6,20,9,1,0,0,13,0,"4474522"
"Ramapo",3,0,42,9,76,0.434,39,9,11,29,2,3,2,1,55,0,"4474522"
"Juniata",4,0,45,30,114,0.132,44,4,18,39,3,2,14,2,58,1,"4474524"
"Arcadia",4,0,40,25,116,0.129,37,3,22,31,4,1,17,0,52.5,0,"4474524"
"Va. Wesleyan",3,0,38,14,69,0.348,34,8,19,19,3,0,14,0,53,0,"4474525"
"Hood",3,0,25,11,60,0.233,24,3,17,13,8,0,4,3,30,1,"4474525"
"Vassar",3,0,29,16,76,0.171,28,2,13,24,4,1,12,0,38,0,"4474530"
"Southern Va.",3,0,41,14,84,0.321,40,4,15,25,2,0,12,0,51,1,"4474530"
"Bethany (WV)",3,0,21,15,75,0.08,21,4,10,30,7,2,4,2,29,1,"4474527"
"North Park",3,0,40,13,87,0.31,37,7,10,36,4,0,4,0,49,0,"4474527"
"North Central (IL)",5,0,54,27,141,0.191,48,8,18,57,3,1,10,2,68,1,"4474520"
"Augustana (IL)",5,0,56,30,155,0.168,55,3,20,57,8,4,12,3,69,0,"4474520"
"Loras",3,0,51,14,93,0.398,48,3,11,40,6,0,4,0,56,0,"4474518"
"Marian (WI)",3,0,30,9,80,0.263,30,6,11,23,3,2,6,1,41,1,"4474518"
"Hunter",3,0,41,10,93,0.333,39,4,13,41,5,2,8,0,51,1,"4474469"
"John Jay",3,0,35,17,105,0.171,31,5,10,32,4,1,0,2,41,1,"4474469"
"Marymount (VA)",3,0,32,20,83,0.145,30,1,18,21,8,2,8,1,39,2,"4474533"
"Misericordia",3,0,28,13,67,0.224,24,8,7,22,1,3,16,0,47,0,"4474533"
"SUNY Poly",3,0,28,10,64,0.281,26,4,12,27,4,4,0,0,36,0,"4475468"
"VTSU-Johnson",3,0,19,17,69,0.029,16,4,14,18,4,2,0,1,25,0,"4475468"
"Southern Va.",3,0,35,12,80,0.288,34,7,13,31,2,1,12,0,49,0,"4474536"
"St. John Fisher",3,0,30,18,88,0.136,28,2,13,28,7,2,4,0,36,0,"4474536"
"Stevenson",5,0,61,22,132,0.295,58,6,10,59,12,0,8,1,71,0,"4474539"
"East. Mennonite",5,0,52,16,133,0.271,52,12,17,44,6,0,16,3,72,2,"4474539"
"Bethany (WV)",3,0,13,13,56,0,13,1,9,19,14,0,4,1,16,0,"4474537"
"Ill. Wesleyan",3,0,38,4,63,0.54,34,14,12,27,1,1,4,1,55,0,"4474537"
"St. Joseph's (L.I.)",3,0,38,9,70,0.414,34,20,9,18,1,0,4,0,60,1,"4474546"
"Yeshiva",3,0,12,10,44,0.045,11,1,5,15,20,3,0,1,16,0,"4474546"
"Wittenberg",3,0,37,4,68,0.485,34,6,15,29,3,1,4,1,46,2,"4474549"
"Wabash",3,0,28,17,80,0.138,27,3,13,23,6,1,0,0,32,1,"4474549"
"Manhattanville",3,0,21,19,74,0.027,21,4,13,27,6,3,2,0,29,5,"4474550"
"St. Joseph's (L.I.)",3,0,32,9,69,0.333,29,6,3,26,4,0,14,2,45,1,"4474550"
"Manhattanville",3,0,34,21,98,0.133,33,15,14,41,2,1,4,0,52,1,"4474553"
"Yeshiva",3,0,10,15,68,-0.074,8,2,8,35,15,3,4,0,17,1,"4474553"
"Mt. St. Joseph",5,0,55,34,142,0.148,49,11,15,32,5,9,4,2,77,2,"4474555"
"Wabash",5,0,58,23,134,0.261,53,5,15,33,11,4,6,2,70,3,"4474555"
"Penn St.-Behrend",3,0,33,8,67,0.373,29,7,12,32,3,1,14,0,48,0,"4474552"
"Wilson",3,0,22,22,83,0,21,3,11,22,7,0,4,0,27,0,"4474552"
"Russell Sage",4,0,48,23,130,0.192,39,13,23,52,6,4,0,2,65,0,"4474557"
"Immaculata",4,0,38,20,118,0.153,35,6,19,51,13,6,0,8,50,0,"4474557"
"Medgar Evers",3,0,15,16,62,-0.016,13,3,9,23,10,0,2,0,19,3,"4474176"
"Saint Elizabeth",3,0,32,11,71,0.296,26,10,14,26,3,0,6,0,45,3,"4474176"
"Baruch",3,0,31,8,58,0.397,30,14,12,18,2,1,6,0,49,2,"4474560"
"CCNY",3,0,15,17,54,-0.037,15,2,11,16,14,3,0,0,20,0,"4474560"
"Concordia Chicago",3,0,41,22,112,0.17,41,1,10,42,3,0,10,0,47,1,"4474561"
"Wis.-Stevens Point",3,0,38,11,92,0.293,32,3,10,34,1,1,10,0,47,1,"4474561"
"Bethany (WV)",3,0,23,25,78,-0.026,19,2,10,27,10,0,4,2,27,0,"4474562"
"Trine",3,0,28,8,68,0.294,25,10,11,27,2,3,2,0,42,1,"4474562"
"Brooklyn",4,0,37,33,153,0.026,31,5,7,74,7,1,6,0,46,0,"4474567"
"Lehman",4,0,53,19,156,0.218,46,7,12,75,5,1,4,2,63,0,"4474567"
"Ramapo",3,0,36,4,54,0.593,33,11,13,23,2,5,2,3,53,0,"4474568"
"UMSV",3,0,18,18,65,0,15,2,6,14,11,0,0,3,20,0,"4474568"
"Yeshiva",5,0,46,33,248,0.052,42,3,12,157,7,2,8,5,55,6,"4474569"
"Old Westbury",5,0,51,32,254,0.075,45,7,11,151,3,7,6,8,68,9,"4474569"
"St. Joseph's (Brkln)",3,0,11,15,66,-0.061,10,1,10,24,10,0,0,0,12,4,"4474573"
"New Jersey City",3,0,34,6,70,0.4,30,10,7,36,1,0,6,0,47,0,"4474573"
"Purchase",4,0,60,34,152,0.171,57,6,17,71,4,0,8,2,70,0,"4474570"
"Sarah Lawrence",4,0,36,18,132,0.136,32,4,16,52,6,2,10,1,47,0,"4474570"
"St. Joseph's (L.I.)",3,0,28,9,53,0.358,27,10,3,30,5,1,10,0,44,0,"4474559"
"Manhattanville",3,0,19,18,71,0.014,18,5,14,15,10,1,4,1,27,3,"4474559"
"Eastern",3,0,30,21,92,0.098,30,2,8,40,1,0,4,1,34,2,"4473990"
"Kean",3,0,42,17,107,0.234,41,1,17,34,2,1,14,3,51,0,"4473990"
"Emerson",5,0,52,19,140,0.236,45,12,17,49,9,10,2,4,75,4,"4474575"
"Lasell",5,0,59,21,153,0.248,47,9,18,56,12,7,4,2,77,4,"4474575"
"John Jay",3,0,25,11,63,0.222,23,10,13,30,4,4,7,1,42.5,0,"4474576"
"Medgar Evers",3,0,17,16,68,0.015,15,4,17,24,10,4,2,0,26,2,"4474576"
"Hunter",3,0,36,13,74,0.311,36,13,11,32,5,5,0,3,54,0,"4474577"
"York (NY)",3,0,13,13,62,0,12,5,9,17,13,0,0,4,18,0,"4474577"
"Hood",5,0,50,23,125,0.216,46,8,30,59,7,4,0,5,62,0,"4474579"
"Immaculata",5,0,35,22,121,0.107,30,7,17,47,8,5,0,8,47,0,"4474579"
"Russell Sage",3,0,20,18,61,0.033,18,2,14,21,13,0,2,1,23,1,"4474580"
"Randolph-Macon",3,0,27,9,63,0.286,22,13,13,20,2,1,8,1,45,1,"4474580"
"Chatham",4,0,42,23,125,0.152,40,6,20,50,5,3,4,1,53,0,"4474581"
"Wilson",4,0,50,22,131,0.214,42,5,17,58,6,3,6,0,61,2,"4474581"
"Maranatha Baptist",3,0,13,16,59,-0.051,11,2,7,26,17,2,2,0,18,2,"4474578"
"Wis. Lutheran",3,0,33,17,82,0.195,31,17,9,29,2,1,6,0,54,1,"4474578"
"Pratt",3,0,21,14,73,0.096,18,1,10,25,9,0,6,0,25,0,"5249295"
"Lehman",3,0,38,14,82,0.293,37,9,16,37,1,1,2,0,49,0,"5249295"
"Wabash",3,0,7,10,25,-0.12,7,0,0,5,2,1,0,0,8,0,"5253711"
"Bluefield Univ.",3,0,13,3,22,0.455,13,2,4,6,0,0,4,0,17,0,"5253711"
"Messiah",5,0,53,28,135,0.185,51,6,12,50,9,6,0,0,65,1,"4474594"
"Stevenson",5,0,55,23,138,0.232,50,9,18,41,6,8,4,1,74,0,"4474594"
"Nazareth",3,0,21,13,67,0.119,21,0,13,14,4,1,2,0,23,0,"4474603"
"Hobart",3,0,43,9,67,0.507,41,4,18,30,0,5,6,0,55,0,"4474603"
"Houghton",3,0,16,18,81,-0.025,12,3,10,31,5,0,2,5,20,5,"4474601"
"Wells",3,0,34,6,77,0.364,30,5,15,34,3,2,6,4,44,4,"4474601"
"Arcadia",3,0,41,14,85,0.318,38,5,16,28,1,2,16,1,56,0,"4474599"
"Widener",3,0,25,21,81,0.049,25,1,7,23,5,1,8,1,31,0,"4474599"
"Kean",3,0,30,16,90,0.156,28,1,7,26,6,2,0,2,33,2,"4474597"
"NYU",3,0,42,13,85,0.341,42,6,9,35,1,2,8,0,54,2,"4474597"
"Southern Va.",3,0,41,11,72,0.417,36,8,18,30,0,0,6,1,52,1,"4474595"
"Roanoke",3,0,13,12,61,0.016,13,0,9,18,8,0,4,1,15,3,"4474595"
"Dean",3,0,7,15,58,-0.138,5,2,8,8,7,0,6,1,12,0,"4474593"
"MIT",3,0,43,12,66,0.47,40,7,12,34,2,3,4,1,55,0,"4474593"
"Wabash",4,0,60,19,130,0.315,59,6,13,56,3,0,14,2,73,0,"4474591"
"Midway",4,0,45,21,126,0.19,44,3,10,46,6,0,6,3,51,0,"4474591"
"SUNY New Paltz",5,0,48,20,108,0.259,42,12,20,29,6,1,6,4,64,0,"4474587"
"Springfield",5,0,51,14,97,0.381,49,6,22,33,12,4,13,1,67.5,0,"4474587"
"William Penn",3,0,31,14,85,0.2,28,6,10,33,10,4,6,2,44,1,"5251641"
"Simpson",3,0,19,24,79,-0.063,19,10,12,31,6,2,2,1,32,0,"5251641"
"Marian (WI)",4,0,42,21,112,0.188,41,2,18,48,3,4,10,0,53,0,"4474600"
"Edgewood",4,0,45,27,126,0.143,43,3,21,47,2,7,6,0,58,3,"4474600"
"Rockford",3,0,11,14,62,-0.048,11,1,10,13,5,1,6,0,16,1,"4474596"
"Benedictine (IL)",3,0,43,13,71,0.423,40,5,13,35,1,2,8,1,54,0,"4474596"
"Loras",4,0,53,14,109,0.358,47,11,10,53,3,1,10,0,70,0,"4474590"
"North Park",4,0,33,18,106,0.142,31,3,15,38,11,2,6,0,41,0,"4474590"
"Dominican (IL)",3,0,37,12,79,0.316,34,4,11,30,5,6,2,6,48,0,"4474589"
"IIT",3,0,28,18,83,0.12,28,5,13,24,4,2,4,8,37,0,"4474589"
"Wis. Lutheran",3,0,7,25,84,-0.214,5,0,5,25,5,1,4,2,10,1,"4474588"
"MSOE",3,0,37,9,78,0.359,35,5,14,44,0,2,10,0,49,0,"4474588"
"Lakeland",5,0,60,29,167,0.186,56,8,20,60,3,7,18,0,84,1,"4474598"
"St. Norbert",5,0,51,34,158,0.108,47,3,8,66,8,5,9,1,63.5,0,"4474598"
"Ill. Wesleyan",4,0,36,24,106,0.113,36,9,19,31,7,1,9,1,50.5,3,"4474582"
"Augustana (IL)",4,0,42,25,104,0.163,40,7,13,39,9,4,6,0,56,0,"4474582"
"Aurora",3,0,33,10,77,0.299,31,2,14,22,5,2,6,0,40,3,"4474586"
"Cal Lutheran",3,0,42,12,84,0.357,42,5,13,32,2,2,6,0,52,0,"4474586"
"Rivier",4,0,41,22,90,0.211,39,4,12,25,5,2,6,0,50,2,"4474605"
"Marymount (VA)",4,0,57,17,107,0.374,54,5,24,19,4,2,18,0,73,2,"4474605"
"Rivier",3,0,25,19,74,0.081,24,2,8,18,7,1,12,0,34,1,"4474606"
"Cal Lutheran",3,0,36,12,71,0.338,32,7,7,21,2,1,10,0,49,0,"4474606"
"Baruch",3,0,40,14,90,0.289,37,3,14,34,4,4,6,5,50,1,"4474604"
"John Jay",3,0,27,19,88,0.091,25,4,12,28,3,3,0,0,34,2,"4474604"
"Lehman",3,0,22,14,63,0.127,20,1,11,16,11,2,4,0,27,1,"4474607"
"Hunter",3,0,34,17,70,0.243,27,11,7,19,1,1,18,0,55,0,"4474607"
"Manhattanville",3,0,34,23,119,0.092,31,10,14,64,3,1,2,0,46,1,"4474609"
"Old Westbury",3,0,13,14,96,-0.01,9,3,11,52,10,4,2,1,21,3,"4474609"
"Yeshiva",3,0,15,13,84,0.024,15,1,4,36,9,1,0,0,17,3,"4474613"
"Ramapo",3,0,46,12,98,0.347,46,9,10,51,1,3,4,0,60,1,"4474613"
"Averett",3,0,11,15,50,-0.08,10,4,5,16,0,1,0,1,16,0,"4474622"
"CarolinaU",3,0,33,7,61,0.426,28,15,10,17,0,4,8,0,56,0,"4474622"
"CCNY",3,0,24,19,94,0.053,23,8,6,43,10,5,4,3,39,4,"4474611"
"Brooklyn",3,0,36,27,112,0.08,34,10,4,48,8,4,2,0,51,0,"4474611"
"St. Joseph's (L.I.)",3,0,44,17,81,0.333,42,9,15,33,0,0,8,0,57,0,"4474614"
"Sarah Lawrence",3,0,9,13,62,-0.065,9,0,6,14,9,0,4,1,11,0,"4474614"
"Bethany (WV)",3,0,20,11,75,0.12,19,3,17,27,9,0,6,1,26,1,"4474615"
"Adrian",3,0,35,18,91,0.187,33,9,15,37,3,0,2,1,45,0,"4474615"
"UMSV",3,0,11,18,68,-0.103,11,3,6,28,11,0,4,0,16,0,"4474616"
"New Jersey City",3,0,40,10,81,0.37,36,11,13,34,3,1,14,0,59,1,"4474616"
"York (NY)",4,0,40,15,92,0.272,38,13,17,40,10,2,2,2,56,0,"4474617"
"Medgar Evers",4,0,31,24,101,0.069,28,10,10,33,13,0,2,4,42,0,"4474617"
"St. Joseph's (Brkln)",3,0,29,10,78,0.244,27,1,10,37,4,0,6,1,33,4,"4474620"
"Purchase",3,0,45,9,95,0.379,42,4,11,34,1,0,8,0,53,0,"4474620"
"Mount Aloysius",4,0,45,17,119,0.235,42,3,10,49,7,6,12,1,60,1,"4474621"
"Wilson",4,0,45,27,130,0.138,44,7,12,48,3,0,14,0,59,2,"4474621"
"St. John Fisher",3,0,41,10,90,0.344,35,3,13,24,1,4,14,1,55,1,"4474624"
"UC Santa Cruz",3,0,39,20,91,0.209,39,1,11,35,3,1,4,0,43,0,"4474624"
"Baldwin Wallace",4,0,37,18,101,0.188,37,3,20,26,11,1,8,0,45,2,"4474610"
"Cal Lutheran",4,0,43,22,98,0.214,39,11,11,42,3,3,8,0,61,0,"4474610"
"Baldwin Wallace",3,0,40,22,93,0.194,38,2,11,23,2,1,6,1,46,3,"4474627"
"UC Santa Cruz",3,0,40,9,79,0.392,37,2,10,26,2,2,14,0,51,1,"4474627"
